chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr6-11719300,LOC_Os06g20400,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,2,2,1,1,0,0,0,1,3,2,0,0,0,0,0,0,1,0,4,16,20,14
Chr6-11719092,LOC_Os06g20400,3,0,1,1,1,1,3,4,4,6,4,9,18,14,15,4,7,7,6,6,6,0,5,4,5,9,4,5,6,5,7,7,4,9,16,11,7,6,5,11,8,5
Chr6+12415103,LOC_Os06g21480,182,163,172,125,253,112,169,251,246,144,145,147,64,44,58,43,49,47,69,70,61,435,385,506,161,254,222,86,105,95,221,223,240,96,128,105,345,152,263,336,298,310
Chr6+12413160,LOC_Os06g21480,7,11,7,10,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,4,23
Chr6-13172091,LOC_Os06g22654,1,0,0,0,0,0,1,3,1,0,0,0,1,5,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Chr6-13171990,LOC_Os06g22654,0,2,4,0,0,1,2,3,5,0,3,2,1,2,1,0,0,0,0,0,0,9,4,3,1,3,0,2,2,6,2,2,0,0,0,0,1,1,1,2,5,1
Chr6-13174688,LOC_Os06g22654,0,1,0,1,0,0,3,2,1,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,1,0,0,0
Chr6-13172338,LOC_Os06g22654,10,21,16,14,19,8,47,84,36,36,30,34,41,33,36,37,37,37,24,27,25,60,66,68,43,41,43,36,32,34,26,31,35,63,21,66,36,32,21,25,25,25
Chr6-13172163,LOC_Os06g22654,14,3,9,7,8,9,11,8,10,9,3,13,3,0,17,2,5,5,4,4,4,15,13,11,6,5,0,6,7,8,10,14,13,0,0,0,13,15,14,10,12,13
Chr6-14897115,LOC_Os06g25500,4,6,5,3,1,4,9,6,11,5,9,6,0,0,1,4,2,3,8,9,7,1,3,0,0,3,0,9,6,8,2,4,3,19,6,54,10,10,5,9,10,7
Chr6-14897283,LOC_Os06g25500,4,0,9,0,0,0,7,4,5,6,7,5,3,7,2,6,7,3,22,6,15,5,8,1,1,1,4,1,17,10,4,3,3,0,0,0,5,19,13,11,11,11
Chr6-14897441,LOC_Os06g25500,1,0,0,0,1,0,1,3,1,0,0,1,0,1,0,1,0,1,2,1,4,0,0,0,2,0,0,2,0,1,0,1,1,0,0,0,2,2,2,4,4,4
Chr6+15727832,LOC_Os06g27770,261,265,327,252,331,240,114,132,137,24,21,22,58,51,52,20,49,49,60,49,49,27,33,26,20,22,21,48,31,25,19,19,19,3,18,1,18,15,23,185,178,162
Chr6+15727414,LOC_Os06g27770,44,193,102,66,65,64,48,63,49,17,11,12,27,23,27,12,13,8,11,7,21,15,21,19,11,17,13,46,40,19,7,9,10,0,1,1,16,15,11,95,90,94
Chr6-18081035,LOC_Os06g31100,96,48,41,152,101,99,68,65,33,85,99,73,131,113,206,94,101,130,68,54,62,90,81,102,80,82,95,110,109,107,110,115,113,9,118,85,82,93,90,123,93,81
Chr6-18080928,LOC_Os06g31100,7,5,3,0,0,0,2,0,2,0,1,0,0,6,15,4,1,3,1,1,0,0,1,3,2,2,2,3,5,4,6,1,3,28,26,8,2,1,1,0,0,0
Chr6-18085829,LOC_Os06g31100,4,3,2,1,1,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Chr6-18081786,LOC_Os06g31100,2,3,2,1,2,6,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
Chr6-18085311,LOC_Os06g31100,2,1,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,7,8,0,0,0,1,2,1
Chr6+19320597,LOC_Os06g33180,14,0,8,6,11,16,12,34,22,121,95,70,202,199,177,136,108,93,95,84,73,109,108,118,98,103,102,88,144,95,90,80,83,49,111,61,91,97,93,7,7,8
Chr6+19318318,LOC_Os06g33180,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,4,0,0,0,2,0,0,0,0,0,4,5,12,0,0,0
Chr6+19315866,LOC_Os06g33180,0,1,0,2,1,4,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,6,6,2,0,0,0,0,0,0
Chr6-20223915,LOC_Os06g34790,178,173,174,279,231,245,168,167,175,2070,1716,1706,327,375,363,346,367,342,555,610,544,645,588,568,270,386,328,408,484,357,250,229,236,636,174,296,360,385,372,153,157,157
Chr6-20223699,LOC_Os06g34790,0,0,0,5,12,17,2,0,1,0,0,0,0,0,3,0,0,1,0,3,1,0,1,0,0,1,0,2,1,3,0,1,1,5,27,1,1,0,1,1,1,0
Chr6-24229365,LOC_Os06g40650,100,95,118,149,148,181,100,110,114,158,158,144,69,188,118,381,431,347,427,481,478,180,130,148,350,342,374,205,111,127,87,80,85,181,218,413,106,119,130,58,47,23
Chr6-24229517,LOC_Os06g40650,12,11,11,5,16,3,4,5,0,0,0,0,0,0,0,4,13,8,3,8,0,0,0,0,1,1,1,9,0,2,0,0,0,0,0,0,1,1,1,11,5,6
Chr6+25019732,LOC_Os06g41730,152,130,228,130,122,137,87,91,86,64,62,58,147,143,125,134,140,149,76,73,84,38,44,48,62,69,33,62,45,49,62,54,54,32,44,9,75,81,72,141,138,140
Chr6+25019238,LOC_Os06g41730,0,1,3,0,0,0,1,0,3,7,9,7,7,3,8,6,7,5,6,5,8,4,4,3,8,7,0,8,10,9,2,2,1,3,3,3,4,4,4,2,2,4
Chr6+25019587,LOC_Os06g41730,5,4,4,21,2,7,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,0,6,1,1,3,9,1,0,1,0,0,6,9
Chr6-25641393,LOC_Os06g42640,2,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0
Chr6-25641599,LOC_Os06g42640,42,26,30,31,53,37,33,26,27,34,52,45,54,63,35,72,65,65,39,48,57,20,22,22,16,28,22,27,21,30,62,42,54,0,18,21,48,49,46,66,8,46
Chr6-25641526,LOC_Os06g42640,8,7,11,3,4,4,7,6,6,15,9,14,17,16,30,31,21,29,7,8,12,8,9,8,17,16,23,0,2,7,4,15,16,0,0,0,9,10,11,8,5,9
Chr6-25727433,LOC_Os06g42800,2,1,2,7,8,6,6,6,7,142,166,168,1,0,2,2,1,1,1,1,8,70,70,74,23,21,21,15,9,14,4,4,4,0,0,0,10,6,7,9,17,9
Chr6-25731859,LOC_Os06g42800,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,6,2,0,0,0,0,0,0
Chr6-25899445,LOC_Os06g43090,9,11,10,3,2,0,35,49,57,72,51,58,1,5,6,13,12,10,4,4,4,38,47,53,84,98,99,196,212,209,103,102,160,19,27,41,248,232,262,18,15,22
Chr6-25899616,LOC_Os06g43090,0,3,5,0,3,1,0,0,0,1,4,3,0,2,0,1,0,0,0,0,0,0,6,1,7,8,4,20,23,12,3,0,4,2,9,6,7,6,4,5,7,5
Chr6-25899296,LOC_Os06g43090,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,0,2,1,3,3,0,0,0,0,1,5,3,2,1,3
Chr6-25899526,LOC_Os06g43090,14,9,14,2,4,3,57,25,28,27,23,21,4,3,2,1,1,1,1,1,1,27,23,16,49,52,44,138,127,132,28,29,38,0,0,0,67,69,56,20,15,18
Chr6-26374201,LOC_Os06g43790,5,7,6,1,3,4,0,5,2,0,0,0,6,9,5,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0
Chr6-26359693,LOC_Os06g43790,44,15,56,13,39,58,21,22,28,11,6,17,18,16,8,21,22,17,7,12,17,4,5,8,18,4,10,15,14,12,14,13,17,12,22,7,14,24,15,40,38,41
Chr6-26369756,LOC_Os06g43790,2,3,1,4,1,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1
Chr6-26361369,LOC_Os06g43790,7,8,2,2,7,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0,0,0,4,0,0,1,0,1,0,1,3,1,1,0,0,1,1
Chr6-26366795,LOC_Os06g43790,7,6,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,4
Chr6-26359984,LOC_Os06g43790,94,84,78,8,73,47,23,11,23,24,21,26,42,22,34,37,25,25,30,27,31,17,17,20,22,23,21,36,30,20,48,48,47,56,81,23,43,58,41,99,83,72
Chr6-26858989,LOC_Os06g44470,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,9,13,20,27,23,29,0,0,0,0,0,0
Chr6-26859096,LOC_Os06g44470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,0,0,10,2,7,1319,1306,1335,21975,18179,16185,1411,545,18115,10,11,11,0,0,0
Chr6+28156702,LOC_Os06g46400,113,85,113,64,76,75,72,23,117,59,40,66,59,63,79,71,97,78,58,55,55,52,32,48,39,43,44,64,57,59,64,76,70,2,85,79,66,122,67,153,146,149
Chr6+28152843,LOC_Os06g46400,5,12,15,25,17,42,20,7,12,7,7,4,7,8,4,4,16,1,6,8,6,5,7,5,4,5,6,11,9,7,2,4,5,0,0,0,0,1,4,8,9,12
Chr6+28402076,LOC_Os06g46770,1,22,8,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4
Chr6+28404272,LOC_Os06g46770,6,0,0,4,7,7,3,4,5,2,3,1,8,2,8,2,0,2,1,1,3,0,5,2,14,11,12,6,8,6,1,1,2,0,0,0,4,4,4,4,1,1
Chr6-29955988,LOC_Os06g49440,17,7,10,4,20,31,48,36,32,7,14,8,24,31,16,20,17,21,22,19,22,12,21,10,14,12,11,21,18,30,9,10,19,19,22,40,30,32,30,22,30,38
Chr6-29955619,LOC_Os06g49440,0,3,5,3,2,9,5,7,9,5,7,3,25,16,16,21,20,17,11,15,9,4,10,7,4,5,12,21,9,11,3,5,3,0,0,0,3,12,5,1,6,6
Chr6-29958681,LOC_Os06g49440,0,1,0,0,0,0,0,0,0,1,1,1,1,1,3,4,3,5,1,5,0,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
Chr7-535601,LOC_Os07g01890,3,6,8,14,7,8,1,2,3,1,0,0,6,1,6,5,2,4,1,1,1,0,0,1,1,1,1,0,0,1,2,4,6,0,0,0,1,1,0,11,12,12
Chr7-536817,LOC_Os07g01890,58,68,66,48,84,68,55,50,91,35,37,40,59,87,65,65,75,65,54,54,58,27,25,26,22,18,24,82,76,82,102,89,97,43,63,115,66,61,71,38,40,37
Chr7-604708,LOC_Os07g01990,99,99,176,204,152,181,91,104,109,168,171,196,188,284,212,243,194,227,113,121,122,136,138,129,94,86,87,92,104,84,113,133,133,230,212,218,123,102,84,150,150,151
Chr7-604833,LOC_Os07g01990,10,7,8,1,2,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,6
Chr7-607252,LOC_Os07g01990,0,0,0,1,0,1,2,0,1,2,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,2,0,0,2,0,1,0,0
Chr7+4552779,LOC_Os07g08810,13,28,2,18,26,23,9,4,7,4,2,0,13,14,15,8,9,10,23,17,12,7,4,4,7,5,6,22,25,28,164,141,118,36,27,8,6,2,5,27,26,24
Chr7+4552597,LOC_Os07g08810,3,0,2,3,10,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,39,5,10,0,0,0,0,0,1
Chr7+5931620,LOC_Os07g10860,7,25,18,15,4,2,2,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,6
Chr7+5935588,LOC_Os07g10860,1,0,2,0,0,0,5,5,5,5,6,8,7,11,9,10,8,4,4,8,6,1,3,0,0,2,4,6,3,5,3,1,1,0,0,0,1,1,2,1,1,0
Chr7+5935224,LOC_Os07g10860,6,2,4,7,5,8,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9
Chr7+5935501,LOC_Os07g10860,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,2,0,0,0,3,2,1,1,1,1,2,5,1,0,1,1,0,0,1
Chr7+5938893,LOC_Os07g10860,8,3,1,8,1,7,8,0,7,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,6,1,2,4,3,11,13,54,4,3,3,10,1,2
Chr7+5931890,LOC_Os07g10860,45,40,30,37,38,55,22,16,5,2,3,0,6,5,5,6,6,8,10,6,9,16,4,11,6,2,7,6,0,5,2,1,9,35,21,29,3,2,3,14,27,16
Chr7+5937739,LOC_Os07g10860,22,19,13,17,17,27,19,3,7,3,2,12,11,16,5,4,5,4,6,4,6,3,1,0,0,0,2,5,1,0,9,5,7,0,0,0,16,7,8,5,0,9
Chr7-7745914,LOC_Os07g13530,16,12,14,9,6,3,15,21,16,4,6,6,0,1,2,7,3,1,4,3,5,7,6,10,10,9,10,6,8,8,9,8,5,1,12,61,11,10,12,8,15,14
Chr7-7743194,LOC_Os07g13530,228,338,197,308,345,377,293,439,223,339,341,333,353,315,341,323,311,328,434,458,496,461,554,546,613,516,651,439,468,463,695,524,503,603,655,673,367,364,400,447,408,461
Chr7-10127947,LOC_Os07g17210,5,3,7,4,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,1,0,2,1,1
Chr7-10133881,LOC_Os07g17210,4,2,3,0,0,0,2,2,2,4,5,2,2,1,3,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,6,5,5,1,8,15,0,0,0,17,4,4
Chr7-10127706,LOC_Os07g17210,17,15,20,13,32,20,6,5,2,5,3,3,1,0,2,0,0,0,0,0,0,2,2,2,1,2,3,9,1,16,46,39,32,35,25,24,8,12,20,12,14,12
Chr7-15869109,LOC_Os07g27300,2,3,0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,3,1,2,4,2,8
Chr7-15869308,LOC_Os07g27300,14,17,11,0,0,5,2,2,1,1,1,1,0,0,0,1,3,1,3,1,4,1,2,1,0,0,0,3,5,3,8,7,1,0,3,1,2,3,4,12,10,10
Chr7-15869736,LOC_Os07g27300,1,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
Chr7-15869781,LOC_Os07g27300,97,99,111,57,85,110,88,98,115,16,20,17,40,19,23,34,29,25,23,25,28,30,20,28,19,14,16,41,43,42,59,47,34,2,9,10,50,57,56,121,151,117
Chr7-15868986,LOC_Os07g27300,9,8,8,3,1,2,16,19,22,15,25,8,13,16,18,32,32,30,16,20,24,4,5,5,7,4,2,22,25,32,9,24,20,3,11,9,14,11,15,28,22,22
Chr7-15869650,LOC_Os07g27300,2,1,2,1,5,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,2,3
Chr7-15869232,LOC_Os07g27300,0,1,1,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,6,7,8
Chr7-15868663,LOC_Os07g27300,0,0,5,0,0,1,6,8,3,3,0,1,5,7,8,2,0,2,1,1,1,0,2,1,2,1,6,0,0,0,7,4,0,0,1,1,0,0,0,1,1,1
Chr7+16520206,LOC_Os07g28260,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,2,1,2,0,0,0,2,0,0,3,2,1
Chr7+16518298,LOC_Os07g28260,5,36,37,39,30,26,20,32,33,4,5,2,8,17,11,3,4,6,8,4,2,2,2,2,9,12,2,12,10,0,27,38,37,34,46,28,17,24,23,54,54,54
Chr7+16518602,LOC_Os07g28260,9,2,7,0,0,0,3,1,2,4,6,4,0,1,0,3,2,2,0,0,0,0,0,0,1,0,0,4,2,6,2,2,2,0,0,0,1,4,5,0,7,4
Chr7+16520923,LOC_Os07g28260,11,7,16,2,0,2,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24,32,56
Chr7+16519333,LOC_Os07g28260,2,2,2,2,2,1,1,0,0,4,5,6,5,3,4,2,4,2,1,1,0,0,0,0,3,1,5,3,2,2,0,0,0,6,7,4,1,1,1,0,0,0
Chr7+16520742,LOC_Os07g28260,5,1,3,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,5,5,6,6
Chr7+16521938,LOC_Os07g28260,3,3,3,0,1,0,5,1,2,0,7,0,6,1,5,0,0,0,1,1,0,2,3,3,0,0,3,2,5,1,10,1,9,6,4,3,2,0,2,5,11,17
Chr7+16518439,LOC_Os07g28260,25,32,35,18,16,16,27,25,11,27,21,8,33,43,15,13,14,12,13,18,6,8,10,16,12,5,25,35,27,27,39,42,49,124,19,46,34,37,38,41,51,38
Chr7+17505238,LOC_Os07g29770,7,1,9,2,2,1,0,0,0,1,0,0,3,0,9,0,0,0,1,0,0,2,1,2,1,0,1,2,1,2,9,13,7,44,20,60,0,0,0,0,0,0
Chr7+17499211,LOC_Os07g29770,7,8,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,16,154,26,117,726,1294,775,0,0,0,3,3,3
Chr7+17508666,LOC_Os07g29770,48,34,15,63,26,18,2,4,11,13,11,13,24,27,29,22,22,24,26,21,1,14,16,14,10,8,8,33,35,39,156,145,143,709,581,523,25,29,27,25,24,21
Chr7+17503927,LOC_Os07g29770,7,6,7,2,7,2,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,1,1,0,0,3,0,0,0,4,2,1,4,33,2,0,1,0,0,0,0
Chr7+17508817,LOC_Os07g29770,1,1,1,3,6,8,0,0,0,0,0,0,3,1,0,6,1,11,1,2,2,2,2,2,3,3,3,6,2,1,9,6,8,4,39,36,0,2,1,1,0,0
Chr7+17505441,LOC_Os07g29770,11,14,8,1,2,6,3,11,0,1,1,1,5,12,11,3,5,6,4,4,4,0,0,1,5,2,2,1,13,9,9,23,30,148,127,106,8,6,6,9,3,6
Chr7+17500391,LOC_Os07g29770,4,4,2,15,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6,0,0,0,0,0,1
Chr7+17499431,LOC_Os07g29770,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,105,57,0,0,0,3,3,3
Chr7+17505333,LOC_Os07g29770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,87,17,0,0,0,0,0,0
Chr7+17505276,LOC_Os07g29770,0,0,2,2,6,5,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,3,30,42,29,0,0,0,0,0,0
Chr7+17515776,LOC_Os07g29794,4,3,6,16,20,17,0,2,1,4,5,8,0,2,3,1,1,1,1,2,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Chr7+17520788,LOC_Os07g29794,133,134,115,129,149,169,100,104,107,11,23,20,36,21,30,40,26,40,20,16,22,48,39,51,18,16,17,46,49,37,27,33,37,57,29,43,22,21,21,236,251,267
Chr7+17520642,LOC_Os07g29794,8,2,20,5,15,7,1,1,0,0,0,2,0,0,0,0,3,0,0,0,0,2,4,2,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,5,6,5
Chr7+19288958,LOC_Os07g32420,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,6,0,0,1,0,0,0,0,0,0,3,3,4
Chr7+19289709,LOC_Os07g32420,156,165,170,175,160,114,124,201,193,73,66,71,260,266,285,316,382,301,351,325,372,68,60,40,124,123,134,108,92,68,85,76,60,323,78,83,90,94,87,212,226,193
Chr7+19289539,LOC_Os07g32420,140,94,132,148,154,153,146,128,94,33,36,29,64,61,63,147,64,70,191,185,200,23,32,25,57,50,49,57,41,48,63,66,60,97,92,53,69,58,64,113,132,121
Chr7-19656247,LOC_Os07g32880,0,0,1,0,0,0,0,0,0,39,22,26,79,95,89,86,95,63,14,8,8,0,1,1,0,0,0,2,2,4,1,1,1,0,0,0,0,1,1,0,0,0
Chr7-19656082,LOC_Os07g32880,14,8,28,42,55,61,10,6,10,2304,2360,2325,5852,5914,5112,3332,3521,3263,673,659,670,41,49,43,6,4,13,469,453,464,31,29,30,202,7,9,83,86,71,24,24,24
Chr7-21894682,LOC_Os07g36600,7,8,5,10,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
Chr7-21897471,LOC_Os07g36600,5,8,2,6,4,4,2,5,2,4,1,3,1,1,0,5,5,2,0,0,0,4,0,3,15,16,12,5,7,1,2,5,5,0,0,0,3,6,3,0,2,1
Chr7-21894454,LOC_Os07g36600,27,18,7,35,48,35,4,3,8,0,1,0,0,1,0,6,1,2,0,0,0,0,0,0,4,5,5,7,2,1,7,2,1,0,0,0,0,0,0,10,11,13
Chr7-21894646,LOC_Os07g36600,7,3,6,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,2,1,0,3,24,4,4,0,0,0,5,2,0
Chr7-21895069,LOC_Os07g36600,258,174,141,195,166,202,250,250,213,165,155,155,239,219,227,173,126,194,92,101,82,203,200,198,308,507,321,141,10,60,67,69,69,63,105,1,155,122,168,57,56,66
Chr7-21897261,LOC_Os07g36600,0,2,4,2,0,4,4,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,3,6,4,0,0,0,1,1,1,0,0,0,0,1,0,3,1,8
Chr7+23157342,LOC_Os07g38550,13,3,19,15,0,4,1,1,0,3,0,2,0,1,0,1,2,3,1,0,0,38,49,47,12,10,18,0,0,1,7,4,0,18,2,6,5,0,0,11,12,10
Chr7+23155460,LOC_Os07g38550,5,1,10,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4
Chr7+23708716,LOC_Os07g39560,97,86,80,44,17,62,165,161,160,359,319,301,358,354,359,238,246,261,152,105,137,267,258,277,507,458,464,204,168,182,419,487,398,133,91,148,206,176,174,127,106,98
Chr7+23708929,LOC_Os07g39560,0,0,1,0,0,1,0,0,0,6,2,3,0,0,0,1,1,1,1,0,1,6,5,6,10,8,9,2,2,2,21,20,18,10,1,17,2,2,1,0,0,8
Chr7+23706069,LOC_Os07g39560,3,2,1,0,21,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
Chr7-23808965,LOC_Os07g39730,6,3,2,4,1,3,15,8,13,7,10,8,11,8,9,14,10,11,10,10,10,13,17,8,8,7,8,10,14,5,5,5,6,0,0,0,8,5,12,4,6,5
Chr7-23808861,LOC_Os07g39730,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,6,2,5,1,0,2,0,0,0
Chr7+24016422,LOC_Os07g40020,0,0,0,0,0,0,4,2,1,2,0,2,0,0,0,0,0,0,0,0,0,12,15,14,9,5,11,0,0,0,2,2,2,12,1,19,0,0,0,0,0,1
Chr7+24016502,LOC_Os07g40020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,9,12,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Chr7+24018431,LOC_Os07g40020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,8,17,12,5,0,0,0,4,0,4,0,0,0,0,0,0,0,1,1
Chr7-24515257,LOC_Os07g40974,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,16,15,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,0,0,0
Chr7-24515329,LOC_Os07g40974,0,0,0,7,0,5,0,0,0,99,126,45,470,569,485,387,413,391,125,115,122,1,2,2,0,1,1,10,16,7,0,0,0,9,22,13,0,0,0,0,0,0
Chr7-24515657,LOC_Os07g40974,3,3,4,4,1,5,0,2,1,1,2,1,10,3,13,12,12,7,8,14,9,2,1,1,0,1,3,1,2,1,0,2,0,2,1,4,0,0,0,1,1,1
Chr7+24624778,LOC_Os07g41140,5,6,8,10,16,25,3,1,5,7,6,5,4,4,3,7,9,1,4,7,6,1,3,4,3,7,11,6,6,9,5,4,6,2,7,3,10,10,6,8,9,9
Chr7+24624726,LOC_Os07g41140,20,25,25,3,8,9,40,37,43,27,38,46,28,29,35,41,38,36,51,51,56,30,28,29,63,79,72,58,60,46,36,34,35,13,14,0,128,120,104,27,32,33
Chr7+25017740,LOC_Os07g41740,24,22,23,31,21,26,130,128,81,253,252,255,341,391,379,368,315,339,118,116,101,134,113,117,206,137,241,116,106,116,103,133,118,53,65,68,322,294,266,62,34,16
Chr7+25017625,LOC_Os07g41740,9,9,6,2,1,0,5,9,8,6,6,6,11,11,7,5,11,5,3,4,4,3,3,10,6,7,8,5,5,4,0,8,34,9,11,16,13,3,8,22,30,7
Chr7+25013829,LOC_Os07g41740,0,1,3,0,2,1,1,0,1,2,0,1,1,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,1,1,1,1,1,1,0,0,0,2,0,1
Chr7+27632442,LOC_Os07g46330,1,2,1,1,2,3,1,1,1,0,1,0,6,7,3,1,1,2,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,6,1,0,0,1,0,1,2,0
