chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11
Chr10-21884685,LOC_Os10g40780,20.87138262,23.82670284,9.586459899,9.083609494,11.17182564,14.74845426,10.09843466,13.62419084,2.458223312,13.48580575,4.166556036,16.17037307,15.27586178,18.40913946,16.89954717,13.54796415,14.08498226,16.18317586,14.58197945,19.57589721,13.58973067,17.37297718,0,0,0,0,0,0,0,0,0,0,0,0.580689093,4.18568681,0.052039436,2.4525153,0.99383831,5.974091803,5.224659991,2.747586153,5.382246718,2.371619938,1.77053198,0.78300784,0.880820283,2.453236038,3.538912446,0.583234645,0.622703458,1.349054352,1.657694507,4.187285906,1.1160466,0.024582982,0.372899546,1.449032746,1.138770355,0.22574567,1.305211804,1.704298418,1.835167166,1.371283725,1.008484913,0.682214774,2.318220646,1,1,1,1,1,1,1,1,1,1,1,0.758879627,0.211878955,0.083418279,0.548805201,0.514243827,0.985136406,0.28484457,0.580212352,0.354315469,0.829405327,1.345932784,0.684246474,0.413813071,0.294594416,0.65400322,0.477129824,0.225142562,0.534602799,0.59797773,0.149095533,0.870867842,0.335592272,0.031286638,3.342041359,6.111628284,3.809668023,6.630150054,0.353613898,3.539966758,1.955305771,0.246631104,1.865818463,2.765802042,0.813951562,1.164501796,1.412129841,1.791188415,1.703638362,2.04066653,1.66587593,2.085786441,1.875742021,1.529645392,2.077138766,2.272015152,1.205471401,0.663137179,0.679402669,2.915589906,0.415407661,2.721667789,1.669317224,1.325511595,1.70267919,1.694193517,0.010966712,1.27323953,1.071997668,1.180226887,0.467983493,1.595636949,0.589125348,0.214869663,1.103207548,1.17602978,0.743109516,12.96534104,0.954656743,10.59978281,7.789763593,7.32720956,8.786678157,13.44477935,4.023612138,11.15324501,10.78628073,16.38907064
Chr10+22752201,LOC_Os10g42240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.293212151,1.635310012,1.520682706,3.05271202,0.329011513,0.647219184,1.837031886,0.390458483,2.686290884,3.608783522,5.393341787,10.5903345,8.222526853,9.519911258,5.438390935,3.801930224,15.66064848,4.548604607,13.2705801,3.533316366,8.708970413,19.91001681,4.719413805,7.151618856,8.459208441,7.312193634,2.820662388,6.968509256,4.235501689,6.274948725,5.490265208,5.674688942,10.95556812,0.187390446,1.6067185,0.904409032,2.096874708,0.895804278,2.166905148,2.459836776,0.27035471,0.507097668,2.755572397,1.355891448,0,0,0,0,0,0,0,0,0,0,0,1.883250052,1.03843869,1.22440028,1.12600296,0.055269044,1.24391416,1.055676,0.96717122,0.202579357,2.724699617,0.318004513,0,0,0,0,0,0,0,0,0,0,0,0.353093437,1.656645279,4.016626225,1.240319883,3.029120745,0.028574728,4.331935832,0.675494531,1.161356527,0.09033484,2.372767171,6.919411987,6.296411372,1.79256017,3.061021744,2.187805092,7.190510622,5.777738793,6.779444582,4.238921223,3.892762874,4.668491934,0,0,0,0,0,0,0,0,0,0,0,0.200627333,0.590363062,0.361854043,1.355064672,0.471450917,0.635230025,1.528438187,0.386105537,1.114601461,1.676615006,0.668592663,0,0,0,0,0,0,0,0,0,0,0
Chr10+22753034,LOC_Os10g42240,32.93186643,53.02852718,54.59650652,52.02160648,52.41285422,54.28077727,47.51032448,47.46760046,75.81101016,50.94373552,61.15290759,55.35399666,57.35473867,63.63412925,45.34982601,55.07210219,60.08979417,52.44497546,62.17107974,55.54686122,50.09299009,47.78674012,44.28512006,29.68024828,33.45305399,21.60265157,34.44401849,19.62029673,48.46487478,30.38297677,28.72978946,22.74539117,50.09713147,359.6299794,312.8161471,333.8751539,322.5322769,312.2757274,325.9603352,350.644912,333.4509723,325.3014006,299.7082126,327.3388082,361.4114801,409.7765612,418.7222066,352.5245302,359.274103,372.7115154,427.9213216,361.8262647,387.0603016,407.2214177,374.3002767,277.8367834,238.2934554,211.3985118,211.6398371,200.353375,277.4064891,187.8767571,201.100258,205.9389524,287.0296039,233.4203683,62.51281404,69.11176215,65.73856351,61.59949203,66.50420562,69.77774002,66.67698053,73.7129137,68.95098049,58.32131915,66.82869946,28.44706574,29.88508087,37.50190654,27.82119579,18.95221683,26.92648799,19.19603563,19.40500005,23.65312638,12.74509079,23.20228809,3,3,3,3,3,3,3,3,3,3,3,53.6640283,48.05442494,51.27823487,49.29355699,51.98583402,55.46751133,56.17894247,49.73824682,46.39855838,51.93039938,60.27325372,60.62337185,46.54041609,61.71197659,53.90308757,49.45232423,58.76301332,48.99702433,53.34144933,64.73865995,60.31062639,42.85620445,26.77282454,51.28620916,27.57766628,15.00473375,48.94262111,19.74883092,39.27719237,30.25214614,48.94559523,21.51191615,58.15381377,41.80096293,41.53039702,43.55635253,43.61583298,42.54243481,42.95709081,37.24648614,43.08940224,36.82727258,44.04007574,47.23043244,62.87841484,67.12908675,62.04727526,63.70791703,63.44327173,66.13040031,61.62142499,66.3269334,57.54653537,64.4628746,65.14044178
Chr10-23073408,LOC_Os10g42770,0,0,0,0,0,0,0,0,0,0,0,6.260121011,8.190684549,3.410363993,3.210811125,1.264531359,3.926896954,7.060474146,9.419141929,1.453589176,3.609383985,2.272094113,3.731524498,0.822668237,3.079535834,0.573487193,0.790527582,1.829411365,1.588083394,1.563761609,0.996178397,4.159834833,2.104050741,5.806993954,7.062105156,4.449366156,6.592556615,6.920460966,4.388173403,6.602366498,7.327736292,6.672165392,5.622786113,5.882018179,1.366887606,3.182985542,2.113962083,0.547748682,1.958636378,2.289888177,2.131472496,2.250654384,2.695458051,4.023873012,3.203810214,4.905512403,11.34011565,5.686282251,1.589881007,7.066245079,0.75920065,1.486520987,2.380049095,7.033030597,6.231914267,14.7013673,5.664604594,3.708088603,2.789141424,2.731403333,1.0818792,3.774995407,1.680721065,1.016296483,0.593079371,1.731221748,2.517722075,4.841573146,2.16738737,2.538112628,0.030575098,2.231062078,1.302406137,0.460731303,1.805510447,2.958358915,2.649674618,1.14023935,1.74867079,0.619171841,0.207576863,3.474007165,1.050057142,0.846184584,1.408661524,0.031574308,1.861121636,2.3974448,0.958939607,0.939636876,2.878909447,2.405980439,0.224527799,0.562600731,2.927132844,1.103899875,0.672944318,0.82675909,2.238531171,1.633153506,0.861458781,0.63903843,2.511526059,2.036136807,0.849821452,0.357278086,0.129889904,3.73037376,1.51513258,1.658944843,1.091748881,0,0,0,0,0,0,0,0,0,0,0,4.125102592,6.407587045,5.027737422,6.901550252,3.84597702,5.020185142,6.221064729,5.429272795,3.330690423,3.737778875,5.447137827,0.814572764,1.109347532,0.457756372,1.107579682,3.343859901,0.096634129,1.018060413,1.71365187,1.293607865,0.33841848,2.578696774
Chr10-23073837,LOC_Os10g42770,4.306833175,7.298982844,3.987487134,5.940863471,8.979595844,4.882176661,6.658194564,8.427833486,1.764408109,10.64107009,2.817690438,0,0,0,0,0,0,0,0,0,0,0,3.822301268,4.555041058,2.471596809,5.117389884,6.520078154,2.135834833,4.136252641,3.874916872,4.795402337,1.867548632,3.163208119,32.94851486,32.37055855,33.42759718,33.36748553,34.63992388,37.26196742,34.41703351,33.00580888,33.27617903,34.42612965,33.55199281,14.97441629,8.624989864,12.66822583,11.90012201,3.864192869,8.379297749,9.844415226,8.475943653,11.67078394,7.506486093,10.7149777,65.9540496,50.11765564,51.17442948,62.97676077,68.986762,58.36417611,53.42610098,70.15969571,50.83235779,61.87020952,58.68859571,5.465966633,6.131371586,4.538745985,5.890304193,6.162321112,3.697028793,6.681230155,6.188062477,7.164067347,4.327282046,6.688950635,18.05377753,15.19968821,20.71958611,27.76718236,9.987436692,19.99647105,26.5725154,21.54952867,17.287864,18.37693795,25.7227269,10.68568818,11.09343672,5.039785288,21.12198934,10.55361002,19.77056489,17.10035418,10.54987477,6.335133046,3.10989109,1.559322266,13.63448215,14.79000006,16.9207068,0.921625861,8.955105725,18.57386766,34.77078654,11.8158386,7.383216016,25.92011735,20.16472144,8.443019529,9.528193663,10.48715263,11.53260743,10.22789895,9.040986298,13.10153468,9.628145937,8.694097696,9.291806368,12.44520121,74.27998247,146.207983,63.69584157,47.55066973,110.6558513,49.83413603,106.164531,65.67066916,49.89417919,105.1541997,111.0344469,50.79248032,43.50284972,43.415113,49.67259132,49.81193645,48.58413082,43.23605196,54.62689159,53.66745476,60.89629257,47.72518157,13.04565047,12.81799244,6.812806448,5.203117275,7.633386376,8.994683981,8.353898026,7.3963973,10.63289702,6.641508452,8.638280273
Chr10-23100148,LOC_Os10g42840,7.431508719,7.831016315,13.72499564,19.95268017,15.5141931,7.181968265,9.984668969,11.82673712,6.380845349,15.9394315,23.21325855,23.71688298,12.56633967,14.25567703,22.4371274,16.2181619,26.79409986,1.158617389,16.34647123,14.66037287,29.74358987,27.14982244,6.892726991,2.970114094,23.14816726,25.62862539,17.66829598,26.16695531,16.96786346,16.14897616,18.99709108,8.335199717,16.08601902,15.26323244,32.08272458,27.29406407,16.0182274,38.56770811,24.90435136,35.2807049,28.57706474,23.2659146,19.9589948,24.98771166,5.09915011,10.51360451,26.20895135,0.831844217,13.60551145,16.40568296,10.85165387,0.424209862,0.583205775,9.941164559,12.53642528,9.385304363,7.441577237,10.7467035,6.864023188,10.39761878,10.35786673,9.948628413,9.628209508,8.39681605,7.77055688,9.392920133,6.50168401,6.762912713,8.426816869,7.362027865,5.619859367,7.975320825,8.056650959,6.300153544,11.20747086,10.09492744,9.7393831,83.62877434,81.33922941,59.08981159,86.06004849,82.20504059,94.96739614,68.83730434,71.58369163,84.47132915,83.91029983,62.29031954,27.89722556,16.29890043,24.66754857,32.16638764,10.99573123,22.44191863,28.90309067,11.12739187,2.765182688,30.85590403,16.77354022,16.83102941,26.56723746,13.03500161,7.782733032,16.8227028,16.98557811,17.54480761,7.741319798,4.656165296,16.19559371,11.63657883,62.78115911,70.57396048,85.58121067,60.83328589,81.31982766,72.74010346,76.08943776,64.00573336,71.98703429,66.44782433,97.79123455,10.58464496,1.632734358,14.09486936,3.969741703,2.04275185,10.78152797,7.160230255,3.932399064,13.65806,13.03625496,11.7219112,5.20058175,6.820477237,1.996283406,5.073115161,12.92194401,5.996542603,10.14839766,9.690952295,7.853059102,15.52147009,12.12517044,2.999776431,1.232059414,2.076214658,2.424459548,1.669680508,2.453956752,2.393131708,2.689389552,2.614470838,2.054764528,2.038509436
Chr10-23100454,LOC_Os10g42840,349.9487793,216.4153005,366.769247,271.8084898,352.6872035,395.4569895,368.4152771,278.0760096,362.8140618,368.8741649,213.4557606,275.9394879,280.7074058,302.6636434,327.7666955,295.450289,305.7564234,305.4320914,267.5542139,275.6572625,290.0926022,274.8084953,232.8748085,232.4049849,236.2571454,228.9721176,194.5568243,229.5487432,241.4060074,236.1255553,200.4450386,212.5980924,229.241022,546.4998076,589.8777634,646.2094353,623.2047367,494.3026835,557.2072627,563.8778292,610.9436741,528.6606732,495.372544,485.818462,145.4360331,147.6068626,186.0881461,169.6532078,122.1614432,167.9994363,165.3316292,126.0348248,208.1219198,149.2355501,162.8813124,160.6726696,120.9151711,136.482119,112.0605046,117.0405967,158.3903573,163.702593,97.88772128,138.5232771,173.1313284,143.8259706,185.0400507,237.7618833,221.8986706,193.4388072,268.4209807,162.1030586,189.1949194,255.9008746,126.6290529,247.785763,211.873008,830.3710608,831.7636571,869.284929,813.1943476,827.4350098,841.644109,833.6412842,786.5532454,875.0851463,799.6869684,869.7042656,473.4028497,219.9132609,442.263264,432.0873796,372.6583097,397.4104992,438.4675067,249.3594579,432.5295326,360.8354141,416.7880115,403.7852368,410.2741832,350.7269669,366.3869782,394.2109535,385.4462345,425.1905415,396.7703657,386.5551462,393.9981596,336.9184475,985.5741644,945.3359213,1027.588449,912.0954123,863.0507863,1103.998053,921.2600676,987.9563198,960.7846677,966.6750999,995.4886612,380.6119859,498.7062865,85.95361145,430.7574745,321.7758058,165.1773732,527.8655533,312.4212992,348.4759836,5.827616093,444.3118751,352.1166061,361.1120466,337.6463399,361.4720327,246.6312605,307.4366423,373.8220086,228.2307232,309.2159563,175.4203732,246.5513827,264.5780294,246.4997551,284.1883355,244.5763647,307.4820873,253.6216364,253.2040637,193.7837124,298.5357479,225.1718142,277.92623
Chr11-947562,LOC_Os11g02830,1.385845991,0.108248841,1.256571111,1.461627154,0.926683107,1.154668824,0.865953259,1.956021028,0.8855383,0.748512291,2.507322557,0.680360799,1.439169686,5.692993639,7.809729382,2.784244111,3.394291724,7.994715343,5.106361137,5.88880327,1.913813875,0.790490607,8.869519178,6.394201574,3.032958821,6.605107406,6.698297711,6.797365665,8.038215599,7.083970439,7.176619195,4.649183471,3.704456005,2.612190541,1.024587428,4.186822114,4.958325229,4.941593098,5.867311108,3.884350108,5.178192558,3.455125244,4.091914634,3.9214756,0.047755785,0.618029382,0.781226601,0.073170248,1.232287376,0.816502881,1.684369181,0.101412074,1.010286476,0.389752191,0.238916105,0,0,0,0,0,0,0,0,0,0,0,0.604459218,0.345442121,2.388854716,2.025914981,0.109768645,2.514920339,0.014996976,1.110768878,0.724968447,0.26808928,0.72642887,3.017417968,3.002019903,4.324483794,2.679082493,2.838860658,7.544799063,0.1502637,3.144069093,0.776026143,2.759055832,2.36412631,0.554557895,1.321639881,1.059485966,0.421648244,0.426218414,0.82446302,0.919553549,0.203692394,0.95393651,0.242185998,0.321568302,0.291125431,0.443670485,2.190286505,0.017980482,1.582026967,0.258407778,0.838519234,2.246498915,1.780839689,0.322771645,2.239425572,1.384133603,2.398613094,1.45131376,0.62352891,0.93818178,0.871435792,1.56001716,1.098656028,1.594716056,0.988140794,1.366980756,0,0,0,0,0,0,0,0,0,0,0,5.653774064,5.882312515,4.866109714,5.483377476,5.804838421,4.903987151,5.132951619,5.584208108,5.249345826,5.318740095,4.503605891,4.679656182,7.300946313,5.936257328,5.598691019,5.893256056,5.312052637,5.486447506,6.182447334,5.915105538,4.593418413,5.554135166
Chr11-947702,LOC_Os11g02830,0.010292865,0.998498484,2.52032001,7.618172699,9.005406822,7.924924451,7.998238053,0.503560901,3.465345187,3.508762105,5.197217229,2.791090594,1.746865877,1.286711165,1.005482387,0.78029119,3.833135058,1.737672811,4.273373359,6.202684483,5.79781829,2.904176387,4.03030097,2.972959322,4.550101432,3.837673154,4.724761279,3.541276485,3.062437145,4.379480866,4.378283247,5.649329601,5.699616271,0,0,0,0,0,0,0,0,0,0,0,0.075028165,0.567367905,0.16267254,0.575370304,1.254555093,0.10676996,0.695459808,0.163361473,0.909907893,0.438366732,1.282347849,0.077578287,0.668734461,0.039617133,0.167799833,0.608930191,0.234487484,0.411808337,0.3932815,0.269693536,0.564085056,0.673521306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457556537,0.357787903,0.541764115,0.489969698,0.618457557,1.535856132,0.2028817,0.391146666,1.77614844,1.983666167,0.655203184,0,0,0,0,0,0,0,0,0,0,0,1.828131277,1.178660466,0.409248377,0.569354268,1.281040395,0.526271279,0.730349819,0.986433335,0.731816778,1.205823708,0.46202992,7.942329658,3.388914453,5.682673149,8.786923675,6.903422336,6.650629368,4.024597696,6.39450228,2.158045778,2.562043006,1.813753109,0.686892187,1.130513286,0.501891127,0.820488263,0.163159535,1.200923857,0.492443349,0.598137383,1.71394356,1.42347776,0.376722585,0.316847176,2.663049117,1.614937171,0.104748362,0.249582701,4.52013992,1.138436911,3.856361367,2.011285343,3.085689581,1.717613133
Chr11+1827984,LOC_Os11g04390,50.35306013,0.700325371,14.47854005,21.05755277,26.77815151,12.49880453,12.77391163,21.2185025,1.562477474,19.33804944,16.4844585,11.8895443,20.64364258,19.97649187,12.55788625,14.04524251,13.27851569,13.8561367,11.69337663,10.50180784,10.41818554,14.76384949,9.30208815,9.114096391,11.92581364,7.37848396,10.18914216,8.621560277,11.05554958,10.267604,8.13603029,8.809113344,11.57217576,0.371605806,0.019818566,0.566259386,1.162584088,0.867109881,0.607268375,0.57233607,0.338194828,0.229925109,0.263452201,0.687121815,1.070082611,1.833490267,1.031981271,0.641511525,1.039742661,0.744967152,0.571297697,2.802624779,0.194531286,1.0713974,2.255942313,2.747855902,1.336802206,1.551777654,2.570459251,0.275850711,1.202646394,0.416481618,1.674066751,0.617990492,0.909135455,0.211286439,0.364216605,0.729921381,0.543868311,0.710557764,1.070746485,0.867305287,1.108874045,0.078533267,0.407791859,0.380227479,0.860731279,0.71921882,0.747866707,0.658843596,0.882902346,0.109797905,0.382530231,0.203262729,0.77102523,1.23739294,1.093559185,0.140974573,0.166406471,1.292671493,0.47089378,0.945436065,0.420544413,0.636767734,1.094181103,0.100682753,0.34739359,0.89169543,1.112040002,1.382479062,0.802414095,1.637036562,0.55378963,1.553538442,0.663762478,3.206572078,0.677009126,0.558323321,0.402834789,0.130835938,0.327956845,1.015008231,0.613708552,1.011138777,1.128041156,0.717992925,0.723332414,0.700583319,0.138870965,0.468415815,0.575423399,0,0,0,0,0,0,0,0,0,0,0,0.22028019,1.316327852,0.204132719,0.702692237,0.341536602,1.197555028,0.318418509,0.949113394,1.292465071,0.182837073,0.864089326,19.94077315,21.56325418,20.08749525,22.50520189,33.62154942,24.78058197,22.72779173,16.13643418,18.60903342,16.1234718,11.49780598
Chr11+1828201,LOC_Os11g04390,75.02350311,65.33803706,66.97966577,41.88566528,58.65118997,57.94887865,64.22472986,81.71733721,69.66720246,77.26161293,67.58108792,60.23639782,50.83255715,63.83506187,51.00145417,64.16528854,66.89674386,63.69488417,43.33332988,50.95350097,65.17324919,57.13954097,32.79762839,35.79383358,34.87217755,38.58068333,38.44967081,41.28419788,40.75105034,37.52982968,39.79667067,42.83161076,38.16743113,4.244049715,3.943772617,4.538090142,5.330571548,4.818150537,4.36535887,4.20844545,4.864653167,4.36713504,4.48934728,4.763208664,9.049306794,12.87965876,5.707860373,7.623415768,4.521436847,6.794585612,3.427671053,9.597368554,9.303650313,6.543378226,5.160617351,7.465729176,6.842205678,8.101628563,4.190800284,4.513422074,9.422094283,6.143613577,7.780010898,9.610196413,5.884361452,3.927035791,6.608837787,5.855190385,6.814697359,6.969043317,6.479561163,1.368778495,2.276672474,4.490310458,4.961628248,4.44119689,7.943435543,1.750644478,1.339210047,0.247146299,1.301177161,1.459314034,1.269078069,1.332354926,1.245786327,1.558015347,1.083720304,2.11598832,1.561745308,2.546816315,0.913155319,1.879131193,2.709498965,0.970658052,1.999379984,0.373213894,1.702709891,1.984415809,1.079871824,1.562167597,3.081824973,4.331469868,1.307983048,0.932361592,1.807959396,0.161730786,7.943579346,3.879509048,3.856991618,7.705230831,1.196009477,0.651306853,2.979389252,2.01070365,1.07459212,0.147461217,0.366520906,3.707293748,0.954661321,4.727617663,4.613469877,0,0,0,0,0,0,0,0,0,0,0,3.148108332,1.857895111,2.997445495,3.509758697,2.774595878,2.607935251,2.498452866,3.207289332,3.260821119,2.974529585,2.825108693,67.28628631,69.28815113,64.72955716,70.22004799,64.12832492,62.56882167,70.97893839,66.69699654,59.32725206,61.5010641,59.28990173
Chr11+1826094,LOC_Os11g04390,21.23752893,33.4109646,11.59453135,31.90512973,20.17819552,37.34562629,21.6897941,15.88497291,23.96794187,0.125549229,44.71435034,21.96508037,24.20499149,12.24306428,23.02589296,2.727525654,17.31689662,19.79405007,31.56435,19.9863619,17.55727545,12.76077917,25.72174504,30.21642796,20.3188338,23.90810693,35.1075528,27.46166039,15.56340506,28.14368232,20.91325975,25.2562662,29.99714305,35.43340485,33.85093211,37.88959089,30.78991015,32.71736078,34.3652171,35.12076093,39.18075671,32.07015439,32.94062204,31.76753915,11.16793224,7.951277294,8.342654164,7.086285723,18.0450614,19.71958405,19.34698083,12.4217165,8.358512635,18.50414545,13.24189186,11.00350547,13.96392971,13.53995146,14.65431323,11.9448393,11.96302041,11.42972545,12.40764781,12.14358734,13.03836171,13.98142129,19.07034669,15.64665463,14.93493721,19.76461155,20.71383348,23.19175737,16.7182593,11.95659371,23.13459725,19.8036097,18.79187947,29.43204987,26.92425968,31.72180751,32.21638715,18.95736693,25.94042338,30.23869701,26.20338709,29.29188109,26.34424177,32.15148354,21.97470275,24.29956202,19.69012724,19.49079787,20.89928825,22.0299665,23.33980595,22.96899303,15.47231819,17.38334204,27.82315058,23.56453382,27.85255249,30.53771696,28.98244943,28.33498045,26.7862096,31.67058025,29.61760509,27.18301801,31.02327292,27.89024319,32.7995431,18.23763838,15.95992273,17.11759945,30.34972579,16.40959832,29.03061272,19.41506612,25.32511969,9.065148442,18.18146668,15.80992831,3.464485222,7.567504141,38.35924549,25.25977378,16.74058699,5.434969258,17.03126199,13.06647859,7.417107021,17.6821203,18.5738262,38.80294873,35.68645064,50.5781733,8.033029494,5.132522834,41.45110261,14.70213818,29.62885908,18.73188986,31.11656016,36.00336126,35.07138933,35.22754027,35.52721421,35.71850371,35.68511818,35.42826803,36.15945511,35.79175422,34.95826138,36.07892458
Chr11+1828156,LOC_Os11g04390,9.304993176,3.002292862,5.154791432,8.103267873,10.95161951,6.405061737,12.24374005,1.714462858,7.338578297,5.965505188,3.531944159,5.332624978,5.369901042,1.213159278,2.791214478,2.611398078,0.550994106,0.33592386,5.390470434,0.391984347,5.417745359,2.604956566,2.828003741,2.489391831,3.259921631,2.601563948,1.03730331,1.487795325,2.169939462,3.141555293,2.003959441,2.642688527,3.38532499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58001835,0.24324739,0.098421108,0.410502917,0.480655031,0.815388295,1.047473002,0.424980101,0.308801215,0.28224679,0.296446288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.632624547,6.310912483,4.823022277,6.094877944,4.20057525,5.911725767,7.242221702,6.597814462,5.510523915,4.694208255,6.271263796
Chr11+1828452,LOC_Os11g04390,7.152859166,11.26331902,11.09352824,8.347280824,12.19361481,9.866102629,5.100381282,11.76454482,3.598485999,8.433597857,5.657959192,14.63048306,0.79003316,1.560637008,15.78201207,10.34365962,26.05746195,14.20615917,16.82857155,16.47203009,10.05961004,13.70432616,2.13448718,8.309612248,5.903853444,1.36041701,1.009011173,7.874506418,8.649505388,0.731416409,6.527965258,8.161179168,6.625127484,0.688241349,0.067002625,0.842660906,1.947638336,0.621903044,0.434108337,0.756986365,0.611130005,0.760667257,0.120943023,1.027476494,0,0,0,0,0,0,0,0,0,0,0,3.359175101,3.57400232,1.617993386,2.094037964,0.292379317,3.042319216,0.822482418,1.236233072,0.788278087,0.082297804,1.667842379,0,0,0,0,0,0,0,0,0,0,0,0.408216928,0.137104013,0.344930971,0.050405147,0.39463515,0.652190123,1.032884323,0.248969142,0.789885067,0.918591621,0.382657081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116182051,0.899275019,0.093298743,1.314467942,1.014857879,0.883215791,0.173720663,0.091552673,1.185131328,0.286734728,0.500739542,0,0,0,0,0,0,0,0,0,0,0,0.267564587,0.175406709,0.031170446,0.390265481,0.21760402,0.291916127,0.670865727,0.246842918,0.134835594,0.291397818,0.821295749,7.277636745,7.175929094,6.766028052,9.116576265,6.468764458,8.404631067,8.453127693,7.566315151,7.784836682,8.380862397,6.664876551
