chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10
Chr10+16096749,LOC_Os10g30860,15.17373344,16.58682178,17.33551159,18.26881539,13.9235331,14.80266127,17.75184095,14.32731839,16.76198514,18.48861483,4.131007715,19.46600228,0.541320108,5.978975209,4.253395927,17.53482274,17.27223334,8.740143882,28.96193903,2.71798032,75.77139467,49.74327656,39.14795084,42.69508227,84.65599334,57.99116406,28.0685063,76.50098935,38.32141283,59.19453671,79.80357104,52.47058025,60.19263345,72.774141,55.90644243,72.4037928,66.64145839,72.45409613,104.0590217,63.30772312,13.82887954,21.76677137,29.63296738,46.53501956,14.5424382,19.73532674,11.74602227,23.20398076,12.08781289,15.13595842,31.18652825,32.58870412,33.91072022,17.38016502,28.33562559,10.85175988,30.73637564,36.58005297,22.49212248,30.97052393,48.99371545,50.45292714,45.14682008,28.88011473,49.67706256,38.29866979,40.23357385,35.71366345,40.68779752,37.55673741,190.9870161,192.5147238,229.429848,231.5785531,181.4181447,236.466445,209.9586118,230.964577,165.5037227,198.2933214,144.1873676,158.6195004,101.9456532,176.0047947,174.0843803,152.6953225,146.1196919,132.6855686,189.0656725,155.8710876,50.3281061,45.77569323,50.16568916,55.04616542,53.31404109,51.77352799,50.87448278,52.57423591,55.46282538,52.27325841,89.41719332,90.47267999,78.76868524,74.84031252,69.92778747,82.40838846,79.78375409,61.70691917,77.5241584,79.1669413,62.61067836,59.28974012,25.23084241,51.19296481,51.1612851,73.63975247,1.053211205,11.08043141,12.02485698,17.10508229,75.5682184,79.43424906,75.19560261,79.00259238,74.50062683,78.81057093,72.53697712,71.33115862,77.08431419,79.25646054,21.34621151,22.30292329,23.4003772,22.3355006,23.86232811,21.51243157,21.86941703,24.47232004,27.62072056,19.8936567
Chr10+16185132,LOC_Os10g31000,1.735811737,1.251935542,1.147174901,2.599965265,0.9713444,1.914179757,4.422810933,0.424058571,0.614371611,1.090747597,4.595671145,29.26154892,33.49377616,12.87320508,8.434225132,2.077509264,26.8274387,7.652298476,5.403543478,15.82259408,2.828403739,3.136171493,4.030895812,2.331678579,0.242972892,2.704972676,0.782802686,3.250716312,3.025708425,1.964772098,0,0,0,0,0,0,0,0,0,0,1.085585052,6.543222298,1.421194064,0.020312763,0.799411906,1.69374314,0.61150015,1.643112755,0.439615225,1.062594409,0,0,0,0,0,0,0,0,0,0,0.018209616,1.115359551,1.150788272,0.012320844,0.329009189,0.110096526,0.275701465,0.341993332,0.637203295,0.625446327,0.459747549,0.647144595,0.262813884,1.602946431,1.156675044,0.29692303,1.470186627,0.056771532,0.942245685,1.98910527,1.012749438,0.324220882,0.350981146,0.539528934,0.912942564,1.217342518,0.283269602,0.47136738,0.905937701,0.551868657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495753687,0.296563634,0.499290997,0.51431416,0.621311569,0.972845179,0.29214272,1.009111749,0.196456758,0.448369259,0,0,0,0,0,0,0,0,0,0
Chr10+16184930,LOC_Os10g31000,411.7189824,670.2492803,590.6780947,699.8652059,410.2873311,550.3029444,775.741727,691.7051271,614.6371951,491.3941783,647.2009449,599.4193559,660.802945,631.445323,682.2658264,610.7628573,694.4540811,641.3572424,576.3625901,629.6439561,423.5039057,484.66537,301.9517225,402.2525461,416.6669205,655.5717137,358.2696273,338.1475617,447.6682106,384.7428398,281.4256356,292.7417287,280.1759081,304.7897553,284.1656048,279.0723154,273.2411022,301.8399163,274.3037665,288.1682097,237.6850907,284.5052156,226.9021152,263.2487557,302.5408129,271.8594647,280.2968791,280.222765,266.4352428,316.2333907,235.6319509,212.1774099,244.5423032,213.2968134,264.103675,251.133805,238.3673903,279.5335844,260.6245779,251.7880353,291.0674852,253.8981235,291.7232934,248.6947848,282.6908938,261.5796746,273.3224868,258.3421026,274.7674732,291.3415867,429.787463,404.8284541,459.8028055,402.5468546,399.7217173,408.6110816,424.3294988,448.2991502,432.4893101,446.8487892,343.25592,326.8391727,350.584602,302.1790634,329.2635752,296.5373931,302.4455692,341.6634971,278.1424396,349.7836304,266.835453,247.6744054,288.5445579,275.870008,288.8034753,231.9445106,262.5604132,235.9555856,286.3915565,303.9176247,412.6138197,412.65869,364.7089411,299.253101,358.2745362,345.2146072,244.9887609,409.1150936,330.079038,353.0481394,38.93101961,18.5154767,166.4759793,216.9437703,162.1149569,278.3661984,53.92846434,125.7566739,331.6496157,121.5379624,121.2927543,111.3240418,133.080823,113.6518173,98.1735373,106.2745849,96.24033797,92.19902738,111.4763316,124.3669756,455.3286392,453.6195948,452.9728078,453.0821051,449.6977974,455.2742384,454.2862261,451.8137955,451.8483157,453.7512873
Chr10+16185233,LOC_Os10g31000,9.858603832,9.285043843,6.522088937,1.289869426,0.561579991,1.463133495,11.1597031,5.015793006,3.098193227,0.12946206,3.660829935,4.833452941,2.796364231,3.514363431,4.678946869,1.017039752,9.922797112,6.815517534,1.756060387,4.822144019,7.137572606,9.644154321,5.924302415,0.763955529,5.886423333,0.863855967,3.990098495,4.299927243,9.880749167,7.244140462,1.311151387,1.527530869,0.097964272,0.787863496,2.160075386,2.135264145,2.924628784,0.425829883,1.008729983,0.141157244,7.059123882,7.163743797,9.776694368,6.014387595,8.573846222,2.591299638,9.94657513,8.345613583,6.49142003,7.119573556,5.779100349,5.565729498,5.810976146,5.697587893,6.479796564,6.453654051,6.53488156,5.828578311,6.025025435,5.965434947,3.106631645,2.004964509,2.787758522,2.715845973,0.611086688,0.605723267,1.169399202,2.07772746,1.002571529,0.93719264,3.914941933,6.733517827,7.570201051,3.499002745,4.385369688,3.818645235,5.508758979,0.521273682,4.35832148,7.5989733,4.238495328,6.252740912,2.960561877,6.015992946,1.818729091,3.295694736,2.561953799,8.179006138,1.090345193,1.077392103,1.996227639,3.77972012,5.829086583,3.297443425,2.582376549,1.188780789,6.6231699,0.656053482,2.72949832,0.119709034,6.591817486,6.826465148,9.687526699,7.728218543,7.47990342,9.503161034,6.987360707,6.607199103,7.869943712,7.199062651,244.4239087,130.3847059,218.0736976,205.1015808,317.4733459,219.876483,301.5271057,68.09704846,61.80883275,115.2597632,1.202663956,0.003534153,1.919434296,1.785584724,1.818908692,1.001416518,0.669185226,1.489769407,2.591446497,0.905935253,2.400384088,2.225725943,0.163718628,0.26827242,0.043934083,1.828111276,2.644632206,1.594541826,0.010287667,1.125858207
Chr10-18724139,LOC_Os10g35100,20.90068741,19.823158,18.77543643,26.71963277,20.37300371,22.84414153,9.807876114,18.34302846,13.89214383,19.4888746,33.94031944,22.37425932,8.264452207,42.00210303,16.58176698,46.46904507,17.24666677,25.26736707,46.97858459,30.64947972,46.2145382,43.64023136,37.78446504,36.52192593,43.67181706,46.1981278,38.81888112,42.82887552,40.28536692,38.0510992,79.6911562,86.16398825,78.95059933,67.93151088,86.69073016,74.92025067,66.09489702,95.01518423,74.61380186,76.09116563,32.01624414,29.0194519,23.703115,24.80813454,23.30884635,40.79091268,27.71645256,33.61270222,43.00565812,27.54214621,21.2212062,15.19924666,15.64459218,12.63329136,13.61435386,9.767692175,12.78117887,18.75655119,14.99934946,14.44292381,46.21480421,39.75990958,30.53976841,27.25759786,23.64839571,31.8928015,41.67802025,59.73271241,37.54043584,42.99792864,89.65976227,56.04368701,51.36875078,32.40923029,61.31689222,103.8828865,44.4391161,63.48769116,58.9233991,89.68462177,60.41273465,43.89934519,103.619848,80.19047377,75.2927971,65.72599115,74.38387769,69.79956037,59.6508383,69.56922482,37.05905808,52.14995192,87.71182258,64.09240138,90.88539174,55.19748601,37.15709982,120.3101459,113.1357822,45.59413347,59.49665609,49.29527211,50.92052161,55.57481712,44.87445596,59.83135387,51.02477387,51.15776952,45.7542209,59.3250086,25.67744023,38.28288551,65.82801881,119.3059989,48.00078382,51.58306061,59.91084471,7.439711036,19.63425032,87.79116879,167.3133214,161.5430367,158.1377098,132.3868845,144.7312617,157.763327,157.3553783,140.2090068,141.6238835,144.1453764,42.71292109,40.10360087,32.56486178,35.7431878,43.54095071,36.53131269,33.42602732,33.22212366,36.92823506,43.1219272
Chr10-18723945,LOC_Os10g35100,0.979935837,3.433741848,2.592241367,0.755002342,0.436184512,1.979271805,3.42941848,0.550232556,3.916046064,0.518981486,0.260942851,3.334551072,4.069758113,4.28576904,4.789652798,4.205518071,1.235716225,3.180938068,2.648642202,4.295245023,13.28390417,12.96641583,11.19463016,8.722489921,13.75451518,11.82124235,11.41766113,5.78862624,7.141872623,9.938056062,7.332768222,12.85886453,8.759273168,2.973905315,16.50424139,9.094940694,6.751271392,7.148217343,4.590513083,8.733170478,6.813850371,7.519804666,7.28124539,7.957428881,8.730363395,10.11390978,10.60467125,19.98969332,14.53728764,8.725203651,3,3,3,3,3,3,3,3,3,3,3.92046765,6.900019852,4.288068645,10.25080094,5.004043263,4.788471465,0.577944198,8.245696417,0.10472698,10.34551633,14.10249393,14.78523371,11.03920423,13.92490528,14.82516347,12.775952,11.18730473,14.04960648,13.87048475,13.39200982,10.16616708,11.88901412,11.34305238,9.20227857,12.56701517,15.1957081,21.20798504,9.714865546,8.041600783,5.757235655,3.264326246,11.48396422,11.78017314,2.210965579,4.618796798,7.350098215,10.48795313,3.1303172,2.893392864,7.461021976,5.679508428,5.413067664,4.83954015,7.600341211,7.92687667,8.515075583,7.024426442,3.472515612,10.59076846,8.941411713,1.349545156,1.028033581,0.726088372,0.124358645,2.270731405,0.233613046,0.189576463,1.144741575,0.535184148,2.131027236,27.69289687,23.04897975,31.76254097,28.91497754,33.77053586,21.58142134,24.59604134,26.66604077,26.70001582,25.59708525,1.284375109,2.071974323,1.193047889,0.616198752,1.898184507,1.736670556,1.219752491,1.028562297,2.095677531,1.545848708
Chr10+19063948,LOC_Os10g35644,9.881808698,14.29449313,5.9337739,7.632375523,1.192074397,0.552838599,8.845468776,9.286969376,7.317927706,2.280761801,9.232226411,6.676288298,6.452165782,3.730287969,11.88554234,3.402338823,6.159958615,5.882043427,4.007038396,6.174921468,3.240447474,5.756941253,0.544358279,4.561469768,3.743527982,5.662536276,1.818074455,3.118103751,5.187855346,0.047757267,0.220661905,1.268740062,0.367985737,0.399308367,0.080632622,1.281693027,0.954971001,1.568895537,0.74311992,0.137792116,1.641409015,1.521881865,1.596184662,1.107921285,1.905933304,1.283658106,0.061470601,0.086879181,0.026129681,1.447319199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0.14822869,0.152108348,0.559241609,0.458506647,0.893785175,0.691692508,0.716470405,0.570027374,0.841797624,0.208521083,2.990987387,1.361747267,0.914335493,1.67930515,0.56015559,1.811899405,3.708924444,2.210514603,0.562722148,0.126033563,0,0,0,0,0,0,0,0,0,0,0.58652565,2.85950809,0.638609734,1.054060297,0.838404696,1.532814955,2.397003337,1.231026768,2.40628304,2.254608189,1,1,1,1,1,1,1,1,1,1
Chr10+19066147,LOC_Os10g35644,50.73947543,42.94997331,69.28197958,63.45111737,43.97086178,47.85922898,60.96580271,71.11589448,37.87749292,49.22208487,52.48250677,108.5634891,54.56493889,70.08349002,55.64422773,78.03031776,69.93910435,66.27647219,65.65460991,41.20840926,41.14022739,49.7773138,49.12527997,73.3254626,41.40182018,63.46594732,16.89727526,38.85993355,88.72533962,52.10055413,70.79667433,90.75862746,83.59539978,86.7152971,81.63157655,96.34318074,72.38060227,81.37988287,86.54993275,104.8521373,108.3682347,95.35066451,92.56246716,140.365797,99.79444427,121.6137698,115.3158872,120.2882386,122.7078256,90.13946707,76.56915892,62.73434599,78.04012747,83.37648943,72.54431641,81.5100668,101.6487755,89.53107807,83.84961193,84.26612221,25.03823405,27.11072922,46.36884567,39.1947005,37.6782175,37.03602395,32.0660532,40.92579611,36.79718483,32.17682314,23.92920417,23.71857742,27.2780946,20.11073924,13.61456626,26.32990246,23.08105276,24.67590101,17.05461296,19.25930871,10.59451009,10.37580781,10.65677699,10.48564754,11.40823402,9.013615389,9.674569688,12.47611386,10.4349899,8.247603272,36.18135526,9.179968454,33.10167462,35.07216641,37.56672517,32.66412876,44.44747267,55.54281102,25.6342847,30.52325215,40.81344373,38.4931758,33.13711911,41.31714728,33.87489386,37.84462862,30.95606428,40.37116014,36.86930641,39.53499074,2.693121847,15.43078442,44.08276206,24.50378608,6.162170288,38.69475798,53.04568449,1.25433109,16.8667043,12.95276102,71.43739612,54.36843905,72.14521416,65.40280377,74.89751051,59.54820224,70.48092904,69.57015207,54.72506313,63.47365694,46.8631651,46.57179174,47.6611163,46.40010495,47.2201462,46.64972604,48.0905906,47.74148528,46.26918322,46.56496448
Chr10-19751629,LOC_Os10g36870,42.68087488,40.64995683,43.90968036,33.26015004,41.06465248,43.82945276,35.86124868,31.28578979,33.68112065,43.99806096,32.92672075,36.63814726,10.80074436,31.99102968,19.59815655,66.44533138,31.38779583,58.86380095,54.19749863,26.03655743,34.08545028,54.69077269,51.73396135,70.95163235,21.27977811,55.39993393,73.48351388,46.69279844,27.26842618,48.45543538,68.65447185,76.47621599,83.0066733,111.2637571,92.5812966,127.0492445,65.95739901,90.07470035,68.69383489,130.3350644,15.30236039,14.31656811,12.88500685,18.52180232,14.53534897,4.169970602,17.98362146,14.432782,16.81150118,22.63472303,14.29285453,10.22346124,17.66892525,19.59029574,5.246077773,7.837839027,22.17987996,13.34750986,11.94159736,13.5655788,25.32310798,22.74848319,25.85438963,27.503183,25.55784752,27.7945981,25.01907996,27.17683611,26.70394289,24.73291958,66.75605164,75.88025074,62.13736804,61.80772057,60.33414907,74.11409129,58.74087421,70.1620253,66.15246985,59.68555378,35.872205,45.00633736,30.01690221,42.47333641,42.85145884,37.20261422,44.38868068,45.87766395,37.17618264,56.02397304,20.74529842,49.0911462,72.71827024,41.14203126,47.57145176,54.53567987,57.50569667,51.35270675,42.01860481,66.92541078,102.3202202,83.65128707,81.95520037,85.06607553,105.5989091,96.05571505,84.71919381,106.2939838,82.63725506,89.10168601,54.83768659,60.12423599,36.81661281,40.28272928,29.64928159,48.53052655,49.70672745,52.04600506,51.09059433,49.48228138,39.38719272,56.90839173,43.61055192,57.23466067,44.64829401,59.32282221,50.55243403,31.82878551,53.25299294,53.32666806,38.56269855,37.4871011,42.87389027,38.14568273,34.59301466,36.14255903,37.0126831,36.8758477,42.12481386,40.91131426
Chr10-19751480,LOC_Os10g36870,9.628078554,6.710147561,2.934354674,7.94166758,0.560261824,3.16683593,3.307718994,4.947778146,1.020286367,11.63397236,3.349405368,1.446120723,0.822260904,1.137979943,2.6584549,4.356583939,0.425977873,1.238614573,0.850776175,0.772777157,0.283125014,3.85289788,7.150992685,8.257451082,1.741861853,0.802469942,9.161691713,0.328263097,8.87399434,8.280337953,25.59253811,34.66889143,25.15745419,29.49119695,24.90058262,20.77952441,29.5250683,37.96518232,19.4172035,27.97444128,4.493628638,8.971407357,7.053131695,1.420626133,7.023304511,8.094071319,6.41591946,8.29651787,5.762543279,3.310639688,8.078248775,1.007557012,11.30669302,6.343938209,3.416886823,10.99495458,6.566575866,3.444347229,10.35925823,10.95620823,5.483362052,2.797195143,0.99089135,6.510475717,2.208521271,7.572985908,2.772149073,5.380975959,8.550094887,2.262242997,26.93440756,19.97273439,27.29391572,31.91844864,29.82131001,34.37176349,32.79565381,29.31612056,27.34842409,24.16626446,15.3559262,14.12093487,17.7130764,13.94900919,10.3789033,11.53077599,13.07141365,16.06388429,7.223836198,16.17110277,13.11292899,6.974817753,14.48099791,11.84860265,16.83980917,17.47405921,8.707350494,12.16683152,7.786167897,7.401070477,19.7413869,15.9583956,22.36079064,14.51909386,12.05468471,11.2605241,7.73979374,17.67785277,12.50723219,0.360979206,8.302835024,1.584636972,4.555444859,0.905510584,3.764516784,5.574669341,0.570684705,0.094565087,7.491323742,8.71169795,16.30230624,10.81644966,4.831452434,13.83038791,11.05395852,13.03539402,8.345247899,8.796175621,4.301952356,8.500185645,3,3,3,3,3,3,3,3,3,3
Chr10-20398654,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229748327,0.037906139,0.910149761,0.10930724,2.794312975,0.728408437,0.358156924,1.664497535,0.732865086,2.926255385,1.813804748,0.682584726,1.280471554,1.105627375,2.144893669,0.415980836,0.628158407,0.881452584,0.279661707,3.032761142,7.322278038,9.669341609,7.420510576,4.611441717,4.932576017,8.94028249,14.60580957,9.91126862,5.669147897,8.955621126,3.406020137,4.115104973,8.049548219,2.128232088,2.450936974,3.700965469,2.597321828,3.740276305,1.575381568,6.137949341,0.472793672,0.533770924,1.268064939,0.495121729,1.052690667,1.306979406,0.213047108,0.117091974,0.168710852,0.254604158,4.39969305,6.450271265,2.399781217,5.725845175,1.30121706,1.988071818,5.561852426,5.039634729,4.190207674,3.286085204,1.128149291,4.243947845,0.252924684,1.118207547,1.124096261,1.927979077,0.934781958,1.545997654,0.669201686,0.658257241,0.401013198,0.363636263,0.137944994,0.761569379,1.227950885,0.800263564,0.77078861,0.97099899,0.468139893,0.273012112,0.686302969,0.394996172,0.649955914,0.653726279,0.915819723,0.745080021,1.232222731,0.394453198,0.136877517,0.261684477,6.505432636,9.723912438,21.0527786,4.27303263,18.55833634,1.076477983,22.97458501,3.807916804,29.58932866,2.586266495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-20394794,LOC_Os10g38090,3.965183046,6.723936987,1.754168439,3.023797089,6.695524811,7.555988336,7.388914791,4.98781846,5.615879654,2.955869676,4.056249178,0.38419587,1.768249358,0.333048421,0.309719917,0.970013474,1.696795372,2.771749856,0.12751175,1.700656744,8.111115613,0.758507862,5.368482327,4.60702956,10.07923342,8.214243581,12.33935914,1.055084993,7.454981029,0.320471719,8.429628708,9.874564604,9.462409955,8.760984962,8.642821976,6.688540175,8.215974427,8.724678487,9.269618638,10.41273275,0.091860038,1.002401057,2.800959549,0.851321138,0.987849177,3.401255006,1.609990951,1.115482735,0.90323399,0.28358896,1.087221239,0.858863949,0.775107073,5.722686355,2.252787496,1.049658557,1.047072497,2.536974467,3.823878397,4.11716567,18.26378524,21.90503962,23.23303122,20.39669573,15.01730297,19.34873093,13.60884442,10.62512394,17.95701774,21.30116341,186.5305415,207.559376,198.5812992,218.2068332,189.0135337,199.1681113,221.2014661,239.251498,197.0097426,233.703336,107.4342086,102.1085433,107.6180507,98.92616715,110.1342505,113.4545664,91.74388409,110.0073157,97.22417092,87.14845623,7.30418561,5.32884067,8.481842645,11.96759356,8.077901718,11.35119163,12.19649415,6.574688007,7.379175192,10.25078265,1.736322677,1.423972004,2.163901822,1.268162867,1.805411491,1.246594672,2.290283919,1.073416328,0.632360729,2.524067269,35.18873602,6.111639471,2.323547974,59.28909416,49.52991368,5.235086312,10.57895993,42.64143318,27.86931431,4.281575116,0.869707063,0.53131469,0.295274996,1.102411005,1.163790983,0.857151396,1.327486831,0.33308444,0.727586346,0.176400114,4.916040068,4.549894242,4.929099285,4.693208203,5.166344354,5.596979653,5.391147998,4.626264448,3.441074408,4.193389694
Chr10-20394583,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430079145,2.660622434,1.046336125,0.691463463,1.444807278,0.796171615,3.449513823,0.832458295,0.157106394,0.656525829,0.685575627,0.143676092,1.064810471,1.613333376,0.342828519,0.183049095,0.122599306,0.08280734,0.506317328,0.641837122,7.273272622,5.981911978,6.794937853,6.519922299,8.906325382,7.028839219,5.986194856,6.11577869,6.830866688,7.082819778,7.161043578,5.423482396,3.104247307,4.605968353,6.819164873,4.253695771,3.593375441,3.246393242,0.919198467,4.27862646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-20398744,LOC_Os10g38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6.901286708,9.705212092,17.89427178,16.05740407,25.57015937,10.36672696,0.310954926,10.20092932,6.512614598,21.08003782,0.507417422,0.689042809,1.423843412,1.041419556,1.599373435,0.606073291,0.702656916,0.826409513,0.867649563,0.014711736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228476607,0.080112241,0.158789546,1.806198149,0.299924394,0.749744186,0.616201211,0.127744151,0.77376815,0.269789475
Chr10+21226907,LOC_Os10g39710,30.97735475,31.82475312,31.83112196,29.08863106,29.6147761,28.87896047,31.37072402,32.32630351,32.66063224,30.72249653,8.878129353,4.263414789,5.399976931,6.647232813,2.228613735,2.988069856,1.29094639,8.711852385,7.163701058,0.582132384,22.21433551,14.80464214,32.72424906,27.30704042,39.72008605,27.15110072,16.5112237,19.39418959,22.43218658,21.28275628,3.7770962,5.739949677,5.572269152,0.702363991,0.093661628,1.469056867,1.72571575,2.723505341,3.384396673,1.560402728,0.544845718,0.206580294,1.029602903,0.574336606,1.622786926,0.256322765,1.866514551,0.038481874,1.228661733,1.037171705,7.012271631,5.456100862,9.147473595,7.157052678,5.865377206,8.609398989,9.599225012,6.480341993,4.840346164,3.323287575,0.093109108,1.206708493,0.55128617,1.651480663,0.003854529,0.787724263,2.445375355,2.85129591,0.994666084,0.842218552,19.7364011,15.27274294,29.39671453,26.05254863,22.6583225,17.21622656,17.67131963,5.34548899,15.40209452,20.64092525,40.97742024,40.94034668,32.26244726,38.74033328,51.43862956,35.22221657,36.05394397,38.72702368,37.39420022,41.45745495,0.9250378,5.03070068,0.645470131,2.365898286,0.537199997,3.617043313,5.403749803,4.123343262,1.697335317,2.22461522,0.729949293,4.707631643,2.355267888,4.530434158,11.13062959,5.95085816,0.999670094,9.274282404,9.145199272,3.529874024,356.7116311,286.4741799,402.6157621,264.3872164,215.8035485,357.5967633,250.6620116,370.1104092,187.1434165,178.6492569,0,0,0,0,0,0,0,0,0,0,29.41320906,29.93893098,29.98452367,27.15901594,30.01731384,27.66314831,29.04935449,28.81057427,27.19163948,29.25591637
