chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,dry_seed14,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,endosperm14,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,imbibed_seed14,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,shoot14,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_20days14,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,leaf_60days14,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,stem_60days14,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_5days14,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,root_60days14,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,husk14,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,anther14,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,mature_pollen14,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,pistil14,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13,embryo14
Chr10-2885424,LOC_Os10g05730,3.916122915,3.930091374,4.127984139,2.852514735,7.276029706,0.88855993,5.221433884,1.446312168,3.265570826,2.228943642,6.563819665,2.582937279,1.710176649,3.177798248,11.2693998,6.811549783,6.683456578,17.1709479,0.485224605,12.70522144,2.957179787,17.72078105,3.700026958,15.18706751,9.575753587,2.354470809,22.53697414,26.74054108,0.317799683,0.635240256,0.183367264,1.012672418,0.729296454,0.23266387,1.663239467,0.997120828,0.388393006,0.209742257,0.326924065,0.098328288,0.718138903,0.691235508,1.515479767,0.479050987,2.781658996,0.670198461,1.06328353,4.082580323,0.948267014,2.450719968,2.972420621,3.221457046,3.452550919,0.982559322,2.00388417,1.263311848,7.915141175,21.60535686,15.77078588,8.752809159,14.78778387,7.103089858,18.80031347,8.80766029,17.77855095,12.74403009,27.8883993,19.9280211,7.341243199,12.80693471,67.79017932,19.01091399,36.74995947,33.33446956,59.02830819,13.36020715,54.54027801,57.56441068,32.17426768,35.42803283,41.50182291,41.7539823,56.92219631,64.58146098,6.268494655,7.033657133,7.589415957,7.516143683,7.258195,7.612848036,7.617490127,7.458458764,7.846998927,8.201806807,8.003663098,7.978190701,7.08485295,8.829439787,0.553649548,2.929108844,0.175750007,1.044483941,0.444563147,1.346317446,2.179197611,1.7004792,1.422601114,0.141703488,0.619440484,1.578552223,0.082819536,0.439532208,7.67126662,1.415998991,2.248028186,3.288366556,1.68370873,5.140509382,3.762782588,6.673393711,0.22071466,5.918633435,0.873061964,1.742175566,0.53767538,0.660384781,3.254125629,5.062754914,1.441635148,3.601877681,3.085847881,2.884318874,2.260043209,0.106112098,1.935841194,2.323436738,4.525162083,4.781172675,2.621240855,0.766840152,0.147862693,0.088611891,0.831986472,0.616493662,0.075425612,1.052012992,0.323848029,0.565859681,0.773929782,0.378274015,0.376019832,0.10760428,0.74795788,0.053762147,25.91239412,39.61314686,17.91066588,27.48849802,39.52991937,7.371480949,55.51982141,4.04526207,15.32024894,0.392184546,4.863222968,10.26551074,16.54018856,2.135061276,1.78586466,2.781683412,3.575929812,1.820440137,1.888521664,2.562287578,1.406554718,2.511054423,2.159070892,1.603697678,2.5734877,3.079787244,2.273294937,2.020637122,6.10980472,5.290885179,5.799130331,4.410333368,2.788623537,2.871764849,5.065681028,2.884424687,4.498763031,6.305751571,3.826963892,1.840559112,7.986693124,7.427351083
Chr10-2887358,LOC_Os10g05730,1.825793293,17.38406026,10.51947318,9.007468869,14.39398794,17.39921115,8.871574549,9.103767593,5.487291573,12.58604616,12.34546528,17.2977501,12.96455202,16.77645984,12.5355109,11.0619787,11.56310828,10.80945035,11.12768794,11.12569067,10.60843155,11.21011506,11.7408933,11.54981386,13.06086199,13.32719183,10.07522605,11.46399681,21.77573296,20.19433463,22.17368408,48.31553871,22.64471483,28.89776265,26.36692181,26.81295849,33.20860369,5.517306471,46.66909392,28.81162399,26.06658916,23.80882283,45.61003169,48.55793159,49.32667327,37.14643679,47.72695648,41.59617846,42.39829666,46.30856752,45.5985334,52.03324613,41.39984031,57.4525147,38.22327745,40.70972679,120.8251718,117.0005708,151.5160188,146.5315933,139.2112588,137.0793273,146.1590013,160.8678578,122.0547999,157.4928022,147.4629642,149.3919418,110.1181089,148.5921197,160.5824134,162.7560181,171.3670218,164.8189465,171.6623062,180.3139261,188.0992929,184.0964741,164.5250163,170.6930271,174.1598664,179.2471874,189.8020919,169.6201626,97.51837025,93.55513797,92.21463144,99.42521947,97.60069506,96.17728523,95.86254168,93.60046059,96.7056813,93.78197962,95.85198673,97.73832139,92.03614553,94.40781303,17.68976016,66.26177392,40.22636895,61.63399071,47.97385915,69.54501042,37.2823986,61.89030636,50.80269948,49.87725486,57.24613365,42.24294318,45.12141136,51.07301889,241.3876661,219.4204185,294.7554688,246.2500643,210.6790303,302.2753548,251.2127943,220.4798679,238.3229072,221.1023619,225.0082669,249.1425633,217.4677284,263.1396638,74.78518966,71.52008983,63.39938999,86.24097322,93.85876556,76.15532853,79.17701568,91.37515119,78.84006272,80.3205688,73.6905441,69.17268384,84.99775162,86.32505054,18.76646448,20.06975151,16.50752659,19.14760808,16.77487855,9.456748406,19.31159069,17.54746028,12.70675907,18.20017634,14.76465934,16.37060169,20.59172131,23.31113545,26.83388086,6.35305058,29.46775066,48.96255995,15.6282335,32.57728567,9.038025668,1.980495941,21.59020428,18.55150385,3.162522103,39.59117907,26.0347331,23.70599215,42.45052036,39.87571712,42.46462694,44.05719707,45.2484856,44.09643238,42.81534893,39.65970446,43.53664626,43.96608941,46.356227,43.53790533,45.74323435,43.1000316,5.861221991,5.12254098,6.287965788,5.32286128,4.281964486,5.757928594,6.395210807,5.237746818,6.213769655,5.234615163,4.765243338,5.82177441,4.029157108,5.134785039
Chr10+3983240,LOC_Os10g07480,1.487464755,0.222678052,2.128711094,0.527134913,1.020130962,1.923045516,1.433263396,0.895687359,0.011675536,1.654736263,2.082085641,0.730265558,0.417672999,1.059208971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.051799953,3.492105757,1.665802619,1.10734031,3.081427422,2.767854775,0.110425748,3.937983932,3.035841152,1.336925319,2.653361969,3.459195382,4.526719822,1.688929534,17.71221269,14.20955729,11.70459942,13.11440291,19.63562175,16.70486357,22.39322511,21.30841836,15.5445568,11.62215593,6.264494785,10.4863235,16.76891168,12.5674039,0.715621142,0.573230179,1.141186606,0.104633013,2.380406498,1.591124265,0.163294571,1.791056213,0.718846972,0.787263388,0.535275902,1.168661985,1.091763035,1.212725055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.811340289,2.086201733,3.295833566,5.156253222,0.706386097,7.924065295,7.853828781,1.993576409,0.217568722,2.615044862,4.394996886,0.791844646,5.112813207,5.841599679,16.01821868,13.27944142,15.99827718,11.19376487,11.31094183,13.38691924,12.07752016,4.022213805,12.00602011,11.89395779,14.13662634,15.62358983,16.16875008,9.263261529,2.708096031,4.533904826,4.752578321,3.670873188,6.574681553,4.431325665,5.171059851,6.137178813,7.046792839,5.117941052,5.617658015,4.841728516,2.502932869,4.055601966,7.07169608,12.31128954,8.382426204,8.425181658,7.929030515,7.540231273,7.71862742,4.844039207,3.529016481,7.820486971,9.617552142,6.505073086,11.8780622,11.86097282,7.17510516,4.803872283,9.373932268,2.328434837,2.097791725,9.080355324,6.917806578,8.193725937,12.21633514,8.410543609,12.89707351,9.45986144,1.077193026,3.654167508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44871399,26.0703438,24.43208551,17.59960509,23.05999818,21.46611916,12.20518533,24.98419669,19.73305817,25.18119282,27.41593165,23.72001267,12.70720978,22.87263086,2.834033199,3.880485521,12.69896536,0.69150095,4.176043781,1.304265888,1.939900024,3.697487093,3.677785513,3.555477305,0.297752604,5.39887684,1.625579168,0.805377785
Chr10+3983435,LOC_Os10g07480,2.437688285,16.82363951,11.0359916,16.10612472,11.86964187,15.75219231,8.87941508,9.451924624,8.526209433,18.19262571,12.7962193,8.642890169,16.15422019,22.76063144,11.99019419,8.490483445,9.877865766,0.066172456,5.012926999,10.36128067,12.08691118,0.096515417,4.772705386,8.388108444,9.62769263,11.96033701,8.965211134,7.857557917,16,16,16,16,16,16,16,16,16,16,16,16,16,16,63.84368452,59.31832176,38.54024343,50.80163244,32.31149322,38.47175723,39.59331969,36.2232948,59.79124168,65.63005347,65.797307,53.86437541,51.68445967,73.94055391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.08081973,10.82152104,15.25894693,19.11004289,20.34528687,14.45737618,18.68871851,14.35188503,18.62015825,14.92322232,11.76623754,17.73196183,15.17281652,13.62229483,60.69823225,59.68789484,67.70092814,66.22290511,58.39415736,59.86558018,63.74176374,60.14292464,65.74487472,51.35258049,63.47270006,63.25530552,72.85686089,65.73539764,15.97312553,18.48108262,34.94738444,26.27840776,40.28091963,19.73323043,11.86554689,16.52298741,19.31252775,25.68078766,29.21807565,9.188235578,18.22973632,27.84531924,16.63718509,21.94721039,10.88064717,3.35901872,23.35629308,10.8081054,25.40960216,26.35905715,13.77015003,23.80204722,4.439034289,5.976553553,19.18788585,13.95734958,17.4863763,24.188993,12.13407728,15.17032931,19.58432038,16.62501319,3.808249008,14.81930174,10.71676966,16.18184532,13.44667922,13.65904722,11.60473355,8.547282841,14.94273526,69.88317945,65.89751932,7.220271491,35.72997014,41.73727458,30.26062489,82.61917301,29.54965965,76.46156312,40.27962515,37.95442898,2.823543735,26.42142329,57.34797528,56.32173009,71.93741982,54.62648171,62.559892,44.73730462,51.79248952,82.24333373,49.24633535,90.19189996,42.00869488,35.0003869,66.09532416,47.74936688,10.27059424,10.38181327,11.73137925,11.4696663,9.835904319,11.38684192,10.86746457,11.40525765,9.46929036,10.64359684,10.35051836,10.17765143,10.9295602,10.27207727
Chr10+4266350,LOC_Os10g07978,14.93938606,9.166743835,10.19257005,7.958872169,11.58053182,0.046890023,8.606951648,8.344392351,8.463665897,4.059889376,13.40911324,8.527431489,2.634249691,7.919358194,0.53415856,1.228547664,0.758786313,1.666427568,0.599704111,2.416191682,1.299220076,1.990833106,1.9584422,0.097798478,3.488615755,0.136886845,3.23362927,0.17872992,0.900188036,2.053027943,0.482703455,0.96229916,0.513944493,2.048357032,2.924560803,1.692202146,5.232081176,0.128925612,1.011476025,5.158092549,3.000866909,0.091225531,3.151329106,3.396518648,0.859766727,3.63118334,4.522698042,0.483241248,1.57829738,2.350660189,3.626145428,1.278027157,3.133678661,1.554602967,3.16062662,4.182709953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753137973,0.920092572,2.046598395,1.427375704,2.337618431,0.943061823,2.517944602,1.062417969,1.932097221,2.105313259,2.597882442,1.595888207,0.410533894,1.256775121,0.309984155,0.779618455,0.755129418,1.010187708,0.050541595,0.449948471,0.92736016,0.069713389,0.440037855,1.366284898,0.285561398,0.955270569,1.08406859,0.245800999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598337681,0.915793332,3.326523721,2.483865772,3.687851893,3.98091932,6.854925139,4.760845091,0.13934454,4.058692419,2.81691357,4.170476381,1.383442444,1.591236665,4.558172217,5.016061177,5.221767146,4.985160827,4.376313263,4.321537562,4.826549185,4.654819478,4.178407312,4.104385991,2.996522899,4.439254661,4.704476602,4.628678609,0.304596952,0.680497125,0.424328334,0.659507937,0.47780344,0.344556291,0.24658625,0.2066742,0.202378388,0.888446374,0.401543321,0.530029305,0.364046146,0.205230357,0.046412979,0.656986936,1.855421637,2.761355078,1.742903459,0.238356144,0.964980952,0.117726276,0.094367314,0.869564317,1.739696297,1.889829906,1.951090448,0.799844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10+4266435,LOC_Os10g07978,0.277297084,1.790406841,0.260531679,3.033454457,6.583926493,1.912030442,0.425061772,4.923523811,2.150233874,1.027624011,4.484600882,0.754346688,2.282723825,1.211793982,5.026945259,0.668912294,0.20503003,0.756559148,3.114087286,7.335628627,3.180577114,0.392543956,8.046058524,0.014729045,0.729401063,6.346137961,0.807150893,4.191845717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.480711206,6.704075559,6.951494366,5.915938525,5.407011462,7.184138996,5.080124951,6.246320667,5.426540277,4.011026324,5.205768511,6.793620817,5.386090349,5.349862888,13.18910158,14.43345763,9.146613182,14.70564926,6.347367701,13.91825137,7.390245636,4.95389191,1.887803959,7.191558562,17.6053008,5.655691495,20.61333175,11.32073359,14.15552177,13.64727673,16.10143042,5.982245988,12.24091335,4.468407209,16.00826261,9.510358777,14.28688729,22.62552444,15.1870013,2.47387993,13.83448533,4.459063143,6.303442203,1.417914292,2.477364513,3.6354546,2.980066056,3.891866925,1.362992036,1.890185957,0.874331744,2.659439651,5.617131777,3.355780792,3.300544277,4.985369977,1.889342453,2.590449126,1.039816977,0.838248674,0.211636045,0.793083728,0.543779597,0.158102747,0.033590565,0.913314386,0.465815386,1.19982367,1.77366204,1.258403971,0.786702226,1.169827873,0.232303916,0.021995976,0.013625082,1.256259705,0.870294226,0.91355071,0.555023319,0.593754636,0.768921098,0.197309027,0.22483517,0.729437987,6.878857571,7.48131255,1.381810068,6.208646056,2.950005079,14.47255286,2.507585571,4.488817255,9.02783174,2.472431504,4.662556825,4.206368443,10.59376993,0.993347144,10.6718267,8.953874883,8.953690159,9.429528442,8.851756138,8.150021486,7.068938631,10.63552462,7.294355043,7.245419323,6.713751675,7.616754833,7.413372504,7.559950781,6.985082913,7.23306146,7.236842804,1.362720688,1.008180694,2.353988196,5.976061628,2.015586785,2.700946559,19.54119237,4.370481552,12.57840073,2.995056585,12.35701327,2.715049062,1.431904941,4.345754769,2.819024133,1.867291627,2.38702534,2.755897081,0.857690991,3.47077813,1.5755666,2.866891207,2.593731396,3.25155557,2.655265317,1.091874489,2.094127332,0.241636311,0.093852807,0.406058883,1.732882643,4.532599169,1.344297785,1.95951442,1.565251133,0.166236914,0.481462496,3.864827962,0.129414978
Chr10-6080392,LOC_Os10g10990,69.19653987,67.44278667,78.02019062,52.05290657,70.61046188,57.9154835,87.94713651,92.39367279,40.64613677,77.04952317,129.312417,50.46205771,67.68468995,80.47175473,53.86848049,42.00472371,48.11127199,49.68267621,60.49728659,55.79267473,30.82238278,73.19686101,45.53384503,55.10329174,47.2356695,67.42456711,85.2828922,48.88196227,28.38395948,29.22096402,33.02821003,32.33621409,34.49216457,30.68989614,32.24831652,34.07609895,32.74849596,38.77101689,37.63237098,25.63511095,32.6480314,29.51370321,3.690575015,2.471300526,2.004147013,3.828425235,10.55758569,0.828526103,2.585306055,5.274606317,0.512196704,4.077784266,1.323770043,10.88352428,10.4546534,0.859391009,2.013542658,3.023325723,2.989420494,4.021760454,0.559594119,2.296812787,3.987845783,2.491985631,4.351906768,1.188125141,0.763005444,3.693457117,1.869261314,0.166846863,5.213942917,5.199882249,6.499228092,6.092963121,6.441762622,5.705948708,5.583546448,6.980274879,6.350784573,6.040852146,7.408720551,6.360618459,6.483085633,6.725387126,10.41374728,12.80213191,3.411305619,6.321437857,6.668442576,5.426637597,12.04534267,9.618202157,8.636520933,7.12669971,15.65483363,3.371065532,8.116759171,5.032605565,4.496469308,5.484664787,3.085517486,3.56670998,4.832360553,3.779052235,3.278561376,0.641404146,1.209091527,2.630704376,5.06406994,6.651526395,6.697082544,2.113641612,4.978191684,2.971043246,5.795319993,3.744252214,5.985977729,3.892831936,4.025313806,4.471898875,4.506336958,2.622970955,5.773197535,4.852065545,0.678752874,4.401402092,12.76888793,17.47311358,10.61458025,3.163257578,7.199995158,4.176862252,5.32310048,4.263196153,7.288948494,11.58320931,13.31481687,13.04385812,6.236651864,15.95111337,5.322507817,9.955532253,7.470843756,6.275855344,8.058874301,9.389320164,8.836754587,5.150360537,3.772399465,9.283035907,9.103906805,4.989671926,12.57602484,3.789414164,11.44424392,28.33744425,18.52451429,11.25962582,22.96916122,0.914804527,4.263240983,0.274282506,13.824093,23.75610354,19.20836275,4.086757168,15.40554997,7.738390307,5.850929091,9.449797206,8.724934281,10.39027814,9.988877434,9.588617742,8.458271375,10.50545781,9.301105395,8.204506924,6.052160629,9.931071051,9.795116828,6.734129589,323.2236769,255.251919,221.583378,308.3733098,270.1201907,240.7015773,263.5535213,229.6422745,263.0201593,278.3236152,185.5233132,264.5542536,316.4995371,244.4785167
Chr10-6084404,LOC_Os10g10990,3.107000264,10.00896318,5.852389687,1.12972801,9.457638329,6.163869333,2.319469836,2.042649781,1.362193567,2.501948524,4.640819391,4.34477346,5.552613714,4.074252558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488483144,4.268792111,0.541021466,5.135375701,0.319049112,1.499196012,3.292685657,1.303996571,3.384037249,4.034848055,0.062475401,0.582948957,1.670724517,1.535733168,0.346650474,0.070196763,0.346630181,0.572867183,0.807535028,0.220422601,1.275488877,0.391272019,1.070251971,0.823357934,0.09252649,0.359805141,0.93285069,0.594257969,0.58132754,0.367277267,0.097972002,1.179548577,0.304227602,0.836487646,0.525232692,1.337823091,0.031729547,0.832973399,0.122321088,0.894844878,0.037236603,1.018907557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301192172,0.24364668,1.102373399,0.20786887,0.256757637,0.313970426,0.223116842,0.634368378,0.359120988,0.684409809,0.636415936,0.830098355,0.263863256,1.22025394,1.265477437,2.616861842,0.660301046,0.776197712,1.423361923,0.917988588,0.051804841,0.153058534,1.142507275,2.199923964,0.649636452,0.469890632,1.517471766,0.081382625,0.801958121,0.100971832,0.539253435,0.784918948,0.249031143,0.541552683,0.514469992,0.240414485,0.428040872,1.172636288,0.76064728,0.045561118,1.706477688,0.705692698,2.007813342,0.80756347,1.687771116,0.552044526,0.554266777,0.201920183,3.66420214,3.995813964,4.909249046,4.714417,1.842372614,3.077594468,0.21454248,3.325147234,1.38303962,4.412091454,1.633682597,1.522905611,0.179820918,3.682233089,1.740156046,2.05960337,0.111238166,1.018686563,2.280641642,0.922942366,0.794962643,1.819509264,5.042872909,1.872170732,8.966318593,5.412506205,1.154492801,12.60665252,8.657656875,4.192722126,1.674842047,1.937159148,1.01056398,8.394485941,1.848680349,7.389866952,0.112478275,0.867873634,0.828023227,2.645136178,0.927076153,0.898066016,0.778728146,0.291014618,1.310669344,1.284318394,0.948733986,1.175842441,0.932685688,1.264187805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-6080043,LOC_Os10g10990,4.338162045,53.28624564,50.98956769,38.22284705,58.81552698,44.16519633,57.80089014,29.06012872,48.69848421,5.915710507,33.98568192,25.39948172,40.29396158,39.25263909,8.004500538,38.92911276,59.15766115,52.69981049,3.0435094,35.77738418,57.61548402,25.91904728,4.688617612,20.49899703,59.4904595,27.39488525,7.423696167,23.78507337,40.45665591,40.26567506,31.35316384,23.05849264,2.297164734,43.88838441,35.88234079,34.91959465,21.1209294,34.72960417,39.45555804,24.15488925,23.29731216,41.33636347,2.047668885,9.094053753,5.87293486,12.64952326,12.8914361,2.368068569,9.32673293,16.93865692,12.40013871,13.2148074,3.500419425,10.53161175,8.814885392,0.980042315,12.40426191,9.838043772,7.108098511,9.821785613,9.147860633,8.454317387,1.969726739,8.244001714,10.0672385,14.09680297,4.554176779,10.69349365,6.057748258,10.13310562,20.16653208,17.68085635,14.47421114,14.63517573,14.891818,5.604084227,23.1716003,12.20947714,16.42438969,19.52558147,20.72143052,19.17095951,9.509700124,20.63400411,14.32488626,23.69538077,17.63564271,13.80350271,11.59195881,17.55034383,14.68248026,10.811512,17.86011008,12.5189912,14.91531955,16.27989519,23.27250207,15.34085707,18.67671513,2.781524227,12.78394135,22.50704326,7.738528922,11.16807756,8.795565052,0.138039384,14.26777339,11.72669742,23.20732518,14.96869925,4.878460107,6.882313677,8.338665242,9.437954833,8.243251491,8.598747827,9.249139273,12.38945876,12.31832664,8.555880611,9.040829613,9.951510937,11.5353858,5.050241275,11.01386633,8.987418448,8.365854419,9.848432767,9.079405369,9.226772522,8.030582133,10.42099445,12.43458898,12.23930429,6.691399421,6.699432102,7.450571414,7.297846824,12.01826347,7.205475384,5.880294561,3.014981398,6.492038865,7.853752738,5.548157466,3.096471928,6.222990392,6.953330031,6.536256002,6.069491944,7.140608052,5.812606686,7.626969161,4.90588241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36625196,17.19066943,18.64792055,18.06219812,18.5854613,14.13842251,20.62074837,22.26702091,16.75734443,22.12887012,9.463938295,24.16812074,11.50448764,14.24147426,12.69285255,25.16348404,26.36568219,23.45639767,30.04509504,24.82885924,22.82476943,26.57782223,33.9947193,26.99028836,17.25994452,19.99784567,21.50214711,41.47657817
Chr10-11035508,LOC_Os10g21560,4.592174488,5.580120987,3.882718408,6.433185828,5.057347807,6.871960336,3.975794939,4.275065892,4.978812782,3.809986263,4.134227752,5.760087229,5.401031179,5.781281932,9.293863715,1.489563562,9.549580987,2.472711214,8.577830749,2.949903431,0.433894181,4.22821693,0.944249101,3.293936105,7.926488535,3.755588581,7.098055234,8.751183602,2.277624584,0.179422124,2.571050183,6.785878874,3.870282374,2.047038347,6.416890415,5.617134569,5.888293556,2.528387447,0.610890662,0.835344897,1.148048004,3.065171239,3.231892933,6.402753645,2.553744348,1.447875417,4.040987031,7.369115406,1.878608903,3.938415064,5.32277446,5.378735117,1.252704949,1.011561758,0.63484376,6.604451483,16.39394091,0.175144294,13.15212557,11.08701606,6.685673399,15.21293549,3.11861558,10.19476729,8.382410826,4.427256191,1.426818449,20.69505278,3.784866488,10.04058405,10.06097927,11.12634032,10.40934684,8.432292781,10.37629381,8.795579918,13.20623994,12.63643111,9.106154646,11.12089616,6.815361619,9.509650882,5.612649551,4.428578551,8.602293399,7.928462056,9.774851075,6.39807413,5.713815184,6.475413072,10.47676738,8.42788455,8.463669985,7.076450357,8.719605828,7.405200093,7.062310289,8.062946487,7.824789937,7.786256613,10.85547396,8.930269776,8.810167426,9.219221989,5.574178871,9.550636089,9.43804667,9.631873677,11.49005122,6.880008104,11.24916721,8.874505956,29.23710113,29.52485627,42.54560846,44.78296178,34.89799341,32.26376909,31.72248531,38.73611476,38.05569782,34.5794674,35.99317361,29.74911014,35.85517099,30.20647001,9.471565344,5.835780081,0.357657058,9.922796934,1.250539314,11.80279732,12.94563601,17.11295565,14.64642755,13.65095092,3.543194304,11.42077643,10.45194785,5.915397152,20.73948179,18.95855933,18.54212894,17.18125288,12.74954191,4.364710757,16.46388369,11.70754849,8.039104455,13.29769022,12.42166006,18.88110036,3.281913018,6.344527853,0.717627447,0.032105237,0.427203236,0.668019209,1.42765889,0.170846941,0.4682145,0.585151891,0.95148305,0.446759247,1.682108508,0.47241736,0.066044399,0.690263632,3.854852231,5.085256578,0.219958602,1.109554992,0.694077497,1.805958906,0.680231774,1.203556533,5.223404985,3.133984373,1.928287693,4.266863716,2.284005833,4.931871564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-11035918,LOC_Os10g21560,22.42910791,22.10468087,21.04104037,21.56241891,20.96709741,21.22238655,20.76781745,21.78426039,21.35444778,20.58561736,20.6224772,22.68291641,22.67560188,20.998893,11.67586799,16.44166003,23.79946761,15.87496549,16.65885168,12.7941588,15.3912569,16.83242517,16.06377222,11.86543815,13.07714209,11.36037518,22.1236819,14.99055191,2.887698439,3.4827285,1.477338538,2.424926721,1.86837422,4.688398702,4.894611917,0.668046762,0.832286851,0.132373386,0.488167091,3.062505107,2.762632663,3.51247396,2.04948004,0.106000079,1.410708689,1.858692308,0.891754073,2.060620683,0.366413412,2.066130592,2.304512946,1.845155362,1.155407891,0.026519902,0.168109085,0.285367455,0.656746847,1.671277358,0.298183644,4.821376449,3.003820931,3.882744896,1.046866435,4.589695328,1.90105769,3.003017577,1.760198873,0.524289109,4.110805057,0.464120092,0.474207728,1.435959116,0.724879668,0.186512975,0.821738105,1.037046394,0.066382341,0.203134983,0.649952568,0.236683472,1.082871564,1.335035287,0.947820131,1.299848088,0.000886835,0.025567963,0.268204426,0.38166874,0.141130697,0.469561109,2.416727726,0.639738377,0.760745089,0.810710997,0.559138476,1.516822629,0.916578305,0.486097822,1.084926189,2.805700215,1.970369806,1.739274293,2.080496815,4.353915348,2.191687786,2.07999575,2.837832417,3.621811476,0.718588627,0.452389244,2.15636882,2.711605104,7.544410623,9.235846518,7.515268711,7.925968506,9.0981558,6.175715857,5.899245591,7.657624153,7.221444446,6.367754045,6.539933881,6.638986042,6.326202422,6.375027482,1.14923697,0.052525584,0.210974776,0.989081498,0.578667686,0.571332287,0.160851539,0.332168078,0.102054834,0.42663891,0.51272345,0.554415707,0.906846246,0.130060226,0.574423645,0.231434791,1.929697888,0.116564347,1.835321238,2.331276763,1.50102929,0.660276595,1.722676999,0.985975286,1.448413676,2.096757472,0.604460037,1.021328175,7.589790151,7.199830841,3.427085931,2.367786101,0.417474117,15.78848739,6.110500207,3.429257626,9.682916503,10.94983635,5.936388321,5.962831059,2.771858906,10.96016439,1.682230062,6.0677572,4.304332731,1.955288451,3.200256356,0.421259039,4.319276863,4.461032157,2.510690614,5.115573008,1.97915813,3.752890832,1.096886457,4.548797473,12.55352023,15.20891636,13.28554493,11.42052357,12.78374487,12.62704307,10.49133269,12.6304201,9.887731175,13.20921084,10.94972837,14.78565599,12.52319083,7.393535465
