chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,endosperm1,endosperm2,endosperm3,endosperm4,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,shoot1,shoot2,shoot3,shoot4,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,stem_60days1,stem_60days2,stem_60days3,stem_60days4,root_5days1,root_5days2,root_5days3,root_5days4,root_60days1,root_60days2,root_60days3,root_60days4,husk1,husk2,husk3,husk4,anther1,anther2,anther3,anther4,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,pistil1,pistil2,pistil3,pistil4,embryo1,embryo2,embryo3,embryo4
Chr6-31136692,LOC_Os06g51410,6.296615005,4.61060463,7.480819387,5.473167652,8.494466341,2.511512315,5.31378151,5.94880604,2.070328537,2.316291169,3.094712262,3.490694783,12.56374397,7.191050283,11.59200353,11.25412472,0,0,0,0,4.872002449,1.244897178,1.672979768,4.665019181,8.060295033,7.109264483,7.993582382,7.930313791,39.21896741,60.71472186,51.90041565,46.14099261,34.06200679,25.02117564,25.75077463,29.61414372,11.24850361,12.68917998,15.53660678,16.06572094,4.297953757,5.068716074,0.529005612,3.238944194,0.114027054,0.130821696,0.53100434,0.201304627,18.1377459,29.49019164,17.29517873,14.55571892,11.47301123,11.31136835,10.79008926,12.09009251
Chr7+110507,LOC_Os07g01180,10.97211931,8.507896909,7.933564441,9.364578018,14.10795137,24.54204821,22.83831725,13.44461347,78.18676172,71.16799429,75.14066936,77.47380464,4.45150121,5.625471426,5.262506336,5.528208483,0,0,0,0,0.204161497,0.250406258,0.116355506,0.475442904,0.835120326,1.556082164,1.307180658,1.239801905,63.007553,69.93856819,48.67905293,51.3820669,2.212477027,14.81883322,13.24434388,25.29299637,0.101910528,0.504002263,1.251085147,0.942010817,0,0,0,0,0,0,0,0,2.589561951,1.628031515,1.263834246,1.634994567,0.396008374,1.249389849,2.62200307,1.962450864
Chr7+110301,LOC_Os07g01180,6.861476758,19.11663401,18.47907767,8.947567737,18.2478682,1.699214765,10.58739502,12.15727296,166.7668932,144.2225226,162.6419623,121.8496523,1.402025641,2.108401515,0.419875055,3.806308208,0,0,0,0,0.965059982,3.954357974,2.734959305,1.093143286,0,0,0,0,7.350542082,11.95693461,5.518681118,8.616457706,3.688724149,3.269989231,0.371823556,2.995264436,0,0,0,0,0,0,0,0,0,0,0,0,0.141416871,0.635010253,0.69395874,0.539206155,0,0,0,0
Chr7+428378,LOC_Os07g01710,73.48635003,69.20125904,81.96483634,72.06268797,85.39942447,101.7038848,98.19496795,53.22994394,38.10249452,48.33150716,44.60489857,29.77383328,21.55567686,28.10825341,21.28843006,15.80676481,7.356167938,22.03098136,17.39940142,17.36942802,7.51582028,8.226336594,10.68102813,8.942694963,7.299568246,4.200874501,7.861978103,9.867407103,12.3595414,10.80919067,8.450257077,13.43398796,5.418317046,10.23804798,8.578137592,5.649166017,2.556267954,10.47816247,7.333908993,5.194396589,12.37171973,12.62298223,10.63673523,9.195833392,0,0,0,0,25.76709836,39.94920716,34.51234644,38.36198183,66.3297706,58.93901356,71.28215083,80.81107739
Chr7+428570,LOC_Os07g01710,1.263089513,1.950743567,0.511515344,1.190277168,2.546738087,3.23507011,1.161353045,1.127396491,1.543859748,0.004946746,0.426300868,4.930077108,0.907408006,0.135020428,0.88153761,1.303910438,3.293144529,0.274272925,3.731737109,0.809560708,1,1,1,1,1.562616296,0.363393743,1.11261788,0.996373319,1.908689977,0.607967071,1.598666353,0.373410341,1.57867026,1.252165562,1.515773282,1.587499337,0.780146897,3.197523466,1.500516238,0.50741804,0.216231514,1.225947765,1.00818959,0.909017167,5.052217861,5.52984229,4.3309411,9.524061749,0.031945911,0.66292656,0.137088677,0.716210534,0,0,0,0
Chr7+583564,LOC_Os07g01950,0.425121814,0.591001159,1.01061822,0.694543581,0,0,0,0,0.432515191,1.977876841,0.114536131,3.775436324,0.781946997,0.867200649,2.339363338,1.313395226,0.542726608,0.571564039,0.645638523,0.184600679,0.00847374,0.046820532,1.870337057,1.220765359,1.709049691,0.424844043,1.153217423,0.915797367,1.336614105,0.26439201,0.970052744,1.098967274,0.670582624,1.645195365,1.931668766,0.37609502,0.961712145,0.698372005,0.047686153,1.063604118,0.863109119,0.392855097,1.876264706,0.79369177,2.483243152,4.167312449,8.438937918,0.375737375,0,0,0,0,0,0,0,0
Chr7+586770,LOC_Os07g01950,166.5034392,195.8487156,46.36720328,215.7990851,101.340302,171.2321719,119.2302213,267.0085274,168.1288026,169.3062542,212.14183,215.403612,192.8585974,172.645704,183.8728357,194.5066466,279.4001937,278.4678558,286.0899502,285.8739252,375.6843786,348.5917721,343.7830334,363.7103326,258.521276,249.4001307,265.0453047,264.6995154,258.0152772,250.323586,230.2332079,213.7221797,141.1457418,142.9819969,161.997343,162.9377271,132.6948368,157.4691673,167.9326182,161.5152816,134.8138013,141.3537491,128.7745653,174.7218593,46.40349235,69.18526865,78.07875718,4.226701036,216.4071895,252.3758481,265.0887035,262.5107211,142.8368023,145.8684873,142.3416534,147.8082585
Chr7+798246,LOC_Os07g02340,3.041765091,16.39981652,1.733249825,4.657290927,5.636960045,7.591724263,2.63362919,3.122143616,4.846602408,3.756189715,2.490446109,4.869241537,3.880060613,3.790749007,2.794330151,2.03107408,1.133683533,0.024141284,0.880538091,0.817802885,0.978614373,1.972158264,1.595578011,1.225673704,0.43284839,0.564211488,0.481192099,0.06571669,1.440400984,0.454070697,0.076425289,0.245714864,8.451001162,10.85342296,6.62120856,10.36049142,3.095128105,4.584019853,5.823377324,1.147563321,2.233664258,0.054415463,2.703705536,1.540879008,0.403042065,0.804918423,1.562044676,0.019039148,1,1,1,1,0.629099857,0.221624498,0.073337263,0.880131674
Chr7+798977,LOC_Os07g02340,466.2254638,335.1939819,250.0855871,312.0380152,391.6327462,521.9426939,555.5031793,535.2401064,930.6873166,962.3106253,1250.858871,797.3062184,854.4994443,829.0204549,830.5426695,857.2523799,1254.956397,1073.718038,1228.731346,1158.1267,764.9158832,649.3606275,809.4055446,825.719731,754.3557766,760.805321,752.3459257,727.5859836,768.6664711,764.205129,758.7903337,759.5644773,1838.014509,2062.473714,1447.631915,2323.224035,1069.090791,1046.404379,1102.735637,1095.522602,712.6048001,815.3117996,922.6317086,654.4902967,1283.663953,1181.265464,1323.563791,1653.608955,759.2236162,748.6987882,692.4029304,732.9574199,375.9697787,373.2131138,384.2702322,380.1908124
Chr7+799174,LOC_Os07g02340,8.168055767,8.788609935,5.007906176,5.578159418,17.47211897,4.621720403,1.615839567,15.7737253,9.352636635,10.43675026,8.888878978,9.050601826,6.23076841,5.841987303,6.299513551,6.166013096,13.57947384,10.95922706,16.62552182,11.15077463,7.604577611,2.913426448,6.599512285,5.205694532,6.714263748,6.633391385,9.208961364,5.468015124,7.051295724,6.991095201,8.550435663,9.11473754,24.05706367,24.72940914,26.64027872,25.62974726,26.24440691,22.30568879,24.4328287,21.73895843,17.76474679,6.571083892,16.34041167,16.37963376,53.08348634,1.849534483,31.93613403,57.68260465,4.221437544,8.299271457,3.614477119,9.28401437,0.61601408,2.104578363,0.635627127,2.073176241
Chr7+798364,LOC_Os07g02340,4.3464556,3.266438741,7.734760572,2.44962709,0,0,0,0,2.793614909,1.41652248,0.580938558,1.662645309,1.128337425,3.108305255,3.264331795,1.833327432,0,0,0,0,0.423414212,1.409936613,1.517920092,3.572234583,1,1,1,1,0.548966204,0.027348924,0.455229739,0.255765727,9.518199185,11.22132668,8.850244227,4.919570074,6.72083972,7.130424558,9.264933445,6.082296022,2.177960266,1.00541605,0.943043088,0.657409513,18.71266155,11.60903488,23.89925341,56.72975831,0.296705412,0.326546378,9.761212593,3.46303003,2.414486345,0.977732414,3.019415634,2.025792015
Chr7+1105278,LOC_Os07g02960,7.396014173,3.540787261,11.44415543,6.360274546,22.02127074,18.25807343,2.452869356,3.162330315,0,0,0,0,0.217852738,0.450345686,0.276180571,0.183941061,2.315804861,1.814146835,0.97668413,2.119306701,0.32585973,4.07347905,7.334574381,6.273017881,4.419514423,2.857225102,1.603641671,5.638205458,0,0,0,0,0.62559696,1.328916273,0.202320243,1.23304299,0.396787044,0.708701265,0.075922342,0.07704935,5.399372156,3.759009205,3.815154045,3.863277585,0.694931837,3.821435899,3.870776929,2.719846199,1.881213904,1.056054389,0.872632092,0.14231883,7.571424133,6.508183102,6.859672103,7.657631722
Chr7+1105390,LOC_Os07g02960,19.71769217,20.17428136,19.25565054,17.79404846,11.8463906,2.99766676,2.45788208,9.009501493,8.915184073,11.44822562,12.4841103,19.34563552,3.808346786,4.352336066,4.023790056,4.506597475,12.13701713,11.09079207,12.75494477,10.59829727,24.08631437,24.19198743,20.01964454,24.41885415,21.06050784,17.37993204,17.50357329,15.18993932,0.766720024,1.961751289,5.150037375,4.801841586,8.618275004,6.436952364,4.845917556,1.418223402,7.188902515,11.40147147,11.87068294,1.932803666,11.94006532,20.78534085,13.76561888,16.00026532,0,0,0,0,2.561211291,8.110853199,5.969942006,4.139538763,21.59702384,15.7457714,12.38723717,25.33807912
Chr7+1105224,LOC_Os07g02960,0.393826103,0.434002663,2.246193703,0.896012862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.94533547,20.45518096,39.16335753,124.7922938,0,0,0,0,0.573381591,2.527867711,0.40939786,1.134380431
Chr7+3169729,LOC_Os07g06530,129.2248185,149.0665185,133.4418861,135.9050266,164.0966407,151.3443909,136.7995201,157.8642863,125.2785311,100.7425359,105.4487539,110.5139749,25.71343165,25.59302608,28.5177084,27.49143092,50.22080446,34.78790715,24.66999012,38.85866809,44.59347196,36.65813561,45.44079537,45.24831522,73.85490644,75.03783639,73.64641128,75.77725967,44.07854676,40.8952377,42.99432137,43.01991084,57.5945581,60.53839962,59.01456426,58.27779095,65.56976642,39.85415312,70.93243225,57.12311171,57.73764187,66.25076476,73.9073424,70.07461374,71.06026404,99.12967689,34.4745259,92.62139036,35.83346094,52.3756215,38.46559383,26.77140338,140.0755267,139.8874827,143.4060847,136.3947394
Chr7+3170337,LOC_Os07g06530,0.333722708,0.42033997,0.284360887,0.273047583,4.990864329,5.479222443,2.492457472,1.575475717,5.528620251,6.546556858,6.197511948,9.521435947,0.993973368,0.365084908,1.370188486,0.946260148,3.216382761,0.506815586,0.113349338,1.912336154,2.793736897,3.539625243,0.505875221,1.087437807,2.726850018,0.209115133,1.65883834,4.106105823,6.137572876,2.325796621,3.453272927,2.084513374,4.210605077,4.333301225,2.205744099,2.114649189,3.569960356,3.994704454,4.335059722,3.048370198,24.87490052,9.004988882,20.70643481,8.375665321,158.4017349,52.15084174,155.6642871,61.19877721,0.470470719,6.424665442,4.815618745,3.091846754,0,0,0,0
Chr7+3471046,LOC_Os07g07040,19.60709296,13.05116687,18.08098275,29.11626696,13.20596271,29.22285972,33.27058852,16.003229,3.129143472,3.960840314,5.652932724,4.170942065,0.145281856,0.113001389,0.24180917,0.734941411,0,0,0,0,0,0,0,0,1.155085166,0.313152452,1.65649394,0.603855502,0.263097218,0.340490942,0.895276787,1.077497537,4.528276779,10.15806425,10.4398886,7.276600092,11.79433042,11.66596225,19.93410094,15.75094244,1.146473535,1.627892104,1.406666917,12.60801988,0,0,0,0,1.555840533,1.196995026,2.449269054,2.274107954,2.764192556,2.541853168,2.33269097,2.593471017
Chr7+3470917,LOC_Os07g07040,607.0232811,402.1939665,594.6032559,63.13950239,421.0275151,301.7479312,575.4688475,451.3478717,294.7247423,217.1859389,306.2067736,297.384376,16.0663285,18.09595594,12.21823392,20.3940404,2.586352876,2.306073312,1.057657527,2.326202265,8.37105831,2.387286571,5.476473718,6.884954831,22.78509854,25.38508769,22.46843102,26.17121603,21.5056299,20.49182634,92.09724458,70.23597688,455.3949079,460.5080399,164.573337,237.2965424,157.3578244,168.2493807,207.6432815,119.7028042,178.5770033,186.1186546,86.73804497,163.6838937,15.03658149,21.13406065,52.21280959,51.52450323,61.5673163,72.26416881,36.61663417,12.27635144,150.1674358,111.3148749,114.5366126,105.31238
Chr7+3471579,LOC_Os07g07040,1966.457316,2080.438238,2048.819261,1661.48921,1911.456257,1871.620747,1836.040901,1975.685652,546.5218289,503.977766,492.3903776,493.8142503,72.74728681,64.27346899,66.86037993,82.10158061,25.96748321,22.92393339,21.49786155,21.8515901,25.17833244,23.68536542,25.19378977,26.16111594,126.6476795,95.05142163,105.3802803,126.049896,164.141312,170.8269868,126.4183901,181.8232137,1110.361598,1185.820008,1149.666069,1159.385341,375.2171452,339.194314,375.520815,317.791405,515.0307708,449.6726932,432.0036446,418.9542852,160.8354247,132.7734079,173.8692832,221.246006,279.6250387,306.0290783,294.1197345,322.7279334,1018.61406,1096.616707,1024.541264,1095.514337
Chr7+3470854,LOC_Os07g07040,45.60830312,62.64142344,25.1904165,30.19801044,73.92000807,63.04944435,66.12884201,39.0729129,18.03874591,47.02294417,43.47772422,23.06720095,3.220732205,0.534666561,3.966896802,1.394233689,0,0,0,0,0.202038672,1.562906187,0.052860022,1.01752319,1.557947526,2.672144475,2.940474025,2.435561422,7.584056135,8.329041189,1.549509772,7.534797205,20.68392934,71.21790279,21.27770131,24.51929629,9.142049297,5.078370721,9.448314822,8.541388785,12.96627607,18.61811694,42.2861986,4.751966464,0,0,0,0,3.181229249,10.22060082,5.798283503,5.040692826,5.649866178,15.78482406,12.61418963,5.167763507
Chr7+3471498,LOC_Os07g07040,254.8362566,272.5211043,250.5539125,266.796606,203.3838461,202.8576923,225.9467963,256.3717528,99.8928216,47.44592849,55.90566795,56.34265008,6.128068256,4.612121435,5.481205556,2.601085847,0.585711036,0.506367203,3.657870445,0.926530933,1.379723969,2.999999642,2.740557261,1.866565776,2.102409988,2.657219203,2.504469307,1.836770614,14.95051274,10.63078281,12.37820358,8.505467856,151.1639593,152.2731324,161.5807096,166.6129894,90.80365414,87.11109202,99.00851286,88.63408233,28.38941889,50.98173416,25.01750563,29.75753754,1.941195287,14.11044866,4.192372372,7.810188133,29.50749837,26.23869239,24.86800179,26.10595791,125.6467049,107.2113338,114.9604595,182.4698252
Chr7+3470995,LOC_Os07g07040,5.982760961,15.83748851,17.89408107,2.742168412,9.956852228,14.56233214,20.95074009,17.14488422,25.55953918,33.9779382,25.54378209,35.26853733,0.257042144,0.239329462,1.059600106,0.944727217,0,0,0,0,0.22713333,0.475101363,0.43001806,0.002173169,6.36626772,0.317444523,2.772702572,0.097656625,0.365174489,2.743919973,3.483440999,4.1812285,8.590644841,15.74946323,12.51569032,18.40278799,16.74903868,14.3347425,16.64804455,8.54317195,8.50121284,8.362896458,5.279569658,1.198468947,0.977219469,0.25360885,0.679188665,0.194431062,0.679791579,3.058859088,5.498347009,0.935839845,1.844687658,4.302217644,0.70681867,1.458097008
Chr7+3470686,LOC_Os07g07040,22.99432988,9.616277314,14.52132649,15.12316993,3.590944259,5.845600956,4.983118747,8.642190933,2.643161465,7.29052027,2.635241893,3.905888449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362498006,0.736883133,0.403679769,1.036529691,4.339850476,1.226917626,1.450945782,6.140854132,0.863154976,0.199684514,1.259872026,0.300833175,0,0,0,0,0,0,0,0,2.143021712,2.424770667,2.348699313,4.294664914
Chr7+4027485,LOC_Os07g07974,9.969931593,4.399373078,5.057687548,8.772646021,10.30142155,11.38874823,13.43697468,6.743514359,0.614458041,4.856959065,1.818879626,2.885359881,3.798592385,4.806054693,1.757097686,0.704407371,0,0,0,0,0.638395975,0.69718417,1.481931144,0.720931421,0.362023105,0.632845587,1.807306918,0.855384762,3.606816173,5.69418153,2.379917464,3.463263473,11.88743953,21.56858072,28.30046446,14.94040096,0.856516586,1.59395832,2.225336677,0.640045417,3.931589194,1.021420698,0.564216156,1.131486235,0.405888747,0.779146626,0.510871836,1.767527297,8.101844499,8.509351326,12.44368823,6.770216155,0.724844026,0.11251987,3.038236498,1.346451686
Chr7+4022294,LOC_Os07g07974,5.310589776,1.313770137,4.275734867,3.153632108,0.86636989,0.062520921,0.554365749,2.616518404,5.548166694,5.441365186,5.72983369,2.899175014,4.848153832,3.93928225,5.144566035,3.938065182,0,0,0,0,0.408992044,1.017861989,0.393772846,0.956116342,4.150889165,8.166688979,1.536071746,4.487446406,3.612750148,5.067101276,5.567329847,3.147672983,6.992153784,4.317737015,7.842658615,5.554217543,2.178828937,2.25536142,2.207247881,1.200461608,0.451984136,3.358632729,2.360778426,1.447778312,0,0,0,0,11.50497091,8.97394901,9.705839594,7.726535792,10.39134176,13.34190871,9.752014578,14.39389133
Chr7+4022500,LOC_Os07g07974,1.280228818,1.639961506,0.507415077,1.746343037,1.452613648,1.10421124,0.388869537,2.050575307,2.706958967,0.953291288,2.192351795,2.379379157,2.836917139,2.558999435,1.813358258,0.832991918,0.958375032,0.823504778,1.470169602,0.851290429,1.588723473,1.272217954,1.607198439,2.423241475,0.861216496,0.135315936,0.447343601,1.255543176,1.152118514,0.818376197,0.889407239,1.716794722,0.237973679,1.549725471,1.283262949,0.955723232,1.786818396,1.849733769,0.442599864,0.449528655,1,1,1,1,0,0,0,0,2.808996224,1.926529073,2.419106173,2.83426761,0.30312003,0.490500399,0.086203436,0.077747639
Chr7+4027423,LOC_Os07g07974,47.58287043,42.33488223,41.57662386,45.77149661,90.19325958,57.97452625,55.02949777,46.67805562,4.189871486,11.51311481,67.65914549,10.0018754,28.40565279,30.92335091,30.72259963,34.54070609,19.25017265,17.16609569,16.71441225,17.98316384,36.97662394,34.21058276,36.87407113,33.31780065,28.60471464,30.88654754,29.76191494,26.54307776,23.40456502,35.64862299,23.13256686,41.08121945,132.781719,224.3252079,205.8153037,272.6148075,59.19916783,58.09545302,63.07517098,67.94721215,74.74304217,60.03319841,69.95700241,69.43816217,20.93686896,27.69211371,22.63245579,17.60456737,117.7481268,119.4029425,124.2793546,125.0442453,81.11293644,82.64633034,81.94185147,73.35018346
Chr7+4242119,LOC_Os07g08300,0,0,0,0,0,0,0,0,0,0,0,0,0.20389867,3.589890639,2.8285278,3.757655193,1.135615916,0.767202184,2.622314277,1.401498868,0.746675029,2.198763137,0.556151449,2.188666847,1.073390916,7.91742598,2.946860858,3.573350728,0,0,0,0,0,0,0,0,2.070152674,8.176229706,3.157891691,3.157678866,0,0,0,0,0,0,0,0,0.198071102,0.70549143,0.097161066,0.703253202,1.575594384,3.3964238,3.868569857,3.489856281
Chr7+4253408,LOC_Os07g08300,0,0,0,0,0,0,0,0,0,0,0,0,11.38189786,3.179624823,5.821608859,3.668995635,8.91991414,4.77978368,7.996422804,6.443078076,35.21506412,20.0838602,22.11856257,18.99189009,20.81755327,15.65135484,20.24969353,27.13282624,0.918222952,0.719140878,0.894609134,0.085789595,2.582469905,4.002901819,3.41375089,2.634420375,5.178735442,5.640568863,3.687834174,5.929198164,0.346145448,1.67018349,0.480368445,0.717872579,0,0,0,0,0.949501715,1.725447207,1.535190871,1.959138506,0,0,0,0
Chr7+4252630,LOC_Os07g08300,0,0,0,0,0.247094017,0.123526511,0.743828004,0.916796879,0,0,0,0,7.18345369,8.760400623,6.139687689,0.804478112,3.1049956,8.196793583,4.364812219,5.693532285,17.0947311,10.24055117,13.39574788,14.15230421,9.138545285,7.180167336,8.279945113,9.616801035,0.646458344,1.269015604,1.284324335,1.648429796,3.410437267,3.714652669,3.150545805,4.500274725,4.805982267,2.389168975,7.022919324,5.761756976,0,0,0,0,2.508455927,2.381863478,0.411742261,4.018931834,0,0,0,0,0,0,0,0
Chr7+4252262,LOC_Os07g08300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14.12909839,7.011062022,26.49917592,9.573740006,20.46892632,24.18590888,26.07707668,27.30595311,20.81092128,15.24263273,17.83310782,23.67002616,0.165696776,0.055307606,0.534072172,0.183644557,0.494329173,0.71968581,1.313483503,2.927025342,3.581565476,4.232252718,5.367848745,2.619859261,0,0,0,0,11.14954518,6.660896748,22.1472108,2.934691195,0.491253218,0.793404319,0.429724526,0.330575806,0,0,0,0
Chr7+4252512,LOC_Os07g08300,0,0,0,0,0,0,0,0,0,0,0,0,7.420520058,5.410647937,4.760809212,4.49803516,25.12641185,23.58302682,22.10493438,23.58913837,43.96145771,46.03285025,44.839658,45.42133331,46.16656915,53.29882808,45.62758426,47.59909352,3.251498298,2.62055399,2.274517397,2.316473692,16.07723803,15.43550893,3.469793978,18.60103895,15.97344995,16.93404737,14.93136689,16.29827313,1.197375658,1.276704736,0.56807158,1.869106978,0,0,0,0,3.578047149,3.809188426,7.476092127,1.438989297,0,0,0,0
Chr7+4252808,LOC_Os07g08300,0,0,0,0,0,0,0,0,0,0,0,0,2.596303345,2.532598382,3.76451642,5.882589805,6.018508846,12.63041214,13.95355903,14.20749808,17.59279014,35.6407101,3.298607216,20.05443383,26.64403848,19.29672055,23.47148068,32.26454502,0.468338316,0.569845034,2.075759368,0.496327228,1.467449392,6.488796934,2.56029875,7.160125127,8.823402239,5.51177219,7.400835266,8.294066349,0.69389722,1.297798658,1.131564212,0.755689444,0.124332276,3.094509618,1.216882027,2.624605012,0.710746633,0.863694555,1.640563751,2.289614306,0,0,0,0
Chr7-4774999,LOC_Os07g09150,1.212318946,3.576207219,0.285643272,1.909489118,3.736553739,6.02246206,4.195742113,3.18898237,1.459022319,3.052966869,3.995264682,8.570562187,6.967287308,7.186077946,0.47372064,4.925961342,24.28987941,21.86402254,22.59460305,23.71413336,23.61846438,26.55169051,20.0079906,21.00200888,10.14497301,9.259661139,18.75709309,18.73286471,3.089316889,6.130867263,0.776552844,5.097556339,2.712833063,1.357044693,2.918520672,1.949850467,6.488018205,5.825215258,6.100056609,4.988225986,12.02497415,4.128760513,9.653381168,15.18877606,72.61930416,102.2120137,69.44851527,78.43462396,7.34894122,11.89388629,3.752168479,6.330088087,1.635401474,1.556302683,0.694665468,1.685425618
