chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,dry_seed14,dry_seed15,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,endosperm14,endosperm15,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,imbibed_seed14,imbibed_seed15,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,shoot14,shoot15,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_20days14,leaf_20days15,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,leaf_60days14,leaf_60days15,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,stem_60days14,stem_60days15,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_5days14,root_5days15,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,root_60days14,root_60days15,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,husk14,husk15,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,anther14,anther15,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,mature_pollen14,mature_pollen15,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,pistil14,pistil15,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13,embryo14,embryo15
Chr9-5872735,LOC_Os09g10760,4.980798625,4.112047561,4.755384408,3.364512139,4.313003376,3.026787867,3.667226039,4.171375002,4.034460166,4.976422914,5.297430014,3.571450556,4.228735115,4.169085875,4.679879776,3.635347969,8.30775593,4.262813587,4.320988086,4.40102912,2.690921327,7.915976816,4.604134017,2.185729869,4.264825532,1.866760943,3.537086695,4.035969333,6.730705249,3.696500117,3.597451892,0.85422143,1.478239386,1.443803155,2.016426096,6.603414452,2.346503228,3.008567995,0.239107818,3.89422894,0.792560198,1.973937748,2.496312886,5.240531833,0.068654492,4.179715615,4.38413558,4.186700922,0.201426905,6.382884478,11.86837318,13.82928988,2.651409086,6.081851499,2.553503542,6.444200495,11.69973399,9.488140409,9.537423778,12.3669043,7.349540841,6.025392805,2.271724291,4.767818378,1.258913597,4.689513815,8.969892014,0.232991794,4.909750954,5.602545117,2.104915495,4.257740516,6.501463125,5.648292845,8.516638402,0.984630323,4.764979445,4.326747058,5.122066868,4.377085319,8.503810031,6.481747383,4.441031764,0.962857372,4.814303496,5.564077768,1.858112685,1.609162697,5.278582611,4.302212527,1.637248933,3.583628981,1.199534803,5.44210697,3.931821088,3.01718347,0.322806395,3.892483558,5.498761849,2.257933982,3.09902881,5.311234014,4.010913952,6.444109361,2.835881942,9.656259357,8.466365574,11.37248673,8.396179219,8.44768639,7.005403872,12.27532607,10.69098971,10.5288306,9.467771494,6.948615843,9.572183939,12.88390151,6.943455359,7.479429856,2.773800207,3.165577248,12.50151384,4.244990388,4.336198535,1.21591379,3.898001799,5.108217905,4.93596098,8.61161062,2.275734966,8.538259,8.736890619,5.60100647,1.515541536,1.299288197,2.51719152,3.551335952,3.066087062,3.141900071,1.787327138,1.092083722,2.818452704,3.347748146,5.583704028,2.925508644,5.543989939,4.214438213,3.147950313,3.088838019,1.911106121,3.334871281,4.46616222,3.045804555,3.959436735,4.703770947,1.92505751,2.321869016,5.397167855,2.76137607,1.762992671,3.804116711,3.512269755,1.664772846,2.726512388,12.588112,6.689684215,48.15732103,33.0861312,28.97186494,8.040861132,33.00565954,20.38737231,69.77180721,8.794529825,12.86713397,37.45009459,10.96231397,28.25230505,14.54223432,2.258261262,1.697753028,1.464933276,2.189072746,0.430379978,2.12981057,1.727692927,2.411156865,0.820569453,2.098261338,1.176017163,1.168280798,1.811702868,1.64179311,0.796112075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chr9-5871064,LOC_Os09g10760,9.42539227,16.76755901,12.16187877,13.2414545,10.77689333,15.63135666,4.208978791,3.791152372,5.927102187,0.015494107,11.91060586,2.075420991,19.58757037,23.67312039,2.100765102,24.08889346,19.80224976,23.9521966,18.95100061,26.76556855,15.98665513,15.31358801,20.88932831,25.95706538,21.74074759,18.67643867,24.23663583,21.36962202,18.43502097,13.82645192,6.622371104,23.38701409,12.39944415,21.11520931,67.93767191,15.23065698,58.2252841,65.68999007,68.6956677,53.06106948,36.00819111,29.19793788,38.17500077,49.99451597,51.33682696,976.3573643,990.8508756,969.8570862,985.0256073,966.6835325,968.5131835,978.5467484,960.6136055,980.5998901,976.8717533,984.4348758,961.590969,973.3061043,969.3631991,973.8105771,96.89148911,85.30399957,115.9377828,122.4752011,96.52535005,125.975731,63.14527174,105.8268655,130.9212053,130.1695826,99.24084163,129.235037,100.7393615,154.113317,109.5380666,164.5091969,177.8169049,181.0186039,176.811796,175.0047306,177.4685714,170.3859946,183.4756771,165.3071292,179.3615238,177.0884846,179.9101427,174.7514464,177.1583264,180.2312141,170.127696,169.3790582,164.0770472,163.6532034,158.7649896,160.3679765,173.0106836,159.4628321,162.6279971,169.4091541,169.3364382,174.0766328,164.8340427,174.0497906,152.0717869,46.47812343,43.89483379,44.78170012,43.34678481,44.15725626,43.51610585,43.90475949,43.46454461,42.82428815,45.72620784,42.2314527,43.16059136,44.39638527,43.41830282,44.66646945,6.440816873,11.88616978,9.581258476,9.951158026,8.966087977,5.95623054,8.662277268,13.94052972,9.040162556,7.383450142,10.78382009,2.740100893,13.52846569,8.436372103,9.574512862,110.5312736,124.9023611,181.785848,131.6240954,109.7305844,185.3109434,117.3174116,147.0564941,163.3987999,120.1128573,156.9264572,228.2669656,133.3694948,125.4476017,129.124663,36.30549099,37.47166326,39.90806733,37.94113338,40.6731612,44.60020958,38.093326,38.29977153,31.24916538,38.45534441,36.39411578,33.23569407,37.04147208,37.92709678,31.46060961,44.98679929,100.3256225,230.728704,56.90503162,134.8888057,92.67192248,133.9776568,5.11328939,268.431656,120.9612798,217.4401579,44.86648636,159.2627825,8.096928654,19.6018972,183.6646963,192.5895527,155.4373858,174.6884151,181.000287,137.1710845,175.4688684,167.2610326,171.8561004,175.8996538,185.5241116,184.3351262,182.2393947,151.733291,157.6878431,13.19547478,19.80790281,3.087554307,15.59077389,23.62446458,17.01994148,17.31607779,5.622632998,6.812911799,18.0806952,16.67704835,16.03089983,27.39735095,8.982807961,16.78615152
Chr9+6234610,LOC_Os09g11230,3.993788083,5.563036866,4.808882898,1.792452831,0.79291901,8.475757971,8.84609096,2.86884879,2.784312469,3.251712743,7.285292189,7.708827541,0.967074477,2.727970861,3.574080664,2.427760163,11.73369309,22.93883347,9.189143811,12.15859013,2.882772913,4.560953052,1.969627278,8.958299968,13.09396585,5.161011357,3.739957478,1.008941832,11.45857728,5.410770228,1.139785276,15.34666035,0.56870472,11.64907624,0.474217666,2.210761382,2.178905109,1.443071766,8.791052991,13.68276998,5.682172288,11.92806537,3.417177472,8.924985405,10.52709682,4.143721358,9.998235813,3.539730549,4.227669449,9.244096983,5.088402387,11.07020223,6.637726025,4.628148942,6.62259111,7.882825253,3.674619031,12.37867325,4.758164796,9.083431175,5.833328355,1.542831648,5.39287857,7.298761522,7.902265328,7.265152362,9.562727144,1.338142948,3.406934977,11.23522987,7.333913072,1.133674944,1.662146992,2.509306061,0.992251036,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.318264513,3.722332775,1.076414554,3.161119162,2.134389326,1.747049922,4.170796318,3.278999901,4.759970645,3.420381876,3.266893553,3.960248198,0.75744514,1.223594793,4.656527032,2.56666271,2.997619601,3.097013143,3.163442305,2.20298515,3.500564012,3.143550677,3.608731521,2.610092717,2.947404671,3.241677583,2.744661919,2.883323562,3.503460629,3.461522854,4.30000235,3.670399114,5.560149428,2.926728177,3.610829342,3.49241202,2.967410035,5.444469549,4.537321657,5.439943463,3.519344473,4.578798871,5.082282831,4.044159922,5.923294665,4.217941665,3.545594443,4.735912217,4.666439933,0.968602516,0.849635436,4.749455989,6.795045258,4.012199462,5.525870968,4.42579663,5.378086207,5.423551691,1.243691317,4.848524339,1.79374561,2.642947743,1.024046075,1.564886625,0.777934951,3.40906781,1.915738317,0.620518381,1.965813173,1.16054328,0.640622087,1.163202839,0.814456552,1.687017967,1.319469477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538585772,6.595871909,6.314763407,5.947367533,7.139998178,5.7006663,1.275694478,4.225586576,4.608505977,6.545125722,3.990524719,1.889693162,7.64498326,3.296666132,5.351158289,7.144647927,7.093210035,7.206847546,6.87894373,6.7478292,8.734979045,6.685257602,6.967588839,6.966779214,8.497024677,7.898185227,7.655913983,7.418828406,7.811339067,7.630403271
Chr9+6239007,LOC_Os09g11230,5.694963276,3.776589564,1.086551229,3.148098172,2.938756799,2.462996263,4.085293216,6.937201961,4.288004021,6.051998543,3.753352562,1.588057847,1.55518217,1.811048551,2.578736808,7.186741839,7.940753529,6.962555036,8.036965668,4.656407604,3.870089677,9.924195171,3.002233345,1.824699535,1.848510444,13.62432665,17.16120355,4.782050659,6.07231136,8.024967481,0.884052233,2.427561785,2.826228158,1.105856965,0.727395423,8.650460412,11.85237087,5.607651721,6.635014661,7.118419916,11.14023705,0.828832777,1.030978792,4.775636313,7.39710412,0.536560285,2.285244638,4.596607255,1.144625957,2.514112176,1.264926791,0.594818727,1.213342634,4.247811733,1.735628051,0.991560099,3.118637677,3.932296333,3.654364064,3.709552164,12.98930204,6.144405988,2.854616641,11.59660476,9.426343672,10.34521508,2.910221332,19.36901197,15.80917967,11.89744404,18.82797611,5.420425801,5.113832628,6.22197391,2.544070598,1.276463279,0.401251081,3.910863821,3.450683057,1.734368625,2.884329376,0.689906022,1.060134241,2.637717501,2.530714126,1.381444607,2.50351129,2.869890236,1.297324606,0.723080836,2.21615382,2.217895935,1.926283461,0.053544571,0.929959099,1.768878656,1.451484803,0.371809527,1.753664604,1.411357469,1.023692295,0.434200343,1.336230678,3.010237435,1.372469843,1.677144764,0.851446324,2.789833761,3.217837573,2.632202781,4.368445372,7.521211011,2.116974705,1.025748268,1.746480504,1.983510695,3.33924951,3.56424078,0.707994056,3.668406393,0.595766487,1.723937423,2.603230739,0.455525245,4.063169878,0.510465797,0.013236575,2.88407,2.024326865,1.551355663,2.753577007,0.193839862,1.80986214,2.668435121,2.859561511,7.128222171,1.117591907,7.343442736,3.840956179,5.547901254,8.680849357,1.98704558,1.596855599,2.538029305,0.400026,6.69309777,4.075561751,0.645290148,7.896256224,5.194653337,0.88606126,1.254905132,2.611307029,1.44908612,1.273266653,0.598142776,1.504845836,1.979949054,1.461532955,0.812269795,0.636630322,1.640774532,1.726474083,0.319852375,1.99577607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.032251246,3.184878273,1.866852962,4.068154873,3.766909805,2.5557242,3.939791524,2.753206491,3.152468488,3.77772169,1.893966237,1.86485764,2.163610639,2.970797315,1.511869631,7.303810221,7.882718938,7.47875199,7.006649433,7.687620397,7.281388277,8.142457055,7.68694168,8.451713975,7.408437713,6.689905348,6.778889467,7.046884612,6.795788631,7.756309286
Chr9+6238848,LOC_Os09g11230,263.4688961,301.5947261,270.6800463,220.210578,312.2775632,258.4517725,259.4039094,259.0426271,177.4805605,227.6333801,283.2360645,266.5529103,293.5061964,190.7530088,280.5555706,243.8021763,270.1725595,291.8792889,258.0625786,264.5065506,315.0319217,243.4883222,276.6909192,208.3386986,381.6613732,305.1520033,207.3659506,209.0344738,281.3182218,182.5399511,115.713219,62.63517166,175.4619889,222.6782826,158.9364053,188.1159105,235.2843522,180.510423,171.2380509,150.7788553,171.3677227,147.8475744,135.1643406,147.2310732,174.3350281,74.2869394,70.84959511,101.7656592,11.27721957,115.0996256,91.29853626,59.08148639,41.69207186,60.11112112,105.0744613,27.55898262,77.97799307,75.34433531,68.14696574,77.03751576,86.63281666,64.81778672,78.62367406,87.14442438,70.18531671,60.30385972,85.94039766,90.61758376,52.34603149,67.14529571,66.99403901,80.86216559,65.27058224,72.77638193,69.96189208,94.18391179,87.44718546,70.52014748,78.44963753,90.00808425,71.07715622,85.46521573,74.19767708,91.84078027,86.57756161,84.40274791,66.24760318,81.39367243,68.22073702,80.75305564,86.24169215,97.28504838,55.51517551,92.01684107,82.82597165,116.3144685,109.0388213,85.80191152,114.3867083,114.148588,71.23755346,101.9038762,126.8503804,70.49270104,70.39970685,60.76609861,80.89717966,64.76409499,68.07231684,51.30245839,60.05935012,32.47981519,63.99388213,50.79696962,58.82951731,73.63946741,70.98615745,43.53484426,65.192527,65.1993973,24.68672051,44.35176043,42.43647796,34.70281427,28.14724739,41.31093977,36.06265644,23.07748106,22.63687951,37.61403016,47.67221976,49.40070704,48.39635781,44.67824245,35.60710366,79.77338309,32.11913804,62.93206652,60.69552984,84.23643304,98.65517763,49.96327255,70.17243307,91.005193,72.44330268,62.33487324,59.73872438,51.5984688,88.85280223,84.80571105,84.90145866,103.5188879,103.3019665,105.4099098,87.49441495,85.64706673,90.77430507,93.55025226,85.63534582,87.14079718,106.579931,105.0772128,99.87675846,89.9213111,89.00908176,33.20934545,217.4526191,50.24732311,302.0421548,150.950543,120.8546204,120.5104018,61.04084251,159.610554,201.8653946,191.6338008,149.3453807,1.529214892,262.2634879,64.45600473,95.33856808,79.41584704,97.63536228,115.1087393,92.50124567,96.32536373,76.67720131,65.95418023,111.7091987,102.6998939,79.31843207,104.2618277,87.12945306,89.96664477,90.58281203,228.185077,232.7576156,234.4067648,233.7871172,233.0989552,234.166712,234.3222397,234.3887482,234.3347546,235.2118072,238.9702858,233.9393139,236.1296264,224.8836047,240.467049
Chr9-6434665,LOC_Os09g11510,4.365101188,16.28541761,18.55970544,7.516464137,19.04288682,25.04462856,26.48432734,22.52547356,6.485116214,25.90127511,10.36763332,30.9362301,12.76477052,15.59019634,5.648886792,24.94471688,20.73633123,18.32722164,0.3076493,12.20613023,12.52671026,21.668406,13.22659226,10.02977227,17.63971708,19.29891606,14.55309702,15.88154933,10.4284454,6.728961146,28.26572878,20.96720497,19.74792129,12.72317069,17.25613523,22.53346164,25.97451107,16.63278946,8.912928089,38.90931594,18.25213132,10.74160091,35.82687645,30.20087419,35.40448204,74.07620637,57.86346598,55.11676111,71.47703897,50.02509348,65.60014438,56.14520598,68.108002,62.53140782,49.32447344,60.74756644,62.63660399,41.56813774,76.62065582,54.63575564,49.66532905,49.04472817,20.71398663,31.67119244,25.47228762,18.10136768,15.63459507,18.43788705,44.9469277,66.53273836,39.05098309,26.11505663,39.42956947,35.85061982,35.20623719,22.5398375,17.52052932,28.97764357,35.3707203,36.52666943,38.33938133,37.57855973,40.6908715,19.65500587,53.16990239,18.84980097,37.2440336,8.956887453,26.73216377,42.13117551,16.74019358,14.25331328,10.61669896,15.04904778,14.78586206,9.183539073,13.24208607,14.34768656,10.86959875,17.14058292,18.62902499,12.49563182,11.83562797,13.36214454,18.76120709,12.49347089,12.15229923,12.01427779,13.36430997,12.75912301,13.11769894,13.31892684,11.54251582,11.77277587,12.60252714,12.31495237,12.3434781,11.29547445,12.46393825,12.98008275,5.257875266,5.898297558,7.195060633,6.157670402,5.265969917,7.660481433,4.628789088,3.907760688,5.470346781,7.996320211,5.31287867,5.270961743,6.079852059,6.943044363,4.920839766,38.9527594,38.31336392,37.78888579,39.4457158,38.15185092,39.63149317,39.20269627,38.77312636,39.37807113,38.08025722,38.3782673,40.74065351,39.34871472,40.45510217,38.61096841,9.699048424,8.747577559,6.239328848,15.44963634,9.756191298,17.99334462,9.865153726,15.89183521,9.12493907,22.42951867,23.26966871,15.17287998,25.64142229,17.84084604,10.39462862,3.595786562,1.546000715,2.389846113,4.767472555,2.760173772,0.644458832,8.111670575,8.608263523,2.203778823,0.240588582,6.722193407,7.857939304,0.516224437,3.032427317,2.690787139,14.54860999,25.65720081,20.4929144,17.39088198,23.59903439,17.63096887,18.80589939,17.91085421,15.76843,18.18287546,24.28387178,21.47865652,19.65494296,17.51877184,16.92862323,36.51936871,28.12692684,25.64329118,22.49457,29.47119059,26.00248896,31.30789483,32.34509269,23.79599969,29.98406083,28.94044297,26.11278562,27.84016736,25.61659515,29.84605497
Chr9-6434733,LOC_Os09g11510,16.12386195,12.86353246,12.06844024,5.859782527,8.109853977,8.021282715,5.500901774,19.954664,8.963445716,4.654957807,5.595264487,7.050579157,0.52645982,8.207990954,15.83576748,10.21985451,26.59381689,7.24896205,9.040215598,12.13074402,18.23718232,12.13855648,16.8357585,11.37376413,2.113871708,30.1276171,10.094278,9.622850845,2.314006295,12.22167043,17.14812524,1.645760928,4.476855005,4.273211873,6.892457886,10.60286303,8.962346034,4.419981204,13.68902879,4.598093024,8.296789151,2.374474847,8.144287493,4.195156966,8.295835552,11.89265578,19.48799794,18.43200711,18.15734126,25.84867088,27.22099233,33.3158903,9.184906491,1.602442165,15.07488481,21.14125741,12.84207049,17.75482856,22.57555511,14.18073406,19.81501475,9.377738253,14.02245523,23.4983596,18.95471469,20.38819111,9.315229519,24.54143828,18.02091304,11.01461108,17.78954436,15.29557253,16.67263201,15.43405597,6.903739859,7.390919499,9.903598545,7.346011605,4.129473621,7.870656528,5.871113403,6.228488934,4.742375289,5.415325723,7.175597205,8.463279545,5.741395341,5.910946784,8.428715202,8.864676727,4.443019834,2.968138096,8.702755516,3.514400118,7.989802306,5.194818325,2.880287718,3.818607977,7.679873912,4.273253897,7.047342476,3.055310409,3.104144292,5.113622107,7.502488484,3.748673958,2.77448186,7.349522727,6.029000629,5.643438456,6.513880835,1.168401139,2.998467114,0.923302994,1.798734434,1.809368135,3.394360079,3.141871176,1.014217075,4.885159768,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.514254567,8.289904301,8.167268956,7.797201525,8.27568723,7.058137835,7.720649329,7.554588187,7.786666287,7.056669056,7.438958812,7.397078531,8.270726555,8.81650378,7.777021019,3.282330296,2.074138322,1.669761045,7.479592964,1.114976838,7.189658003,3.249190224,2.104728979,5.796187252,5.07945154,7.879948289,1.584033081,4.910214773,2.422526183,5.373229812,2.101597372,0.585687246,2.329225861,0.429500591,0.390497435,1.948569838,2.843708053,2.26629266,1.199562,4.390634649,0.217951911,4.981732835,2.326052686,9.215398813,1.517775119,6.674013765,3.279851903,5.886568604,4.069977288,5.339001531,4.004832788,3.280222606,5.353726557,4.158451417,4.896393774,1.521044659,5.291911956,4.153129826,2.237514255,5.70255059,5.929346722,5.38083128,5.966366998,7.91517029,16.73633939,5.942904199,5.234486909,1.203941423,1.001549333,14.34568736,11.62091985,6.536340406,3.8142435,3.771111004,10.07532293
Chr9-6434820,LOC_Os09g11510,11.21681458,5.167298558,4.111161999,17.05687873,2.491534245,19.0508341,2.02123386,0.540885112,7.997680307,3.983909783,9.691397286,11.95071076,15.80069274,6.581496534,14.06359091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492899549,0.334467038,0.557817391,2.411737587,1.025332079,2.008970288,0.876234127,1.690889444,0.091696985,0.171675404,2.024037373,1.405146096,2.41685196,2.259548322,2.204341688,0.557806774,0.367525944,0.340088613,1.389516106,0.469617286,1.036745855,0.051764767,0.474588522,0.561921805,0.499527012,0.148185498,0.732701569,0.624062851,0.109549976,0.368026861,2.376885601,0.38028517,3.009897675,1.702128315,3.153751098,0.325004378,1.479516037,1.55873844,0.95920883,1.674762157,1.660956242,1.529637621,0.327241928,0.139797404,0.457729646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8687429,0.380259746,1.050683359,0.646849771,0.55304074,0.059223715,0.36896325,0.555923563,0.685917683,0.014671138,0.064861249,0.134963054,0.099546238,0.119249976,0.649827597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977677241,2.051764656,0.056780178,0.250741647,2.710475091,0.204871837,1.916956693,1.145526563,3.470028036,0.198282278,2.747396094,1.516750608,3.698281773,0.221240174,3.853200839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849085458,0.134905924,0.820090162,0.592302039,0.529984017,1.664724508,0.503154874,0.054041796,0.100223947,0.990958481,0.234513434,1.459721266,1.400135613,0.314024422,0.610227721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr9-7293068,LOC_Os09g12730,16.76884029,22.40639888,18.717217,46.87283783,20.46299097,49.78246304,48.90932303,29.95687665,32.23216343,59.19486437,54.03236989,40.31662286,36.96808915,22.14625693,29.87800998,46.64706615,46.71086692,51.99726641,45.49685856,47.50981568,42.51251799,48.25176388,55.73055587,51.96667118,45.57320354,36.96026178,43.80761278,43.86629328,42.13295394,53.06704882,35.28805573,26.13375083,29.85811544,28.3911934,27.26739155,25.70866033,30.44347107,29.75752717,27.92837033,30.71241811,33.64527015,26.8088807,25.8453748,33.48423894,27.35743556,22.7921685,31.78817577,19.58273236,23.2053169,16.04628146,29.31527781,16.00049074,26.54729099,29.11659653,27.12978076,29.72644867,16.38418113,11.90008303,10.38905283,13.50367952,25.6381315,28.58611734,24.95590119,46.37984355,48.92921288,37.23855956,22.72276569,13.55217383,20.50227023,23.53247015,10.94994345,1.251860411,25.69782999,21.67661409,39.66546506,6.814154424,6.008685788,6.410674424,15.05815348,41.8808542,38.20657224,21.82771383,14.34972038,19.67152499,29.65014775,30.24680533,20.92485212,18.93364095,43.96433392,18.14575632,15.5695707,8.990621326,16.24893954,16.1156327,12.80421295,18.39547587,11.79662054,15.4592457,10.86562356,18.04066126,17.57091964,20.39339485,23.70369733,11.61741666,21.23792758,20.28427138,16.96369008,17.58132089,14.62711813,15.63037202,18.00246579,14.0437207,18.32227729,15.67042078,15.13067484,14.59156065,15.37573926,19.06741995,15.84614876,17.7324356,10.24990547,10.3140599,10.87577854,9.412357486,10.85348696,17.12462754,12.51592617,14.79137667,11.29612912,12.54744716,11.87534206,12.32099792,10.23464558,7.845020703,13.058003,13.01046621,22.64403733,16.0307546,20.66806811,15.44594594,18.42476956,16.96076248,20.20102149,13.72930814,20.0057138,20.99237882,15.51838074,12.55311219,10.98286065,25.3318059,14.50787719,30.96187724,15.32855844,3.540345091,23.2827921,22.99687882,18.10604308,8.929393382,15.68286524,23.29244541,9.106906806,7.310953298,17.11426868,28.54937,6.982256209,10.58719501,11.17997996,8.57361846,21.96457967,50.02269363,37.95490022,15.65389796,17.9386612,14.48841527,69.35202641,59.16982656,8.451425187,18.82574074,18.45612426,17.92715323,20.46138504,20.97656897,21.63735208,21.16010274,19.6667258,20.33385589,19.64288602,20.5180373,20.21553262,20.42669642,20.04408648,20.44031128,21.02659832,20.15027723,20.24836468,15.24411673,23.89307211,20.75619879,16.74279328,23.48055711,19.83453816,11.55750799,18.13360643,15.70818,25.67596755,12.76386278,17.29567024,22.84254162,22.63343859,15.66867106
Chr9-7299837,LOC_Os09g12730,1.826407819,3.333013054,0.420280025,1.625648866,0.54604107,3.724680601,0.180416123,0.756779754,0.941379789,0.115174052,2.520080106,0.535418089,0.974291027,0.632094578,1.551222718,0.881300348,0.431377499,0.137246206,0.590022898,0.336938075,0.062488556,0.319611946,0.045292391,0.723436071,0.136041416,0.193594825,1.068497561,1.08292756,0.335631123,0.055546154,3.198262967,2.74426374,2.74729559,0.34505236,5.590200343,3.58855346,3.400376263,4.90833383,1.195548509,2.687592404,3.638687198,2.239507959,2.939988504,5.825002166,0.919509027,0.499664945,1.446109937,0.347700149,1.667449266,1.825823752,2.186802641,3.088990269,2.987646085,3.570474795,1.268266189,1.778472883,1.791480553,0.309423668,3.042234893,1.299567786,1.065566053,4.407784412,0.859845716,11.01481806,11.14751153,1.098647114,12.21902029,0.745417525,8.91436148,1.630149228,4.459272435,9.13573584,2.133169457,1.091130037,0.544243448,2.405472936,6.037910704,2.011874865,4.564500676,1.098470566,1.700881259,1.545860011,4.695549699,0.104454381,3.100624341,6.623389674,4.688865594,0.333816452,1.254982398,1.422198514,1.26123322,2.877770349,0.093273973,1.803700591,0.339600881,1.345762432,2.161475521,1.721675575,1.139153077,3.701201709,3.346696736,1.45351823,1.847568621,0.828968388,2.096573434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175715135,1.480039383,0.664391895,1.87858635,1.815811541,2.002237381,2.448405672,2.213413735,2.293813947,1.23337124,2.513179269,1.448281081,1.55172639,1.552295075,1.616820684,1.858291508,3.273958866,3.161197332,3.119312649,4.182590198,3.611837356,4.048442324,2.186255836,1.574268556,2.49993367,3.954302878,3.709957394,2.689195809,4.308214055,1.533100283,14.28664647,12.66338738,11.61667275,14.36799588,14.40982333,9.342524694,15.56986205,12.23821414,11.57899076,15.31616889,10.62429032,13.29107753,14.58312536,10.18468539,13.93116713,27.67191278,55.69054363,1.803282133,3.249325418,69.21182724,23.80780684,12.71919358,65.11741526,4.741986805,63.64588297,63.75813355,24.58682909,51.24323797,36.06099119,0.647891272,6.435295235,7.87998716,5.907653788,7.722221098,7.278183971,8.347450754,6.620626777,5.453092365,6.029081439,6.278204625,7.131263806,4.702546415,3.093461003,5.728926486,5.279041975,2.391860466,3.968188567,5.729511563,4.720489021,3.690228381,4.05963796,3.64493445,3.397341075,4.374084643,5.576274304,3.728968194,6.627447142,6.055695217,3.42467011,3.468443611
