chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13
Chr7-29292322,LOC_Os07g48960,100.903417,65.89426932,93.74768443,130.7939348,53.77462336,56.03339649,83.71168428,4.967622287,72.1739092,63.69043779,120.8382099,86.18619321,89.05122464,63.80609324,64.07447837,43.88897629,59.5370176,66.4186669,65.33772979,58.10090393,84.60015633,74.91631025,65.98989469,56.10328785,74.82790057,86.49824508,43.05142861,49.39291929,47.79622912,53.95301194,50.01011599,40.77309479,54.39672262,42.04334238,37.00188275,38.74200717,59.79474839,62.48258914,55.27012467,25.5077519,27.64260992,36.67375094,25.16915233,31.26343821,31.09968447,20.67763863,37.88570597,37.85171394,33.19183821,18.58304428,16.37740094,33.26070537,7.511823262,1.725520942,3.3625658,6.717648165,4.69847202,2.787176774,5.986588189,9.541838867,8.827656343,10.9722933,6.253760081,8.244254355,9.016608008,25.78848202,20.76460908,11.80672772,19.07547724,22.00977996,19.5027106,20.67171862,16.41909319,19.50435483,23.63457059,15.96152742,24.36386986,21.67381924,17.25135882,23.51691468,32.33919629,32.83946425,31.75055819,22.87400953,11.81012217,31.86326776,37.33076305,33.83815665,12.27869749,39.07663879,40.52775715,73.64348006,72.52756355,72.77234119,77.97022306,79.40578204,74.10036634,74.23255369,87.04987478,75.0371899,77.86648278,73.0411412,76.3923951,70.71104978,51.17565398,48.9591417,61.25983056,48.27294833,39.9764845,41.86722426,55.7415789,41.74461463,54.06061981,38.98847911,50.22875562,60.66050009,46.90526684,40.33367017,34.98738938,43.45486764,27.15233056,35.58285242,29.66188674,33.78228204,42.45526842,48.18469177,44.59205622,24.25454324,39.83439455,34.39195488,23.75531308,21.45625354,24.20697406,26.39563011,23.45674209,26.05311374,22.61180792,23.34929433,24.20961152,23.61570993,23.01704046,20.83945197,26.11857669,56.6497613,52.73103869,24.62836937,8.896011616,24.77251295,47.41864816,5.335245449,15.58432748,29.19440834,64.63250592,30.02210282,8.391563013,18.37733154,37.36066991,54.85592183,43.03080595,37.90788305,54.68241168,52.78835718,64.7323377,48.33028926,40.42373011,47.75642353,46.02941981,48.05359249,35.35818302,37.24957849,99.29076723,81.48938457,83.99531937,80.8683345,58.62895431,76.72042759,83.06373587,67.35412786,69.22442962,125.6846237,40.32152303,65.87494295
Chr8-63845,LOC_Os08g01090,3.76009125,0.879218237,0.133153197,2.461814737,1.386261725,2.049149231,2.95376934,2.822052182,0.523669421,1.423260433,1.554749769,0.7384527,1.016526587,0.738129887,0.900865824,1.615275692,1.198130842,1.288855294,3.62660687,1.695867254,3.372992709,0.274564323,0.443635302,2.908656152,1.246728035,0.364447081,0,0,0,0,0,0,0,0,0,0,0,0,0,1.129944305,2.310926403,2.888775517,0.410439465,3.125023459,0.526775384,1.707394021,3.724561933,4.316062027,1.599965724,1.48665642,2.149757797,2.507328234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498241623,3.265488284,0.338104486,1.627565979,1.932261444,1.577791694,1.45258539,0.986353098,0.16733363,1.403847597,0.433349949,0.490518454,2.377030469,0.803303005,0.923450328,1.31830754,0.961571583,0.315506133,0.377202539,0.353336617,0.948681669,0.728093252,0.715091025,0.237783672,0.089608398,0.54313555,1.530284375,0.595826507,0.975407169,1.36498318,1.222545256,1.528484457,2.009444816,2.708601281,2.173392067,1.706873551,1.737950668,2.093050047,1.94048643,2.116908509,0.396197512,1.037338792,0.298627449,0.381681674,0.202145312,0.169261716,0.363902341,0.601717742,0.099189549,0.908555431,0.470320556,1.482715132,10.92322107,7.087898488,22.70082698,30.62072207,3.15365077,20.62039551,16.39877369,31.91357695,12.71763467,12.2119465,5.836486215,4.297604161,27.07266976,8.350300844,2.085759301,7.856981417,8.73994264,3.528825738,7.994277952,9.569414266,8.482434405,13.46985399,9.874625109,11.16598943,9.313568962,8.88612323,0.076537603,1.645688826,0.352005627,1.170769168,0.363472363,0.448693767,0.252025991,0.864544071,0.100892572,0.605549678,0.307812064,0.531331729,1.010671436,1.557647211,0.028396183,1.571408295,1.118063291,1.218786315,4.702732695,3.180878383,3.935925032,3.881454249,2.359701737,2.069898877,2.152962254,0.849006684,1.171464574,3.292987367,3.976153894,2.426775611,0.162876788,0.02604074,1.23148168,2.668974885,0.549439859,2.16428695,3.271666979,1.413263699,2.252045145
Chr8-63628,LOC_Os08g01090,95.03963708,198.4887149,186.0949572,171.2636867,137.8982186,74.61198099,18.89647906,335.6697538,156.7458458,141.149088,187.169663,144.3675389,97.73825292,79.59712577,134.393049,116.9769179,71.42273413,99.56512563,97.65690368,106.2186871,155.2519328,117.475865,107.1188949,77.70254167,153.8203011,68.30195976,160.4981346,21.86246096,158.2399433,116.4398997,128.9580079,167.4720364,219.2954428,198.4480721,48.46250655,77.92982149,208.4179558,75.33523233,124.9262797,323.0506502,312.1080731,312.8543235,323.1382568,330.4268045,301.1573495,321.8657446,310.3632889,318.7840392,306.3941238,341.4438736,324.3935461,325.2362886,206.007286,185.1539573,185.4055834,206.5502031,194.3961335,174.4505459,213.3617968,166.1447688,215.5354989,186.9969489,201.0038843,215.2200097,181.2466279,242.3350672,234.1918107,176.8572573,218.2185883,198.6259083,213.1730141,183.1850257,203.9350928,207.1695196,228.5976339,165.0217121,219.4189446,233.7872577,234.6953269,290.2127356,325.1719807,238.4014741,280.7619695,262.799178,230.1488437,282.9910795,220.9823503,214.7931194,215.4275794,287.4299714,248.2592585,54.82033779,73.6998226,45.29554733,85.38951147,68.77563225,82.49827231,61.64219129,38.35529517,53.01924842,60.45977762,66.78472122,78.80159346,56.94868593,76.52736977,75.35977358,78.6069652,78.55582144,73.87125289,77.14726637,73.4875757,74.54429489,80.02807511,77.08866138,79.22999401,73.61500075,76.1258867,192.9181772,169.5935364,193.2373784,183.3450096,210.3071011,189.3611609,205.2144579,199.1159104,211.8300005,214.9601069,211.7417462,207.7300462,203.8167381,771.0546428,775.1909241,719.8878254,748.8335589,785.0811171,769.7774278,826.775217,786.1776333,767.0202255,693.4230238,680.4153409,729.9463909,790.0777979,330.8936583,390.8448488,306.4798155,316.0297936,362.5764806,320.3528016,454.5328608,355.5811622,300.2417497,270.1664556,452.0525541,436.2752549,369.5800709,411.8451235,356.2340722,332.0577672,386.4692968,352.6006315,297.4325007,296.0153629,395.9259095,390.2781536,289.7950755,382.8255945,293.4914752,312.6388449,151.87285,170.267992,172.1290065,152.2426478,217.7755642,127.0387955,140.6263002,170.4134558,136.596764,142.8003989,179.4427394,173.2436455,147.9992614
Chr8-115033,LOC_Os08g01180,4.691896148,23.67897272,9.194154832,13.02056234,5.045130738,5.220089058,19.16344899,13.10016965,14.59369491,0.847381503,19.03101868,1.389063076,17.7414909,16.33257152,16.21184835,12.77958716,17.19658789,19.84882217,13.29566918,12.67543871,18.37556085,10.95044289,9.413902029,21.75535776,21.46634751,17.54250423,13.0999864,16.45607207,13.84266058,16.68276629,9.743365374,16.2343812,19.3202686,17.22821341,13.53292923,12.73812988,19.07326631,17.54596446,17.31443099,19.27218249,18.9833692,19.08755605,19.35269186,18.33057866,18.99095183,19.12096201,18.89667472,18.19104684,18.30474191,18.95486932,18.52825483,19.27807848,25.58611987,21.19327936,18.72896647,24.95852152,22.33517305,23.57307017,15.65188012,16.18798614,15.1782981,9.536032055,14.90559017,26.28892317,20.30053838,19.47552516,31.32953125,28.27952529,25.12892169,4.57080012,20.09578301,25.61747625,7.870499559,20.317077,16.36520967,30.92219815,45.93018372,9.543144466,22.16581138,17.99052052,23.22531466,20.33699553,26.10868083,19.49150811,14.82016878,20.60161427,19.77783737,23.51181593,21.30472969,22.59879914,24.35464365,34.23719862,42.783314,25.65840365,34.27622733,19.38054852,31.51673667,24.45747509,22.05567687,21.02335123,21.34113338,26.25068844,18.62178936,39.06810296,21.10663169,18.47361136,26.97515253,16.44819951,24.03794633,19.31465505,22.16104782,17.87838328,27.44236799,24.67672985,16.74474131,24.41074565,23.54286915,24.04921872,13.41740765,27.2887253,30.77778374,27.40433747,29.22018756,29.50565312,29.91010275,18.18904387,15.18869829,23.78811671,19.62390229,31.17931449,6.027913132,8.487584779,14.67614299,19.5361454,4.061661015,16.92881677,5.881251759,14.22609132,10.83628317,2.665183546,1.293481811,7.898695394,6.795614032,4.54140028,21.34957688,21.81890255,35.16368672,63.47065643,27.42444333,14.68387201,3.351428632,26.30599348,14.106493,5.060260022,16.19350643,11.19958714,14.02331327,13.33993185,12.94081911,14.66785068,13.17917507,12.3997465,10.11172849,13.12051507,10.59778415,7.432498497,8.01608022,16.85156329,17.43756951,9.953014964,10.05876027,9.586505124,15.22973205,14.6183742,12.86784076,9.627716617,18.42091902,6.820302206,26.43594444,15.73081973,28.44677155,14.81576829
Chr8-115225,LOC_Os08g01180,293.730628,234.9443977,189.388695,203.3147997,270.7866092,191.0193148,241.156473,222.4698035,245.5663307,263.7210556,240.4030791,239.8975803,258.9105904,212.5415342,179.8476424,230.6126893,272.551909,247.8777202,179.9953343,190.6676869,166.9831774,237.8578303,250.5431396,207.0638603,202.119888,221.8435403,230.8248403,185.7688035,212.6734156,213.1854168,214.49879,186.2665297,220.3596622,208.102576,182.7491817,149.4051255,170.0744103,166.2265367,179.624866,191.164883,178.3390091,163.6691865,182.1801617,204.4830256,150.3632285,169.4143475,185.1211306,208.3575693,206.4044243,192.6089165,188.6271648,215.3024528,94.19400421,86.83984106,87.45709243,82.2016942,54.57542663,93.75029397,74.48458199,72.34659894,104.7382072,61.54339363,72.98160014,104.2893051,85.67320431,89.5675844,83.66417058,74.74398298,72.2563517,77.28632117,80.47271888,83.79537081,88.87462543,84.28702369,85.65042065,79.22474245,91.76143961,71.85896518,75.2086304,62.27459611,61.89632466,83.99952335,80.48326968,77.27515754,64.52728486,57.57044241,77.61520831,87.04301418,92.13314841,78.56307371,71.2694339,322.4340316,304.8774798,296.4860569,311.1427842,319.2557369,310.7791244,291.3509566,313.6759066,319.6475784,314.2714209,304.8033709,321.4716322,304.8183403,140.3323112,136.1805972,141.4123328,141.6625255,151.4172977,136.7529826,135.2955032,150.9470112,137.4908605,136.4931107,150.0874614,135.0299446,146.5420536,137.7931347,123.7038296,124.1560387,123.0653106,133.8477421,148.7516865,150.7137777,137.5064241,116.9847722,142.1596083,111.4466151,124.3145322,135.7842474,108.7901304,122.6216991,93.64508295,114.727621,92.23353628,137.595337,99.79051359,123.4922101,134.1338433,129.9456566,131.6340543,104.3759907,127.1717077,14.90330328,26.32444275,17.38290541,10.56656781,14.31603695,24.96712692,7.14909089,24.82130715,12.97052192,19.14107182,4.657950541,8.22106705,26.09910254,110.620402,134.7703027,170.261723,118.4894677,143.7606577,120.6505364,151.9307052,107.6061716,119.3659307,138.4671697,107.9235529,113.8463206,154.2768411,348.2757425,397.2542018,316.0260122,298.9359082,367.9899954,332.3716162,352.184386,356.155102,339.2800873,304.0341078,333.4246474,255.4937435,292.5954794
Chr8+450093,LOC_Os08g01740,4.13609818,3.498886576,3.845938332,2.681152844,4.145916513,3.458474893,2.942307824,3.843533323,3.585323535,3.258745425,4.447572938,3.524662961,4.026965686,9.46870201,7.417897294,4.422593486,25.66614758,10.80506857,6.758079553,4.830633845,9.816091982,2.431670073,17.55818634,22.35522376,6.877069936,19.21025973,3.877605464,6.792241669,0.833310118,2.903054645,3.481358105,1.67244696,3.287776137,5.520825429,1.302902151,1.265416224,4.363347006,6.909050855,6.967884325,2.679419592,1.243259914,2.341715266,3.182735339,1.785020653,2.603045149,6.03573153,7.06507112,0.160764894,4.84054048,2.813588389,3.783781251,0.158143981,9.52201437,7.443671384,13.5059744,9.978541705,10.63162245,8.980866029,16.13753763,11.93848923,7.086745167,5.786629734,7.65552213,11.12036875,9.643680288,8.194687335,6.134019379,10.26407698,8.760694275,10.29265444,5.707949433,5.42978936,8.644749301,6.222988966,11.59511999,5.266853935,9.012326874,6.117779371,4.741414073,2.890103588,5.435952144,4.362469986,5.538300231,4.885688044,3.146900918,4.181033237,3.582683208,4.304390147,4.863817229,4.538873781,5.653681827,4.189152841,4.162733583,4.62345412,4.893742176,2.316416137,5.111355765,3.744900619,4.358091729,4.122618967,5.201536093,4.40228224,3.926192129,4.627003616,5.306709605,3.616117818,3.054360132,6.489108668,4.415188777,5.485231325,5.765605145,3.540330812,6.419042579,3.995349454,4.855849926,5.175496358,4.009202328,8.852221754,22.65214057,12.15691714,7.490323441,19.79050122,12.79273391,3.168123957,8.287730116,13.67912164,13.65982899,2.57259132,12.88171022,10.60518732,11.10205588,13.29845763,13.41050728,13.69230948,13.88433867,13.08274271,9.781854874,11.51159216,11.75413616,12.15550854,14.23727468,11.72633531,13.61629021,0,0,0,0,0,0,0,0,0,0,0,0,0,6.009146877,6.092199837,5.901453098,6.165077582,6.685209087,6.354703467,6.079145686,6.942768825,5.689090016,6.430448722,6.035505168,6.823614482,6.438629461,4.569923059,13.11651394,9.243902486,19.58833509,9.089970461,5.179415664,10.79295313,16.61686748,7.505428287,10.91804122,2.465907675,11.88981531,5.440894583
Chr8+450402,LOC_Os08g01740,4.951091067,4.055604597,8.424246378,6.243130371,0.437809587,5.005991654,5.166231457,16.82539522,5.596196456,11.11325926,9.321669024,0.448141828,3.960464078,10.37684508,9.653779706,7.129684681,2.754633583,10.01292836,19.30491418,8.53827615,1.420642697,9.537245888,1.331538172,1.716317344,6.221832783,15.34380581,4.871571435,4.871081075,2.541007392,4.814533231,1.971821191,4.467171262,5.331815913,5.483581661,3.429124887,4.041921552,2.265217117,5.623417024,4.432615488,3.32370854,2.174450455,1.739757524,0.60704682,1.970012154,1.645319621,2.479623161,2.570239223,2.091341381,2.141132925,3.368866971,2.950056723,2.139801766,5.115949353,7.426000756,5.469868078,9.363497756,5.48018789,3.918438148,1.11140618,0.430880106,4.988610806,4.177691307,5.071367157,2.446847622,3.678122436,2.750823718,2.123888629,2.679232343,2.242904049,2.085887623,2.084350985,2.679265763,2.36101573,1.902320862,2.287649801,2.09520431,2.146904337,2.253004803,2.306898274,1.87222354,0.540916427,0.643898212,2.70475215,0.721178602,0.246869471,0.413395998,3.795778571,1.070473552,2.017318402,0.765635336,2.149839077,2.433249456,0.525510886,0.345588575,0.506842708,3.151209988,1.228139287,2.029696905,1.039600763,2.82140399,1.711116091,1.579287354,1.383572739,2.57982913,1.533430036,0.65582847,0.640084273,1.16609725,2.198681621,1.347089995,2.268596285,1.192097494,1.483520312,1.671109046,2.230991535,0.157519804,0.995681829,4.976330523,6.62707252,5.049218486,5.415015557,5.332864192,5.279948668,6.004047888,6.296460073,6.080896371,6.219174711,6.867891283,5.228851518,5.760569925,13.71060225,14.40144839,9.386996661,16.31766126,3.959427502,14.73417644,19.88886769,4.874328169,16.85351918,13.20770089,15.41310868,9.48115162,12.06742223,3.237850548,9.673781262,1.716861738,21.48728409,29.72890789,27.54966267,3.002701988,10.9789741,5.208681888,28.71080299,16.1803735,34.77853948,29.14112551,7.144073835,6.808682326,4.264511331,7.007238057,7.360662285,1.226445475,5.613733533,5.964533635,6.007809604,3.456991936,7.233897652,4.305411193,6.074292125,7.478512511,5.754746311,7.923935137,6.358352159,7.921050894,8.0112807,9.207157357,8.091312361,6.029947652,8.322186622,7.878541306,7.636759485,6.054923492
Chr8+449856,LOC_Os08g01740,87.73858255,111.2482518,103.7989265,112.7019983,85.95401217,76.34627706,92.97788997,77.00062699,76.99528238,92.17905286,88.50056134,84.6313686,77.33548081,55.44787195,60.155559,63.36284897,89.87018806,93.42756028,99.44190194,79.12149605,82.29625607,73.61868584,85.84165718,78.82798735,102.1098714,96.10640639,123.6969047,100.5870143,111.0538678,115.3883189,109.210076,132.0158261,104.4360224,101.5645586,100.3675165,101.0245221,118.5010111,125.604549,120.1187105,51.90973881,53.09003894,52.62828921,52.88381304,50.66213777,52.79952817,51.8969381,52.1836977,53.04410148,55.6462182,52.84650485,53.05643025,51.7271202,75.88298973,78.65593992,79.52946979,76.54443508,76.11204115,80.50521702,70.85029787,72.51922166,74.60188989,78.371575,81.2758703,77.18506043,74.31676694,52.58210741,66.66424531,72.53179046,56.66294204,80.11305793,42.19467241,95.50730814,52.77093288,81.12737573,63.21430032,47.30049577,49.42976313,50.77449871,44.74420471,40.07067308,46.63213733,55.53630349,41.49425255,44.09790017,52.87231268,58.32126606,56.52892542,38.3709121,55.98669784,46.17428666,38.51574624,42.367326,37.28535349,45.88273143,45.8644521,38.15700469,39.8636399,36.51622986,37.05094576,47.62813965,40.5309155,39.34519891,38.28898303,45.41079534,47.97612201,51.41520439,46.01428734,48.98990664,49.7941695,48.128708,47.18998673,47.78124866,47.2660625,46.91767918,46.38876992,45.07810169,45.57788128,63.10343135,59.60883907,52.84938191,87.18017557,161.1749464,101.0486606,65.276766,82.75370358,111.8480305,83.49842605,91.17950277,102.0617377,101.4730153,81.60630748,79.06614765,78.89563987,85.45834018,79.99282021,89.41266367,80.72680128,80.71154643,81.10051604,78.15398154,73.66313557,72.44862798,75.19225187,134.8251591,155.1002188,368.0568326,77.79243283,69.30900493,226.9668253,90.47426005,32.59346512,3.443536449,237.6570514,163.5168953,20.18434846,99.99168171,130.6148665,96.86282185,103.9380262,114.5766293,120.1634391,108.0847187,110.8458608,102.9465103,119.3187302,117.6352004,119.1060432,147.0503765,134.1867285,116.0435166,123.5365062,99.36414588,107.0200928,117.1479294,116.9794236,111.9337995,130.8737492,117.1886679,124.645803,122.2653606,107.4812717,111.290228
Chr8+531698,LOC_Os08g01859,85.12220663,121.4447493,139.9509395,54.40277382,79.85910703,34.12798845,22.1342891,53.74353763,10.21744861,91.35958094,75.1155591,90.74416753,82.92966971,137.5453694,125.4275333,143.3959248,140.5748596,155.307733,140.6243608,146.0486051,124.7078003,139.7833578,121.4277136,126.3562415,144.6782666,146.0493895,90.54642032,69.86327492,101.3724044,73.74223259,90.24319713,106.9301617,115.4493901,66.31324874,90.81471101,71.72117492,82.93228421,88.78823285,69.6214569,46.11723877,44.70489621,47.05069714,43.3003253,45.67911597,42.94777958,45.19761861,44.82734707,46.18959964,45.16900293,44.58030331,46.16313284,45.34849154,66.61588949,66.7197527,48.79013806,28.07290356,48.1092293,40.9101513,53.06253475,20.22319484,25.61918223,68.07684153,13.81650721,60.10015601,81.13856273,65.1714974,53.15550434,60.04176545,62.85014468,46.14673942,49.06512034,55.64768373,58.47109272,56.78530118,58.15846004,56.21801665,54.17789809,54.44071873,82.04109728,85.30328588,88.04691116,84.79178063,84.99999307,83.42235246,92.25737508,86.9203721,85.60123722,80.07456986,83.37805188,86.21020394,80.62564117,61.36888356,81.2137026,66.14655658,69.2250022,82.12591549,80.85227836,69.348099,75.12346648,67.88438106,53.97373272,64.46187171,67.60859946,75.27945731,67.3612559,51.28197574,49.97236834,58.85697083,57.77825524,64.80917233,56.5838228,53.41998118,44.85136785,41.36793748,67.9607366,52.33207032,57.28493602,39.3044092,40.32498619,31.8601693,35.97998205,42.77780003,36.8149755,39.03036628,39.65644064,42.38968105,30.10669275,43.30703286,32.49795546,30.88521547,27.90275047,35.26407823,23.49121085,40.92436851,35.32418591,24.10039047,29.08328958,25.39561847,43.15061676,41.96395775,39.58616289,27.71350265,31.87531139,0.655571309,9.346287743,7.919337085,41.69587339,22.08232865,18.05470104,23.23291936,14.20437977,15.22727429,17.89439604,36.76644233,34.56435691,33.09622108,37.2313642,33.91789279,44.1519996,53.25282263,29.54733968,35.93096504,41.06298204,49.48064482,34.67898077,47.71642275,40.43298024,47.11342386,46.08499827,143.1936303,143.9465438,141.2701053,147.780978,142.4319055,141.0888864,146.6545782,143.4275892,142.3301661,142.0274405,139.9851565,140.5808685,147.2338801
Chr8+532146,LOC_Os08g01859,6.548617058,12.84572212,5.591296805,2.734553902,2.174733818,2.229502464,10.24147982,5.444557844,7.192875975,5.769026231,9.357844399,8.83806609,10.04379808,2.885138875,1.621561989,6.208270835,0.478493477,5.424933766,1.952296601,7.737886474,6.982405571,7.107166186,4.386113544,6.780023861,7.166319269,4.617686002,6.107330613,11.17370488,5.373249583,7.993794845,8.65771882,9.472328815,7.084478602,2.521385007,9.163868458,5.117513942,10.15839699,4.719360848,5.563562547,0.963871129,1.764049737,0.311001224,0.780925034,2.456301405,0.361597667,1.431057265,0.833245027,1.229667062,2.021080268,1.093519883,1.661050541,1.551523682,0.551251134,3.057303916,0.344495447,1.542151384,3.103191479,1.180472815,0.109080374,3.583883657,1.568915163,1.468837618,1.785775205,2.119249688,0.423069454,4.206788165,3.017184924,5.763259257,2.292341861,3.266514016,2.813713033,2.234172631,1.54726494,1.557286777,3.97596416,7.793250817,6.086006898,2.086923689,2.828028653,3.155512528,5.727435813,6.290224741,2.472775377,0.541374865,1.058349119,4.274499274,8.131956107,4.688497444,1.882126055,4.296054765,2.96587934,8.023034457,5.372415523,5.810528641,5.480924064,4.910277741,6.250533153,7.985232196,8.20373803,6.208715916,8.812868373,7.52521684,4.559223896,6.279536909,1.449921165,2.646275412,0.143090949,2.206597886,1.188172461,2.030411325,1.486910339,2.354538736,2.976082492,0.769211142,0.584345802,1.52786025,1.957162145,0.571929716,6.901938522,3.613780041,0.08563124,0.207779501,2.834578656,1.6451201,2.270211083,3.908882952,4.707462399,0.220140539,5.630989591,0.383968953,4.246687982,5.951118987,6.085562211,2.061685548,2.114903184,5.391804922,4.062265055,4.479868301,4.902803521,5.673765242,1.213007963,3.107356146,2.072420738,1.32406244,0.120611903,1.29725373,1.903973864,1.44681211,2.613782164,3.252794757,1.459976743,0.137689469,0.021990728,0.193477697,1.282917804,1.127750895,0.804042616,0.504576851,1.780305636,0.724927415,0.369431141,1.188852213,0.909730378,3.745085157,2.077311579,1.209722686,0.990897205,2.424222439,3.249993635,8.283689835,11.1671817,9.953039894,8.252329418,11.55802631,4.914153946,13.78948749,8.246183653,8.757061293,8.015859674,4.379270188,10.08556579,3.182810028
Chr8+532029,LOC_Os08g01859,12.13257837,10.02028425,4.736899546,12.6881182,14.97766514,24.3315778,12.15568124,21.54016926,13.92383345,19.19887585,3.446110556,23.9600248,13.48612511,22.19491886,2.715470766,27.01991089,30.56520304,24.40164652,10.56779431,5.345349051,1.5184346,13.17725537,0.408722703,15.4958153,2.106015423,17.58717761,10.20171806,9.840590538,8.337313158,10.65208378,10.55725379,10.00571733,9.433676715,10.09900122,9.230172678,8.86619783,9.290888815,9.339251745,9.801370428,12.24782919,14.12507406,13.13870592,12.84864042,12.48155979,13.3018385,12.82823215,13.23899697,10.92170696,8.781269909,13.11045088,10.14154934,14.35765983,5.847283368,5.247014812,4.350457811,5.447596582,5.095058141,6.112011928,4.643585571,5.868749445,5.531609836,4.427672959,5.648312186,5.133506351,5.39975608,0.180814756,7.02971948,0.768213123,2.11163817,6.952890138,7.978164159,0.61466178,5.005678995,7.1991215,3.800639312,1.792320385,2.117874915,0.048642856,8,8,8,8,8,8,8,8,8,8,8,8,8,15.62781406,23.06891489,10.34293112,28.98411689,21.21556723,19.90973496,15.05979387,22.33900291,19.717528,17.437001,15.99072268,19.16355732,20.7332298,10.74588837,14.51058523,11.15639176,11.631787,12.35753051,9.23459284,10.77877901,11.25549932,9.828103562,12.42939142,8.81444106,4.869177541,11.36854082,5.19464971,5.644478751,3.350317263,6.21626494,4.234693042,6.948758953,6.104693797,5.625425384,4.312130471,8.185206071,3.874022483,7.049554787,7.085056097,29.32461376,28.23768344,24.06484567,26.63355642,31.86351122,29.69966349,27.23916078,25.67001006,29.45360184,25.69636268,25.35592969,30.71757343,25.72834109,6.96672952,17.7637743,1.228634582,14.82404528,15.20866704,2.951470836,2.157255697,9.138630026,17.99884603,6.668508637,10.71340509,23.89103138,8.857503368,3.133382674,3.286186685,6.747280613,5.384779679,6.669303419,5.137345059,4.875228903,5.387360776,3.154463865,7.124759773,6.122862229,4.557810634,5.272213673,6.173666816,5.429226788,5.812706466,8.156078768,6.113725363,3.150876955,10.18923371,6.510767506,9.331885993,7.533580074,7.877042938,5.731081216,6.730989501
