chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,husk1,husk2,husk3,husk4,husk5,husk6,anther1,anther2,anther3,anther4,anther5,anther6,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6
Chr5+14165379,LOC_Os05g24550,281.9423765,277.1624497,279.2390019,280.72163,277.9671945,279.8396823,303.632447,325.9747219,317.0110706,338.2364427,358.471902,365.1461425,191.0919667,262.1342978,211.6688136,243.9863235,206.3798449,300.7398533,180.9357422,54.08145388,108.2009955,136.0927503,90.83189575,140.3215492,34.99241425,23.45989559,32.00561947,33.40044823,21.07874249,24.99723282,116.971673,117.2215819,112.8578476,120.419512,113.2734787,119.9828142,147.9520529,138.9923325,142.6562432,129.0093563,150.1049681,144.3807522,271.8516595,296.4914142,263.1795181,284.3969134,264.3876143,250.8122547,98.59145976,119.2981037,176.8502183,125.9225978,201.9701166,176.1086677,83.51910126,87.23488614,86.10443139,89.63721516,87.98874791,80.56525242,63.2054421,68.81553419,71.99231401,76.71556153,72.06161291,65.48009898,83.61170728,73.31411673,65.78209325,70.67595692,86.00315655,85.33453801,75.09129558,77.70259703,76.55438932,73.71311274,78.67883372,77.482858,249.9073863,226.9440497,211.5435364,220.8561655,230.7837942,225.6456177
Chr5-14493315,LOC_Os05g25040,1.501773476,3.974178861,1.3699906,1.498686856,4.451861479,1.74121644,1.084488494,5.222317932,4.466174705,8.374887701,7.062658547,0.961414093,0.343468284,3.002433845,1.832928869,1.09890007,0.024707109,0.378899181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095468984,0.274539337,0.115476839,0.299478914,0.380705197,0.191143579,0,0,0,0,0,0,0,0,0,0,0,0,15.5607676,0.16918944,2.074348132,6.391106493,0.333369463,13.03413623,0,0,0,0,0,0,4,4,4,4,4,4
Chr5-14490238,LOC_Os05g25040,330.8120182,357.6956073,334.3161401,338.6536824,295.216201,321.413464,303.4179798,308.1121734,261.3551349,343.4534604,277.6217187,339.6025986,112.8810309,134.350059,111.6839538,122.6572218,119.4446364,124.5646281,0.194952216,0.329646396,0.091744434,0.618493472,0.036575939,0.676722813,0,0,0,0,0,0,1.033268207,2.047336858,1.904351701,0.383896526,1.536267499,0.614046453,0,0,0,0,0,0,2.209862522,2.277791958,1.871586017,0.778854761,1.340429147,2.532154194,4.296176756,17.3677917,9.543245138,17.39574581,17.51183485,11.18615397,1.217829549,0.415829887,1.120349114,1.003099379,0.119994439,0.862284116,0.214377258,0.760597785,0.231795637,0.322295991,0.088422257,0.399325007,0,0,0,0,0,0,0,0,0,0,0,0,461.5051356,426.8130197,388.2376224,468.3245732,435.5158038,447.1584367
Chr5-14489553,LOC_Os05g25040,83.12355535,88.13792281,106.4412526,133.810611,94.11081824,130.7486946,89.17369005,103.4454318,96.01281109,95.65560859,87.32669658,92.45399734,74.81485251,71.93318261,53.26952823,63.75385688,63.17479536,57.49408281,0.247833343,1.441640881,0.114098578,0.542705359,0.369385804,1.117020809,0.156973344,0.365504951,0.916724248,0.261050402,0.149175381,0.923441967,0.605209053,0.368458758,1.550039226,0.241975936,0.181846844,1.60901046,1.673008801,1.181206044,1.570893699,1.36734276,1.387967037,1.001560178,1.074975,0.683047042,1.489062119,0.997500155,1.410800181,0.655732812,12.13637666,9.936758184,12.82331849,12.10466712,14.39159897,14.0399642,0,0,0,0,0,0,0.229831837,1.020086683,1.035589265,0.504738488,0.064752687,0.038334664,0,0,0,0,0,0,0,0,0,0,0,0,93.42364798,108.1346309,101.4640437,81.85665776,75.41933825,100.1077668
Chr5-14588414,LOC_Os05g25180,76.31810641,79.97028327,84.99379777,97.58444191,88.71738473,72.53067284,134.9555403,35.76341004,38.7593551,101.2387969,88.61847699,86.70815309,19.34029655,19.27401628,15.56020268,27.50861531,21.68792545,18.07305024,14.70199947,12.47238594,11.24835499,14.38442913,15.96241712,18.97573501,8.05009778,15.311502,9.706723938,13.12094075,14.56305893,18.63976991,16.3680012,25.81921536,31.91134704,29.17615266,27.23360994,26.21654109,25.97776462,18.5815802,32.16753734,21.57046503,26.92668351,26.32055013,12.42061673,12.08282785,20.24035959,18.44535697,18.06525613,15.14202014,21.92853487,15.17431054,20.84567109,15.25828857,18.00409592,16.84753254,22.58727329,17.51721634,0.228566753,3.267801052,22.42845163,5.044043666,34.57588739,39.26113036,42.262444,38.2669123,35.6915761,31.72407164,73.73852664,43.93767161,23.13279368,0.488114051,45.63075514,21.39621336,17.51444135,13.79778391,27.0005255,15.85174327,26.07871752,26.28399896,42.51139616,63.32015633,16.20090377,15.94343643,66.102404,12.15092215
Chr5-14587972,LOC_Os05g25180,27.62008026,39.71935328,28.91981999,39.53776536,16.69099216,35.54703279,6.992482269,47.9685648,69.96591049,24.28292695,45.77559519,37.80583429,44.03987671,33.23650507,50.94806122,43.76162261,45.26630472,41.15875412,44.40305114,35.73830002,42.93951069,46.280231,34.89091923,39.48569389,58.08922247,60.88460127,61.38439426,58.59973864,61.79442011,55.84936334,44.26115825,45.0116358,45.49357838,49.5168347,46.83690917,51.30492373,44.79508252,32.76083585,45.6037096,37.47526131,48.2795415,37.6799148,61.24825086,67.84995515,67.1295964,77.31319763,51.70670487,72.09657573,71.0606255,70.40395062,67.05310148,65.75996071,61.81084041,64.55234095,53.64916611,82.91327279,71.50080434,70.74397679,101.8601355,67.57702443,66.87230535,67.08324455,85.96453081,71.41488191,73.99696807,68.00471009,84.45791393,42.0111383,80.00993819,128.6999859,79.92756902,37.21572307,37.83197205,23.36753017,47.14736021,34.02250457,45.61396714,39.57635897,50.68747066,50.62391085,37.47908389,45.74641887,41.3799028,11.80015714
Chr5+16296492,LOC_Os05g27920,161.6893185,134.9839975,219.8995059,138.9826252,142.4417861,172.7547901,108.6794661,97.33109923,109.8083977,102.8030128,92.97082192,68.01930577,62.01394934,61.91106282,99.3093493,69.14716724,83.54976352,78.93583327,101.9346264,102.6899496,92.37192228,88.52825048,96.63971343,83.37227167,63.6427955,57.82742826,67.16785736,63.77962386,68.31200329,75.63545581,60.90110228,61.84445044,58.63719642,63.77575092,55.47426879,53.36509805,80.92184879,78.68004432,84.00826568,82.34244972,84.80381371,87.66639204,112.0214447,107.1603103,87.57894351,86.90527416,76.88461459,108.8338774,80.68770271,71.85608398,68.4918919,62.40590906,63.55517389,70.32570226,62.80770929,65.33141584,64.85370438,64.24235011,61.19267383,61.67486166,102.0621995,83.35701429,77.1664235,72.18572058,99.76468426,101.8849035,108.9429179,228.7471394,97.34776964,105.9953267,143.5431913,50.59611574,83.43721369,119.6728413,98.39591549,144.0933573,149.4671187,121.7584728,143.3482226,138.6815399,148.0344649,141.1353275,144.5443573,142.6059393
Chr5+16296689,LOC_Os05g27920,0,0,0,0,0,0,3.511503714,0.40913172,3.744967963,5.782718668,6.183822359,0.706246053,2.944518091,1.284466416,3.404013667,4.736162155,3.489009421,2.795544007,15.71035297,7.40656351,8.250140131,0.790145266,3.719834884,4.728260977,1.279008228,2.433844738,2.087541441,1.123110991,1.411490081,0.078250848,0.550539688,3.116007322,1.564670101,1.648094223,5.247359311,0.767690571,0.537087882,4.530357101,6.042369564,2.619785996,6.16162902,0.709996997,3.191259826,0.980697255,2.284430141,3.131414656,3.031132427,3.746110628,2.868440274,1.41042825,3.23675731,0.417185017,1.473137238,1.116102673,2.941758171,2.338422802,2.830501387,3.074533515,1.075597958,0.634442623,5.211767258,4.955580161,5.512201313,6.063410065,5.607713364,8.085034163,30.49195608,25.57814145,7.654041769,16.95052713,54.5119497,17.76421411,3.197712323,3.206446368,0.818423178,0.507399193,2.598982449,0.61666491,6.311033806,7.292097991,8.310484947,7.412300861,5.675945474,8.155293168
Chr5+16296129,LOC_Os05g27920,4.097621881,1.737089149,3.529905304,1.94226754,4.013125543,0.148058315,3.641877545,6.173146953,1.286089474,6.411197441,4.621491924,2.000291289,2.479125807,0.004619746,2.018080669,1.707796896,1.591231824,0.147838509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000144901,0.193631322,1.63692472,0.222784378,1.261297105,0.886074253,0,0,0,0,0,0,0.085646222,1.389852622,1.027401885,1.037855515,1.119560195,0.796492879,0,0,0,0,0,0,1.268622378,0.804156675,1.888409147,1.119464915,0.243732409,0.503345213,0,0,0,0,0,0,1.207400094,0.487136523,0.331358185,0.110711363,0.388462846,0.161882055,0.450637106,2.388213234,2.210618462,1.10776622,0.64626152,0.022655929
Chr5+16295085,LOC_Os05g27920,1.60695938,0.667540885,0.07857999,0.547002725,0.034537429,0.072375892,8.325667236,2.25510109,9.933879547,5.935202201,3.39244912,10.40543752,4.71733588,2.089089945,1.627989387,4.414645973,2.794648801,1.039754731,3.700117252,3.830766513,3.549454122,4.941995833,2.388366169,2.388199106,0,0,0,0,0,0,0.002302048,3.043214038,0.96010468,0.492089867,2.938828963,1.517869927,0,0,0,0,0,0,1.958523807,2.018349614,1.750571858,1.169275639,2.396545401,0.64197385,1.732502763,1.105793794,1.744090611,1.179076673,0.652505593,1.815416946,19.65281055,9.109873845,8.61758237,6.944137602,27.00422342,14.52602568,3.272888999,1.775032824,3.475869681,1.74623903,2.234128696,4.772963677,0,0,0,0,0,0,0.411543865,0.405622882,0.043491265,1.180972186,2.337904923,0.858914311,15.15322269,6.011718327,2.829568712,2.726439368,9.763800783,8.079263403
Chr5+16876815,LOC_Os05g28780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395085406,3.097626028,3.201017353,2.220345069,0.869569974,2.721274001,0,0,0,0,0,0,0.89644249,0.041259145,0.667009601,0.684918792,0.017340048,0.346505248,0,0,0,0,0,0,17.29232368,10.34313316,8.721350078,17.36164239,8.28751302,14.61094714,2.406423813,0.798612196,1.572168872,0.777201132,2.109076087,1.309871951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+16876875,LOC_Os05g28780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24777561,12.88171862,20.11697164,13.84356451,14.58510051,14.10567171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29946174,12.86355952,20.12762574,14.63018867,17.32466234,13.56751066,3.198624967,3.043214919,3.499126457,2.938543619,2.884852186,4.688374208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+16876107,LOC_Os05g28780,0,0,0,0,0,0,1.126478873,0.631578422,0.108637075,0.127373002,0.396925518,0.216403034,0.25257641,2.974620488,0.148941673,0.256135092,2.459971929,1.531386542,1.287523885,2.113795774,2.780652333,1.071529444,1.915638736,2.308004591,4.25343814,11.30961375,3.263481764,6.472415616,6.77572404,8.201434834,1.411029964,1.11964691,1.136320222,0.14446255,1.83972727,1.603453928,0.544817203,1.538374966,0.679399384,1.970855354,0.550831435,0.443720487,2.244263109,3.036481186,2.309540668,2.042447436,0.267367965,1.258971856,0.613901621,1.965707489,1.7338791,0.426662847,2.279505258,0.950391435,0.374858543,0.673572187,1.266787648,1.61886044,0.057812056,0.261851568,1.247243923,2.411354594,5.131998848,3.350303026,0.123217163,0.977589689,19.38625616,14.88803268,17.92531714,5.687075888,4.438502316,48.04523185,1.276577033,1.272222208,0.596758159,0.795876873,1.754351112,0.475956418,1.756160807,0.322060183,0.255245144,0.428270882,0.340316511,1.263453674
Chr5-17441618,LOC_Os05g30130,35.01440116,26.94076527,33.47562897,30.19514853,37.99746219,28.34417882,53.1946976,58.21868962,50.73109149,44.49105902,33.40625116,38.36703174,50.09514267,57.64498819,43.62988094,31.04378034,69.41428732,54.05580248,22.91814428,17.52823114,19.74079401,19.13109163,22.30939796,18.82811246,20.69616209,29.7197826,12.32165677,33.91368525,37.26625117,32.19036024,30.24896758,31.16568478,30.36049112,26.36563462,26.44254531,33.75471098,25.93272497,25.84375585,24.51731107,26.19633623,10.09067374,31.49737137,18.82380072,19.54222721,18.86966717,18.53455784,22.96002016,18.41469367,4.806014628,31.21335386,5.187270314,33.69219143,22.71346708,7.291867371,25.24936378,18.72772648,31.40335852,26.04000128,25.32508603,19.82425759,20.48216556,13.9319201,11.9906115,11.58755969,21.63525024,20.13876512,0,0,0,0,0,0,20.00344479,8.978692671,23.28117456,28.70699402,19.6395708,27.26956899,40.46812044,33.22341713,40.83033765,33.61467786,30.31533371,38.78070618
Chr5-17441864,LOC_Os05g30130,17.86794781,9.775467047,13.44332744,19.99884664,7.211939541,12.6252582,11.12124068,5.489786624,5.069222714,1.450305653,4.952785815,10.614646,3.188321456,5.58662857,2.668546189,3.259322874,3.869020826,1.50031231,0.41152667,0.519634657,1.315428472,0.056795536,0.401747725,0.178412244,2.204146679,0.152868046,3.928636275,0.690356901,1.123474771,2.592595988,0.702669162,0.153929825,0.283649112,1.045279804,1.467390471,1.731235904,2,2,2,2,2,2,0.234797545,0.621690827,0.799368928,0.349083347,0.057221997,0.772222642,0,0,0,0,0,0,2.301176392,2.426647479,1.586998999,1.009286052,0.743324895,0.339021936,3.626472414,0.852692669,3.345342272,1.458733668,2.6787279,0.515361034,2.310945862,11.66610419,3.854599421,10.18510151,3.568628972,84.98716623,4.786826322,2.468548833,0.722515528,0.552550497,0.620767321,2.992899929,18.89857415,15.6274336,15.13221513,14.58685591,19.06312014,11.96157427
Chr5-17441753,LOC_Os05g30130,40.30304467,66.4733924,48.8580655,21.39869032,59.48288577,98.05694298,117.3244193,78.08618703,66.85513006,48.90107713,66.26768553,34.75587029,32.15863157,33.59037208,31.73620784,26.84680702,38.16443935,28.85149212,17.15285378,14.11308908,16.32958042,7.352785556,24.08759349,22.21512607,13.37164446,13.98015264,4.758301033,1.343682132,18.59264407,4.234073885,3.154870749,1.971505799,9.309080137,9.626484995,7.973032505,1.410193293,8.75007335,9.339955664,9.284752005,8.21724805,9.398406132,0.57085622,9.709905262,5.056940466,9.543307209,10.56194216,11.88014395,5.747357925,1.585540795,3.050987335,2.184788743,1.26918753,3.417291247,5.683056563,5.890751997,7.89464998,6.414954067,3.128746033,6.68643736,7.982114841,14.70839026,15.45070182,14.26662233,13.77096581,18.64076479,15.56015981,0,0,0,0,0,0,9.78383887,9.043893227,13.78234233,10.28114139,9.594172896,9.431981394,21.3435434,31.88433716,73.41256047,53.50276378,62.19910475,69.07524268
Chr5-18588561,LOC_Os05g31920,1.003112266,0.781992744,1.692067265,1.264385817,1.745339682,0.259436659,0,0,0,0,0,0,2.861265503,0.976265286,3.968807931,3.330615083,1.507067013,0.292509731,0.071856271,2.078884836,5.826320299,1.167116954,3.929759808,2.333514314,0.369377702,3.117899738,2.73404315,0.316694155,1.232066137,2.001388948,1.443372245,0.840765569,0.941486157,0.444348303,0.417780215,1.200726231,2.733360945,3.037314426,3.722237271,0.47064566,4.314477224,1.123389031,0.763683044,0.565852772,1.390004559,0.481187702,1.993467952,0.965749337,3.018436964,2.36974992,3.656482257,0.829420654,4.193221914,5.685375046,3.763787112,0.372711621,2.594387842,11.08109157,2.253457268,5.228353351,2.939615033,3.824116042,3.054816599,3.072955968,3.977567999,4.098303133,0,0,0,0,0,0,5.573189621,6.355617629,4.295934365,5.928039633,1.915340795,0.264577684,0,0,0,0,0,0
Chr5-18587085,LOC_Os05g31920,162.3536181,66.95571022,112.8878514,137.2757792,143.3792278,180.8638713,109.4908403,113.3092595,109.9482318,105.7773972,106.1813333,122.7951603,80.73660232,80.74725181,101.0937241,77.30028549,88.43880676,81.23319968,214.8569812,100.1889143,143.2617051,150.6955615,171.1315402,123.3424531,71.09723899,93.38051828,83.95114809,87.24078634,154.7110727,157.8580374,116.1114048,108.6910374,98.25531185,98.01261635,103.2990379,114.3855334,76.74067548,57.27227864,84.32931369,34.61562966,91.4039872,32.89995001,102.176322,103.0854385,101.9606275,101.9142025,102.7034292,104.7117562,96.24320005,91.32645094,95.38865205,92.61874185,92.84919927,94.73486097,115.754986,119.7060306,112.8320165,121.5193587,125.4744703,110.7936987,157.8482404,139.0782863,131.9857413,108.5569363,120.7287377,141.514738,52.70177994,52.30459406,46.37683939,59.23720331,64.75822831,51.23120189,154.2760891,156.8757964,157.3648967,162.2237829,149.8074818,159.0047666,176.0223813,178.1874929,176.1310954,177.0963515,176.58452,176.6295063
Chr5-18587348,LOC_Os05g31920,14.22462069,10.90972501,12.82111378,9.555090608,9.373540164,9.422913317,9.385310765,16.50203617,19.17092846,17.32896419,24.92985464,23.87576158,3.159645726,1.783930629,6.23872602,3.865142321,4.029029511,0.963533038,6.244610893,1.985610665,3.350233953,2.037767347,0.874338621,1.809675255,1.258300425,4.569502784,2.89826288,0.128646877,0.009496101,0.817437048,0.405097785,0.630553513,0.133110766,1.337347579,1.040425448,2.348977286,1.827645347,2.236834419,1.356518332,1.548172559,0.491480016,0.820834391,0.296929799,3.014827385,1.310712011,1.320660674,1.249448872,1.911008512,0.222812886,0.503842164,0.559431504,0.02796438,0.000826179,0.102604501,3.443075554,0.674534752,1.261176103,0.402693805,1.483822191,3.476395886,0.272824459,0.067873462,1.056218897,3.549946878,2.767084158,1.193272508,0,0,0,0,0,0,1.003087938,2.166598203,3.194870685,2.835899325,2.341192823,1.727836518,18.19788562,18.96653314,4.321112291,7.923976727,11.34907803,12.91958201
Chr5-19344466,LOC_Os05g33000,1.427099491,0.887527893,1.258718524,2.093699274,5.146227229,0.108143701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97978898,1.016785967,1.001023375,1.317370304,1.321972865,2.085587114,0.304191056,0.116432815,0.954850619,0.189338751,0.235552362,0.706875198,4.492066859,5.955663214,8.630031561,5.428477243,6.580963665,5.249672124,1.732775814,2.349149413,0.877873305,2.348081379,2.054795156,0.586314628,0.724242538,1.170140375,0.843333152,0.677779291,1.34191249,1.27128346,0,0,0,0,0,0,0.772955493,1.463826853,0.58201796,0.235618772,0.604439916,1.207544574,0,0,0,0,0,0
Chr5-19340830,LOC_Os05g33000,64.48289045,66.89831499,48.91958327,68.07232899,88.62712637,53.40687176,18.88310714,77.86378832,19.0300186,70.81242556,50.27399613,41.02896857,35.17353225,36.64183572,35.73227877,16.86400331,0.419215036,26.30357473,33.55454311,39.45558242,30.73248233,38.41670264,26.61772872,24.99038711,24.78373128,26.92722217,14.82637424,37.02679037,18.56564083,33.57439937,81.95797487,105.4511488,77.30452785,127.1655297,83.73611448,122.6103715,164.7963269,174.1930325,160.3270362,161.1736714,174.9899715,147.2888946,63.53725554,50.7281122,53.15662822,47.68025353,58.46850094,52.93784283,398.6067816,419.8499273,427.8783932,336.7984005,334.6364867,424.8312658,76.43485864,98.71156898,43.66825111,68.9032776,85.47830749,53.18624141,24.55406378,32.03852163,31.65768222,35.17767863,18.72001842,31.10093505,117.7092764,4.990261876,8.997195897,50.25230847,6.875777542,149.7254019,24.32688388,30.90354881,29.20029731,34.83907835,27.60160713,29.25699898,23.34099552,23.08834456,26.27762271,30.17973424,29.41674127,22.7455733
Chr5-19342698,LOC_Os05g33000,3.401623521,1.052768692,0.850546466,0.732776049,1.013433061,1.907787204,2.076472935,2.989016288,4.184022566,5.007435495,4.728047252,2.671848925,0.76358054,0.806216527,0.21601355,0.009144965,1.682062201,0.436318529,3.741729651,1.814934708,5.469387055,1.849238322,2.782004807,5.023074713,4.864887362,3.833422532,11.05263239,1.127589167,7.10163259,1.065625943,0.914594937,1.439628838,1.478305358,1.178324561,0.799824762,1.698728957,0.02529098,1.588318466,2.670787674,1.787574557,1.057928343,0.673220637,3.108401057,2.053698799,2.450943984,2.632901978,3.065237777,2.344359895,23.82761514,27.70510935,22.07220983,26.83741697,30.79022633,27.82305651,1.973809337,0.850024619,0.396252359,0.07393158,2.398806479,2.568740137,3.729552726,0.11047761,2.839767471,0.255386377,3.486853149,4.647782769,0,0,0,0,0,0,1.817596764,0.79244111,0.68717607,2.143104644,0.626318762,0.061031608,0,0,0,0,0,0
Chr5+19870712,LOC_Os05g33730,15.66035077,7.470398191,9.454534848,14.92635997,7.885359661,10.53380825,20.1140214,22.77081693,26.58317442,21.33781921,21.19156156,32.14930473,3.341646963,2.731512425,7.796328598,21.51449427,0.586013711,11.2512662,3.242499257,3.187281367,0.132048786,0.821508129,5.228950836,1.99628817,2.940017672,2.462649689,3.598711112,0.880579682,5.541648265,0.448970093,11.95604035,5.390897377,3.587672599,12.45206512,3.481276315,7.63314775,6.07562307,10.41957979,7.288591361,11.14876614,8.959709571,7.91442703,5.008642155,7.006016729,3.648848721,5.460703506,6.113355562,5.691681275,9.398410407,12.90549637,16.96052836,16.91113572,9.942983053,11.43650752,3.461891852,3.850542424,3.375436901,3.572643702,2.904284057,3.120033204,0.358172913,0.039227996,0.049015407,1.125121091,0.794180998,1.199491132,0.137716658,0.026950725,0.509929757,0.434675135,0.654145067,0.053749024,0.522296593,0.864198017,0.57571646,3.553102139,1.063712309,0.055339969,12.94817176,9.856361477,12.3496646,8.868529612,10.42502132,8.100716767
Chr5+19871201,LOC_Os05g33730,401.5260388,332.5384011,353.453005,295.8227862,302.9461761,391.1574146,325.4838946,336.2054196,351.6721328,272.7460666,327.2380097,322.2938462,1026.993543,808.3963424,875.2191784,1033.624777,1120.442843,1038.813762,412.0769007,379.8976143,393.1580767,431.0092656,489.0257801,420.473243,264.4617505,246.3967646,202.7383889,207.7062524,164.3795536,235.1777163,320.9335525,313.6232791,298.2694204,333.7309166,332.1833189,309.3188238,219.1707977,225.2611455,212.4745475,208.514573,238.4484835,215.8115606,338.7074152,336.1698127,353.1197541,338.092064,366.3646979,342.1507839,774.1660587,792.3760577,740.1830087,844.9986744,744.3470537,732.0989926,119.9453664,128.0622625,80.21932181,112.0371444,91.45270503,112.7874239,120.2969241,137.023712,118.1112962,131.0676626,97.51758091,120.6312825,172.7493489,156.954303,87.75402751,6.154570037,20.69720953,88.95900315,105.8627491,93.68872639,108.5833223,101.531081,104.0795958,102.8096251,383.5602981,411.5594732,411.8637299,333.976927,314.2737,386.9795047
