chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9
Chr11+17940776,LOC_Os11g30790,1.656621392,0.459654112,3.429056375,3.136722121,0.308193414,0.176826561,0.712540695,1.280081016,1.559612826,1.792629653,4.477899781,2.652905801,2.426830172,3.476550764,3.958818396,1.330765775,1.698451179,0.904946621,8.445885564,4.287756198,3.016048219,2.446329808,5.365388653,4.633054107,2.211796908,2.984418814,2.01271041,0.268040916,0.608692241,0.363330481,0.49535482,4.517144241,3.263164468,0.17511016,4.450250948,7.915799893,0.288798822,0.499171201,0.006135764,0.220789886,0.531795219,0.281246738,0.02640493,0.511536776,1.215868686,1.958832004,2.19481982,1.045445793,2.691394379,2.04876108,1.959367221,0.508919806,0.022734428,1.82883844,1.762884418,2.017963018,2.381579338,1.725936934,2.348387096,1.914029572,1.352223415,1.837312093,1.652901458,1.912919145,0.99182363,0.287397917,2.254846449,1.20012197,7.608583155,4.124260822,4.334456006,6.083673836,0.14517307,3.35492845,0.95724316,0.292252182,0.337784782,2.934687574,1.550900917,2.893334078,3.034258861,3.057218626,4.041700153,2.232969343,10.82490173,5.86471623,0.643950064,11.32134087,8.307573815,2.769580292,5.512836378,6.661870523,5.905737887,5.859543764,7.605819055,4.458043597,5.275693364,6.852726777,4.779343602,1.404088972,0.883793048,0.250223445,2.164045864,0.595134977,1.370054078,1.992049145,0.078536071,0.326459423,4.8504773,5.065809511,4.47661602,5.121219535,2.426730824,3.86331439,6.525253029,4.58377874,4.341700274,0,0,0,0,0,0,0,0,0
Chr11-18695200,LOC_Os11g31820,0.968693094,0.490818592,0.453871554,0.355968706,2.520162432,0.427046211,0.764026082,0.177480817,0.040102721,2.4823887,2.838890098,1.986963647,1.701891402,1.926763089,4.077131566,2.667408128,1.13481875,0.735124181,3.039634506,0.715027201,1.52034747,5.713283599,2.179980032,0.893081544,1.578549015,2.121154141,0.472427232,0.74411731,0.818441725,1.419493171,1.206553234,1.569359448,0.033326074,0.046747586,0.378706623,1.12186661,2.236677091,0.528430275,1.503958277,0.846384683,4.362163357,1.057147619,0.220659762,2.794422489,1.699783193,0.718752355,1.106488114,0.199120057,0.05667777,0.234153062,0.752640627,0.745719748,0.445634575,1.10350706,0.244838756,0.462716478,0.814139331,0.903943017,0.382794657,0.790825431,0.578587722,0.976451599,0.953076921,1.212450456,0.509276231,1.695789368,1.130583324,0.293185154,0.832271465,2.368386727,0.916712232,0.030207005,0.131339117,0.034278669,0.007111409,0.672058455,0.306893737,0.041864441,0.993989754,0.072731326,0.608508883,1.135965493,0.87213062,1.854360599,1.531485778,1.853740626,1.321805668,0.963964298,0.508131566,1.505526746,1.790338826,1.180729212,1.139141973,1.038848037,0.039796369,0.307078872,0.112801861,0.839989371,0.837366346,9.078340241,3.86415823,6.505693554,7.567051188,1.407726469,7.808951972,3.19062811,10.53707614,7.047647806,1.73148202,0.097274332,0.888186299,0.112986085,0.02474532,0.808468293,0.023517348,0.019247373,0.892730525,1.412687224,0.715342129,1.859516818,0.871220187,0.123904782,0.711769429,0.01647447,0.168023016,0.655368852
Chr11-18690350,LOC_Os11g31820,0,0,0,0,0,0,0,0,0,8.531482626,3.606292097,12.52845757,4.486478382,7.16507507,2.386629456,3.671179791,6.453027561,1.359205685,0.113522363,1.053596859,1.077099799,1.945056595,1.333092352,0.811614612,2.307725237,1.00946312,0.167054861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182201146,0.429957864,1.179470029,0.214964749,0.135745718,1.00193297,1.620612416,0.19913993,0.345848324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355953523,1.746032082,3.033567783,1.338405812,3.410046498,2.224784716,1.443243521,0.440355589,1.52721799,8.157495138,26.80261253,26.08222432,17.98809829,6.023237194,30.64129851,28.38891738,23.19139126,15.41199744,0,0,0,0,0,0,0,0,0,0.1230769,1.063676049,0.199697964,0.049088373,0.352000786,0.363991627,0.471745122,0.007764714,0.214435657,7.227169384,2.753165461,0.979244793,0.669656067,1.683687659,0.998838911,2.272353759,5.005546101,3.211061786
Chr11+19172439,LOC_Os11g32470,10.56588563,1.166411489,8.29001134,13.03588664,11.73141868,16.61294176,2.06072198,4.98621511,7.266858908,0,0,0,0,0,0,0,0,0,0.034273561,1.5595314,1.673270338,0.772868013,0.704571354,0.987586055,1.397214443,0.663291256,2.134224602,1.1309592,2.998970299,1.057814898,0.48077983,3.737655084,2.049547631,5.402592992,0.065271267,3.832915737,0.562536641,1.972222584,1.001157112,1.882034154,2.330776532,3.107784954,1.295064377,0.465697499,2.006291441,1.328440112,1.113793579,0.995308232,1.929814507,1.203547522,2.015313638,1.799794448,1.708229541,0.750909935,0,0,0,0,0,0,0,0,0,3.776956056,3.795776616,5.001736988,4.195401199,2.994238917,3.884386983,0.730625437,2.924782846,2.887707596,1.185552671,2.265905906,2.541204882,0.657543891,0.263835331,2.23753097,1.536143666,0.720598944,3.175489178,0.097116329,4.440969926,5.366454797,2.188368573,8.048685933,7.463185855,4.945242103,4.800098576,6.681585073,1.86866923,2.942866907,3.467929094,3.806097288,3.469690465,0.565839689,3.866069235,4.098073929,2.746454675,0,0,0,0,0,0,0,0,0,2.933134132,2.359881694,2.917696074,2.499480572,1.848469525,2.462708682,3.112333653,2.135635279,3.011146906,2.140642157,0.966624869,0.593709511,3.798188543,1.387844121,0.037882857,2.741379172,1.723306034,0.760195762
Chr11+19172632,LOC_Os11g32470,1.367870307,0.006125562,2.864660125,3.78525404,3.943692859,0.791240283,4.394971795,2.65941509,3.969675678,6.606524091,5.77230443,4.696577111,6.173496435,0.61437744,7.509998862,6.056612761,9.341109126,5.427847152,3.703200215,6.570689986,2.609567021,5.492087221,2.370716093,4.059292783,1.292698593,6.727646548,2.011032467,4.459120352,4.165411809,3.643847155,2.840070743,4.169648736,3.31697621,3.502472393,2.047120723,3.729634598,7.167290473,8.950776726,7.14485131,10.6040137,6.813662662,4.711680431,3.659823652,5.401581023,6.151472887,4.034169242,1.610995439,0.220656322,5.0968853,5.35581061,3.518730532,5.536011861,6.464871326,7.112839684,3.566947446,2.81734773,2.727756471,5.334380606,2.618840292,5.796147993,4.610578793,5.847029058,2.672762119,15.91894427,13.33228499,16.35429755,12.98060325,15.6693672,14.8877093,18.30712302,14.21260024,21.73385157,9.953694842,9.258919392,15.44703938,0.716262576,10.54865802,5.647900955,12.67215674,7.537186671,0.584239967,8.506466232,11.31466437,3.629396903,10.56555909,9.508732678,10.17261974,8.809602529,8.054875567,3.770604884,20.26612384,16.95971448,15.07301336,19.23891015,16.45793703,19.88733558,17.16946346,17.20378067,15.47541904,2.051277178,7.65432868,1.649763072,7.887874035,5.050944392,5.83626905,1.78168526,2.846495361,3.587400548,9.377326225,11.67965055,9.983648838,10.27191147,11.6248318,14.53439144,11.83298906,11.62764619,10.51852168,12.11614756,13.19379412,16.45688585,9.7492929,15.30559817,16.76770238,11.80318092,13.32957705,12.21112335
Chr11+19172702,LOC_Os11g32470,0.056834245,2.353692711,2.015644292,0.70884509,1.28671322,3.890579022,2.021381661,0.361485653,1.768397523,1.402414457,1.573387663,0.834569031,0.693825244,3.542530712,0.840604219,2.004973785,1.151002392,2.974677893,2.295729467,2.801464373,0.783201833,1.396917521,2.730624479,2.185010748,3.189779319,0.196143083,0.297740244,0.673263938,1.564713771,1.14821932,0.368740575,0.531605793,0.891049091,0.761380596,0.442610311,0.415089494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807208896,0.8085009,3.251945916,2.660386192,3.542429141,3.765790198,1.857152895,3.703322281,1.738573816,1.8446145,1.55448821,1.669484185,0.853815464,0.950427861,1.105885932,1.754372324,0.610521067,1.022880319,1.431476228,1.032666628,1.253609472,2.020453019,2.318953634,0.055557431,1.173840725,3.83156082,4.591581885,6.428023951,7.291799942,5.020497913,7.871916945,6.828065096,5.033598321,5.34076099,5.525445808,5.175888557,0,0,0,0,0,0,0,0,0,0.273379739,0.160542777,0.370110622,0.519999944,0.631052562,0.441320418,0.172765145,0.949313668,0.311065388,0,0,0,0,0,0,0,0,0
Chr11+19172307,LOC_Os11g32470,27.36505308,5.464550124,39.91711626,13.78966053,16.0245799,35.19815502,39.44222277,30.64139865,37.65336873,18.68158882,19.72385361,13.37136896,1.673196339,12.28718736,24.21820812,11.96594499,13.52146016,23.89475614,23.41579581,19.80949246,22.50191989,24.46726438,19.55923142,17.44802286,36.51142593,22.88844125,22.2436577,30.39423536,31.00679087,30.79598458,31.43930274,30.64917883,30.90773393,30.2555593,30.85299604,29.41749025,39.43785794,42.13272788,40.38532197,39.21816261,44.09321724,44.97314185,42.83647785,36.89480123,40.18943467,41.10379638,37.65433474,44.07059891,45.30030791,39.99929421,41.796776,33.93474788,33.17621891,37.59863007,41.69805693,52.60010151,41.50657917,37.4978091,48.89574736,46.85882838,50.95033623,37.22484419,45.33786265,50.55795892,56.69355008,55.31337545,47.53415415,57.51150474,50.46148587,50.04233853,42.40147,54.44640541,52.66222161,52.59974217,39.71939728,60.72522752,30.16489647,47.11207652,62.46694947,35.81620596,66.22598839,57.2491507,19.01256248,39.48647185,17.93714904,23.67470036,29.08171018,33.53951596,43.57316136,21.36078621,18.32733732,19.38885431,11.15686504,21.54457087,16.74461148,24.16865356,20.09883075,15.87068916,25.49031978,18.07089424,14.25241365,10.03781658,15.23175197,4.700362804,15.76402972,6.599751213,2.02351171,5.179016579,38.7614222,45.90503554,50.22733622,46.21765055,43.84902264,42.04761979,35.73352304,39.89714401,37.80504645,40.91153488,38.02023738,41.25313213,42.90759719,40.61677242,41.50726179,37.51118534,37.2143452,40.8812304
Chr11-20533191,LOC_Os11g35050,17.73231494,12.62501565,14.07348065,14.30692273,16.15321698,6.707604807,1.933636939,0.58542185,2.261379479,6.3299265,2.245243882,0.423913407,4.499895489,7.504923523,1.917972939,0.152836323,1.715452592,4.486646269,22.18467205,21.8952703,20.39856393,20.83065317,21.36322809,21.44277631,22.88581801,21.00217866,21.14398381,1.591400061,2.044744763,3.330710421,3.799717796,3.31676017,4.041679709,1.129953851,2.70777759,2.057376101,0,0,0,0,0,0,0,0,0,0.123809017,0.161154289,0.783891379,1.874748858,0.881704444,0.327299425,1.04117495,0.809145908,0.731068989,5.835789306,4.43797613,4.462219098,4.004477706,4.661537479,3.758378203,5.039868988,4.621456285,4.237554826,8.609904207,12.17223183,11.85196415,12.54586893,13.85826558,9.496499639,10.14857077,10.48790149,10.97974215,9.682396916,8.852986009,8.645673929,5.527117554,8.743119443,9.342434467,8.695170865,9.631605594,2.729311091,9.097537631,8.459621876,4.528943222,12.61671088,5.53030315,12.30746834,4.364936409,10.91756675,8.349559383,31.33795257,37.40643701,41.56288249,32.50418486,44.26286713,35.53965127,32.49235589,32.80626771,37.35186314,33.61468589,1.170227961,44.78464652,10.98568755,43.37375213,2.307512703,62.32288362,39.41879853,62.05905483,41.93647484,105.260883,105.7090949,114.2720109,77.88748518,87.62230851,121.7287522,113.5384322,84.71557265,11.20254059,16.99184235,18.58177968,30.45540405,13.95046087,16.78345701,16.65763374,21.58160423,30.71703041
Chr11-20532927,LOC_Os11g35050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492224918,0.522760527,0.827129127,1.038495455,0.150572518,0.653350582,1.105917783,0.29966603,0.741836334,1.712607256,0.640504008,1.104545411,0.849900676,0.891012832,0.642593854,0.884849352,0.760346804,0.623013025,1.117386365,0.475424708,0.137789249,0.688354207,0.866096409,0.20914414,1.200389164,0.160118398,1.39406204,1.69107424,0.738754105,1.214215216,1.335015818,0.43644177,2.020852764,3.448734866,1.495995545,0.922113065,1.370481066,2.49770788,1.368063795,0.710054069,0.691066085,2.848307513,0.550123488,0.479986649,1.000091511,0,0,0,0,0,0,0,0,0,6.185662846,5.895541365,4.703692828,6.905872917,4.572053696,4.002681822,4.015885083,6.1188889,4.017531634,1,1,1,1,1,1,1,1,1
Chr11-20537089,LOC_Os11g35050,1.826308234,1.046291463,1.085625592,1.106605226,0.251249136,2.284133885,1.717534196,1.676505933,1.302536233,2.229788822,3.227359692,2.868296467,1.595724428,2.149345566,2.765326166,2.78693617,3.724975557,2.943322308,0.528112628,0.992712185,1.605506802,1.638044199,1.067765464,0.1401545,3.055408404,1.067116543,2.006410152,1.243876702,0.237334081,0.559376939,0.384614198,0.029839478,0.630097623,0.332715702,0.141038036,0.149891499,0.369831999,1.691029834,0.666884045,0.712628104,0.406325517,0.39403376,0.05971025,1.028988525,0.427786462,3.933311971,2.113892479,0.059852514,3.32816767,1.261755223,3.34984276,5.004688098,0.563460943,1.329988993,1,1,1,1,1,1,1,1,1,0.389512102,0.296209277,0.865148819,0.041167933,1.034902935,1.177965415,0.794683096,0.155457981,0.00836863,2.382736402,1.532549961,0.618743045,2.408167754,0.861407206,1.709516637,2.028709672,2.49638184,1.757081902,0.951605647,0.895963023,1.75869711,1.070922903,2.029934175,2.347603411,0.985454808,1.612320894,2.716635078,3.83244631,2.489251935,1.998387689,5.137659523,4.142335532,4.258327171,2.812680704,3.929784122,2.444111821,17.31917497,6.060023648,1.111794023,5.033612918,15.37836395,5.582233325,11.0107705,8.418221126,11.292601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr11-23913823,LOC_Os11g40100,166.9929092,150.0033815,138.7075812,143.6862247,149.4837495,149.9991938,156.8408827,158.3541106,149.9403389,123.6036064,135.1230064,119.2237685,133.9930475,130.1239962,127.830345,148.4410811,135.7237818,147.8341838,122.3124008,105.7178506,180.5549804,149.2134854,120.6805855,126.8927396,88.16523141,135.0366034,128.354064,64.58374237,60.08232888,52.86118761,62.36748117,63.2589261,59.64236255,63.23607302,67.66924409,59.03477105,25.39841066,24.69227971,19.75598596,21.63064348,18.54055031,36.73035031,32.10775987,17.01622506,34.59901877,24.48842321,44.4794029,37.95810461,37.59560774,29.31230181,35.64957542,28.09596266,38.05961161,35.2058453,39.34265356,43.52478024,27.89928843,46.9142331,43.25994595,46.90764413,37.54224955,38.31739105,54.21862589,54.25609916,58.70934142,56.14022176,59.33824791,56.35349189,51.93037078,61.15320287,56.31160291,55.90288946,43.55683734,44.10999229,38.91830418,49.66011872,47.62791966,40.03755493,49.73822403,48.93253415,44.01933775,66.87079,85.94250671,59.88560803,54.38605395,54.69313995,86.97948994,60.35295828,49.47875052,83.63191706,37.86489901,39.01472341,35.56772206,34.06403878,27.90440792,34.57689313,29.86026903,35.18154979,32.90622023,13.541814,134.2547261,63.18205578,54.14678446,59.86560838,4.18563982,8.75295037,48.14129506,40.50482875,107.1750805,100.3664996,96.41739356,95.92095771,103.7402516,110.7459053,92.67254947,94.99759737,91.36727549,134.0228675,123.314322,154.4967409,133.3541993,117.9065639,120.351812,110.6042678,124.447029,130.5557351
Chr11-23913631,LOC_Os11g40100,8.020975941,8.140973882,5.879558558,5.585680728,6.438306446,6.154423132,6.288014324,7.809198527,5.931294528,18.26809224,2.768255625,5.130173948,20.57941661,17.14990601,27.73578358,9.88838308,13.5445358,2.833800838,13.16575882,13.47523646,4.092405193,10.16109129,7.856573658,16.53353437,12.38184565,13.03054836,4.279567277,20.49029195,6.759313227,15.8844771,13.06982795,13.31983253,10.36652289,15.19025462,6.998142845,14.12492144,14.33237033,14.99181992,10.61417777,11.98113182,17.68370571,12.38052943,18.81797226,19.71310712,9.630266103,7.665247301,14.06986387,14.09691898,14.60382241,26.67204582,10.43482694,8.996466063,3.334205646,5.16299814,12.19256391,16.82205204,12.31880997,13.00298137,10.14201487,16.95463082,1.029919009,10.73918258,13.39773714,0.525598164,21.83961794,9.225074325,20.94571031,17.23463081,13.34648894,21.97617839,10.45489951,13.14991087,10.44165138,6.072170114,12.61492582,9.884414837,4.998209833,4.840894705,6.633400008,4.48529538,7.627447183,2.227318606,6.653716106,1.475777981,8.625661128,2.730403646,5.19242001,0.955929997,4.202169406,3.111638429,4,4,4,4,4,4,4,4,4,1.705605313,1.193568659,3.86203748,1.895353761,3.115849926,1.133358556,2.406713042,0.960169402,0.019117189,6.995277913,6.528495288,2.403085339,6.137014446,4.818435041,3.174566977,5.112009977,0.170613057,8.988077111,4.978365234,5.472285958,5.4991619,5.757796037,5.784931598,6.490328974,5.070437896,5.36990358,5.168024662
Chr11+25399464,LOC_Os11g42160,33.11158261,31.5303664,30.67473467,31.69683947,30.7412435,29.07127381,31.04613955,31.56440285,31.14302358,43.53197572,41.7571777,47.84220405,2.931509186,30.37362135,36.31510478,30.5196969,30.45326251,77.65579606,43.05609769,25.42619251,76.86288347,49.22682217,66.99673782,80.21931166,32.98111265,59.8186676,24.84820501,32.04241181,30.89021378,30.75564145,33.23505387,35.90908237,31.74186714,31.27996939,32.39264796,29.01221905,30.26235599,35.83777753,36.62309373,36.47178743,28.21796886,53.00667939,38.03506107,29.52643147,37.53678195,15.78524955,26.57819939,53.36209169,44.25116974,33.27254167,11.19928175,10.08237644,40.72447793,58.25901821,20.59026208,18.8978965,31.06511825,22.82422611,25.04396818,24.50804869,25.49210709,22.66468447,22.30595498,19.089451,22.28781361,19.97213682,23.92965151,22.85329344,21.75323119,21.19133188,23.02771151,20.69151842,16.66531732,12.34041331,7.981240174,27.59756618,21.93765523,24.50953395,13.94670263,15.72260635,17.87458363,26.11970835,21.2322154,28.94093541,34.16381149,33.22497971,27.15720843,25.57658296,32.93941671,26.03542999,50.7524545,64.95894709,54.0902933,55.38748715,49.38734623,65.60466771,68.45261328,64.45445588,76.12382225,14.30843716,7.353014518,17.84530877,27.41286063,3.294797852,18.22587869,12.92157939,35.22685737,36.89346996,33.1347187,39.98465253,41.62027131,38.88828751,43.41685955,40.78162486,38.32686835,39.49532666,34.26337701,24.57135911,26.98328751,22.83102384,35.30356494,20.12943643,43.10437604,26.40383222,31.04979331,38.56168822
Chr11+25394774,LOC_Os11g42160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.47644214,26.78009974,1.743253677,53.81467574,5.78412657,81.39749879,5.172158856,26.95851907,35.83806364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr11+25399382,LOC_Os11g42160,11.59810052,14.85390405,5.384295619,6.918514454,15.56846427,1.199449983,5.2856658,0.260609261,9.998343992,3.475825909,1.779694289,1.086916181,5.832330964,4.589581343,4.778919003,3.289015929,2.418758595,2.129129818,1.021493727,1.348408172,0.571835785,1.72738262,0.141228151,1.410485198,0.359440677,0.138154365,0.008515841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147292482,0.274972395,0.009060074,0.207213895,0.126849388,0.95307223,0.253725742,0.26263755,0.247477668,0.707880483,0.748411081,0.378952418,0.309269633,1.741943795,0.643770302,0.199324658,0.185927254,0.508010469,0.839708942,0.51846748,0.471684138,0.252623376,0.130613544,0.654140366,0.159537322,0.430142151,1.141443208,0,0,0,0,0,0,0,0,0,0.74557438,0.885732736,0.29050121,0.004478967,0.174445555,0.581993937,1.206180837,0.575992434,0.959331686,4.636640419,2.996802618,5.434810719,3.055490724,7.107232216,8.194312589,7.214505877,6.999423823,2.940934598
Chr11-25877636,LOC_Os11g42930,5.697320585,3.480401734,8.261689703,0.651960032,2.332285705,12.81625941,7.508820985,9.520276621,3.113996234,0,0,0,0,0,0,0,0,0,3.120602562,0.995942506,4.007251233,1.398116514,2.07894833,0.564068101,1.912279869,0.561765583,2.057058954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33999206,3.860980541,4.73503472,0.330477721,1.530338081,1.747213047,0.253195671,0.309838117,0.193140041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.753603261,5.143877164,3.537172829,7.476813837,4.799430046,8.994117932,8.737960277,8.522886374,4.731164136,0.272920829,0.647945215,1.680300584,1.935289067,1.177741081,0.446601677,0.941381357,1.085038589,1.066518977,0,0,0,0,0,0,0,0,0,1.706303578,5.907109107,1.697495708,7.02919435,2.243036492,2.586886855,4.757179337,5.308163242,6.650385522,3.427702367,6.284620242,2.567856067,0.334389369,9.814110368,5.426373499,7.496320474,8.08300852,2.650432156
Chr11-25877769,LOC_Os11g42930,23.07683511,66.02424521,44.46025987,33.8882348,60.79172044,47.99807231,57.29003607,61.84048242,88.40660815,164.5691792,89.44313004,143.3166838,120.3872107,139.3426849,161.9773472,155.6501358,166.8482747,126.9184171,48.8553479,53.77394942,50.52131811,46.10713217,46.89056968,47.08268141,46.75886728,46.98859184,39.63566909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.316809751,7.282119169,5.506646551,7.106564156,7.033874519,7.269886425,6.207612389,6.388016291,5.694119421,23.47099432,24.62398913,26.50809817,25.47394259,25.57631547,24.31236285,24.37802087,29.15114264,31.88258165,0,0,0,0,0,0,0,0,0,0.910385338,0.846978621,1.298298217,0.632497196,1.153712283,1.285152261,0.367254691,0.966499135,0.49942214,3.570541013,24.99284136,23.73523585,42.95470411,31.29058853,12.05191374,26.20298488,36.6594275,22.06909769,36.95675877,24.80022877,35.42016206,21.7338356,27.8017412,35.96447467,33.19860039,17.2343602,35.40123382,15.64582085,30.37251715,44.04557794,50.56140382,59.59098273,23.23269286,28.38304329,39.99893822,4.860018001,75.32287052,50.17091233,43.81319613,56.31204094,59.8489543,56.87872442,77.11375097,78.70253093,64.63663752,13.15900092,8.040306733,14.29131901,30.83393208,36.05967616,18.81619219,16.32501626,24.26086021,35.95432337
