chrstrandcoord,gene,dry_seed1,dry_seed2,endosperm1,endosperm2,imbibed_seed1,imbibed_seed2,shoot1,shoot2,leaf_20days1,leaf_20days2,leaf_60days1,leaf_60days2,stem_60days1,stem_60days2,root_5days1,root_5days2,root_60days1,root_60days2,husk1,husk2,anther1,anther2,mature_pollen1,mature_pollen2,pistil1,pistil2,embryo1,embryo2
Chr6+23846208,LOC_Os06g40060,4.121611645,4.877129821,6.752416594,7.762366117,6.099368368,4.120093449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963850991,2.110488525,2.170226069,0.893849213
Chr6+23847017,LOC_Os06g40060,137.8309561,205.0268184,196.4863303,295.3459043,200.4588867,185.4625744,111.760241,128.2812056,124.4105992,139.2456214,144.792043,144.2622794,168.3977726,174.5011872,102.3600188,110.8674835,187.5718805,168.0832322,144.4863744,154.3332738,351.5215885,328.024182,378.292389,658.5199084,97.28508373,95.7026611,52.846362,58.31808687
Chr6-24005362,LOC_Os06g40330,8.235175281,7.419298009,13.31347731,24.56195185,0.615411847,1.172702365,0,0,0,0,0,0,0,0,0.729445683,1.134724704,0,0,0.481006714,0.873902428,0,0,0,0,0,0,6.103767355,7.746896095
Chr6-24005149,LOC_Os06g40330,19.27982232,42.96391436,70.1359987,78.41015277,51.45851128,49.27721446,10.98854557,8.918456638,5.408057769,5.30904079,2.364102334,7.657522146,3.215369449,3.043483498,6.100802598,7.014659272,10.97554495,8.155904892,6.117324186,7.726468367,9.767245771,7.034822472,11.21008718,2.253483478,8.444770735,10.7491413,16.30791254,16.57702537
Chr6-24005436,LOC_Os06g40330,1.823810761,6.618180162,11.7861372,11.53329108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6+25934932,LOC_Os06g43140,47.40942841,34.9630163,64.75598324,54.41411472,39.09802026,1.808181884,311.9426592,321.0297424,2177.590908,2172.095832,1932.662516,2025.519815,377.7549506,385.203164,43.3412947,38.70389016,24.62710218,31.37527821,223.5092146,157.4423995,41.57506787,39.63260346,436.8650416,54.54754557,42.85370102,14.23036011,43.1417891,39.9813919
Chr6+25933924,LOC_Os06g43140,1.958797149,1.281509543,1.587615691,4.785587958,1.499562345,0.079533104,1.330082925,0.781404964,1.974046954,3.280615021,0.789035367,0.020672168,0,0,0.440219253,1.198874958,1.620162133,1.11718191,1,1,0.217677533,0.76839282,10.85184775,21.12415007,0,0,0.237564321,2.183170989
Chr6+25933021,LOC_Os06g43140,0,0,0,0,0,0,0.075400639,0.117823281,13.45607668,10.28609135,2.255189671,1.606020135,0.357067493,0.213362354,0,0,0,0,0,0,1.618781212,0.253081648,0,0,0.236824936,0.272854794,0,0
Chr6-26943172,LOC_Os06g44620,185.7542203,148.9161782,110.1037183,137.0951828,42.39495802,40.04188287,211.7789011,242.204849,130.7528657,159.7785964,266.8467239,316.2579993,141.8998254,201.6634226,174.1554409,248.3452346,250.3525025,209.4145807,129.8483417,134.5067141,54.04969406,53.95752292,35.87360717,4.553391786,120.7764578,178.538636,27.78745453,28.06732108
Chr6-26945604,LOC_Os06g44620,1.893183203,1.778726355,4.797934068,3.240588342,0,0,0.492424955,0.729357801,0,0,0.858300411,1.668693248,1.183430189,0.439921979,1,1,0.000985764,0.277318847,1.104937716,1.204277346,0,0,0.871475152,0.216760776,1,1,0,0
Chr6-26948705,LOC_Os06g44620,1.034056083,4.894105977,9.770997994,1.72320158,0,0,1.069494068,0.555671479,0.456359471,1.40615347,0,0,0.841570743,0.767840155,0.687686502,1.234441777,0,0,0,0,0.03891666,0.57526466,0,0,0.312862765,0.772080274,0.612479724,1.549654457
Chr6-27299931,LOC_Os06g45140,3.725308553,1.018418331,2.830183534,2.8622213,1.783786792,2.487101411,3.887664961,1.122192956,15.08106469,29.42107364,17.92802872,8.298732578,7.89012035,8.334876071,31.09117922,39.24830046,137.4583554,141.3573116,6.760203858,3.651647171,4.309312192,12.67127295,0,0,1.824732326,0.420081577,0,0
Chr6-27300084,LOC_Os06g45140,3.153569598,0.139309718,9.987468453,1.971805659,10.04028731,11.28044011,1.05280115,1.148979355,20.21144393,24.10821487,10.64677974,14.96959362,9.643836986,8.914678348,19.12311015,23.79085177,115.91641,73.84084687,8.523292208,12.00924687,11.70028638,12.00039219,13.74500951,11.91753511,2.962022853,5.660237721,0,0
Chr6-27300203,LOC_Os06g45140,2.015537841,7.283693145,2.97262646,4.91002749,29.32376786,28.81434761,14.52722024,15.97849196,67.18608735,70.90230502,56.60908066,48.76835165,101.4434415,40.78328043,49.13999192,47.11578496,280.3720914,329.55459,52.92741263,55.20311789,28.49656054,31.41210931,4.828532332,26.62045878,12.04156245,19.40385444,2.488924533,2.389947826
Chr6-27724609,LOC_Os06g45820,135.5066964,111.7045364,163.3824067,223.3544105,192.7153197,179.8085963,1102.166015,1212.988422,3402.037323,3290.876484,3459.645884,3609.368852,894.128302,974.4481566,180.3308846,178.1872673,71.8886171,70.57612825,425.0334706,395.3193252,89.11653873,108.1026433,530.4878137,673.8815928,220.4915902,225.4161006,186.5640073,199.9146269
Chr6-27724497,LOC_Os06g45820,0.46082731,0.759664318,4.688576425,6.777082464,1.643612088,3.387358247,9.14651765,15.7689639,39.42674124,37.72320791,38.50775438,34.06272417,12.42844882,22.28657026,3.861699598,2.257933425,2.708557767,2.971473531,5.187875946,4.543179361,7.147809433,8.393513874,0,0,3.578794211,3.134570471,4.194470484,4.070249152
Chr6-28149116,LOC_Os06g46390,93.26262779,86.96471345,144.2895568,68.76710232,77.34091381,67.3689166,26.73580294,34.81247604,17.40748353,58.62038886,23.94616948,30.08082309,27.06611123,28.11767873,30.30723195,25.19769255,22.81699604,22.7226737,17.13374886,12.53383097,45.18802978,46.64431045,4.77230067,33.97927049,42.95976934,54.89467455,46.21022496,45.26341023
Chr6-28148922,LOC_Os06g46390,20.47755091,20.10305585,51.31783226,23.51366168,27.02167797,24.36309003,6.96013585,6.340804956,13.48888221,21.00996358,7.051073083,3.370097075,11.82355553,13.28903248,8.428828298,14.32909894,12.50194778,3.170530194,10.77678228,23.16968295,12.69545327,12.3998288,0,0,14.65586368,15.22249172,4.502616118,10.47217978
Chr6+29749884,LOC_Os06g49090,0.778474194,0.052996702,2.282230126,0.551557749,2.029386391,3.979040905,0.677910503,0.737471168,0,0,1,1,1.477423388,0.25283976,0.537358805,0.009597755,0.073541899,0.828030615,0,0,0,0,11.33119161,15.51930305,0,0,1,1
Chr6+29749479,LOC_Os06g49090,12.19551896,23.65623516,30.68762247,28.32486278,49.24668322,2.196694784,24.92718535,24.06204767,34.29672866,31.75204585,29.99241682,24.38874474,26.00799955,33.39408686,21.00612127,29.84372698,17.07621649,19.76238899,36.71062794,54.25387475,38.22880242,24.77135709,48.68001117,40.74962845,67.53575201,58.96731492,49.27398878,43.02903415
Chr6+29750595,LOC_Os06g49090,5.969734744,24.86597602,36.07305353,23.16170154,8.253685915,17.29831831,7.022129144,9.520233047,10.64345479,10.36691102,7.240936315,6.615693705,5.667353638,4.059487921,11.71117676,12.11649626,8.453419002,7.971604913,3.776709175,7.76415291,14.95561374,13.63267351,1.042955652,2.169274525,5.881550187,7.774505079,12.46160995,17.25923315
Chr6+30308210,LOC_Os06g50030,12.78834016,14.47113406,19.93597298,21.51850899,1.923189343,3.197539525,0.018736112,0.856367121,0,0,0,0,0,0,0.203557637,0.858464801,1.513344987,0.821854724,1.504885528,2.012684139,0,0,0,0,1.5581376,3.083570735,4.805255461,2.570401672
Chr6+30308399,LOC_Os06g50030,110.7271007,101.1712234,172.8248195,96.89584064,58.83700895,57.20787202,153.6516325,160.5383936,200.9760649,194.5540248,247.3607629,155.5439186,126.9677012,112.6674255,176.6364581,160.5485143,222.4794785,196.5814243,46.50241699,50.93535058,98.59724296,72.97097322,55.77892813,18.9442488,50.54512912,60.31041231,68.89558954,68.95823175
Chr6+30370712,LOC_Os06g50146,59.25536582,82.24382154,59.75156064,78.30667745,84.00149429,88.15349922,150.4898233,214.2378248,150.7890915,131.6109969,162.844933,145.1745415,192.9121682,182.7371087,140.4835586,139.33636,216.5092561,389.060889,157.3116156,151.4413113,154.8799344,196.3635823,148.9373877,180.9395912,102.892231,101.020418,37.12002257,112.1432857
Chr6+30370635,LOC_Os06g50146,4.100517901,10.03281502,12.3588926,1.661845966,0,0,0.149253789,1.158829825,0,0,0,0,0,0,0.165465159,0.032901062,0,0,0.091087421,2.325244134,3.815367413,8.778981109,0,0,0,0,1.029914577,0.481812437
Chr6-31136819,LOC_Os06g51410,30.23983985,46.46701218,28.70444723,16.4988353,5.133655143,7.267544046,12.20339977,15.05722003,3.168227377,0.499946081,5.788935068,2.84754561,15.55858443,13.42777749,35.19756909,47.65350661,31.93716027,30.23994682,8.297111034,8.361985579,6.715290276,7.05227528,0.15732211,23.71079746,31.37669934,27.00025485,37.44690228,36.54577769
Chr6-31136692,LOC_Os06g51410,1.578084637,1.425379412,10.43507286,8.935626508,2.994827703,0.014645503,13.00000152,18.32501944,0,0,0.696437456,4.716413812,8.353281457,7.176118963,61.20611021,65.11019135,19.39451968,22.94035929,9.69999583,19.00152086,2.293013985,2.56473114,0.201128536,0.08021167,31.93723303,24.43717467,11.44507348,8.296848073
Chr7+110507,LOC_Os07g01180,9.824909132,6.33656108,20.07792304,16.83772395,68.40920674,71.14047007,5.551947358,5.196737924,0,0,0.095267228,0.289346603,2.942798343,0.834824501,58.74914752,61.64417598,17.25571743,12.71524027,0.749821073,2.762560722,0,0,0,0,1.125499547,1.523938078,1.986069463,0.938557659
Chr7+110301,LOC_Os07g01180,10.96464386,11.86865105,17.85491059,9.903862892,149.9001489,155.2206428,1.230279912,0.17747316,0,0,0.726402126,3.230865243,0,0,6.121788757,10.4190538,0.088630687,0.261359006,0,0,0,0,0,0,0.499179555,0.448373003,0,0
Chr7+428378,LOC_Os07g01710,67.08152331,89.25448499,92.65050817,87.95308978,47.47051137,30.03320354,18.84888981,24.93329699,19.99361507,20.06441456,7.595036058,8.651835914,5.021490276,10.48635146,9.049588292,8.644167716,4.451161124,8.656800733,7.809984173,8.642833788,13.90105561,8.731883338,0,0,35.53859968,36.36076689,73.1441499,78.39035871
Chr7+428570,LOC_Os07g01710,0.326126711,1.326937575,2.144678748,1.490949373,1.661284159,0.474200629,1.167331662,0.19646825,5.463883825,3.993969762,1,1,0.483937992,1.838540855,1.612371757,2.059275952,0.913674687,2.68648119,1.607612629,2.56304359,1.766933213,0.085056145,3.93868861,2.511245454,0.388895144,0.203752754,0,0
Chr7+583564,LOC_Os07g01950,1.935910152,0.911257355,0,0,4.896813147,3.102422098,0.584700373,0.580951539,0.635367119,0.001485438,0.929524853,0.781607309,0.31170872,1.108435301,1.090708547,0.713975801,1.805113418,0.482377107,0.139203684,0.809999598,0.203145888,1.042292936,4.870473718,5.513259117,0,0,0,0
Chr7+586770,LOC_Os07g01950,164.1833936,155.8700303,206.9512132,141.301698,195.0624486,220.0057544,194.0819885,146.3164526,289.067684,286.0110037,357.7539389,342.767881,249.9247701,264.5057562,198.9720563,195.3855697,142.1518779,149.5320319,223.2634604,206.901483,142.0403997,136.4306061,15.40418943,89.5858203,254.1005364,241.5273292,143.4737203,147.6343331
Chr7+798246,LOC_Os07g02340,4.208548743,8.510890433,3.648465725,2.189695743,4.468019362,4.868993743,3.003488544,1.315134267,2.218684501,1.240136182,0.686445266,0.234304272,0.324776709,0.210469357,0.490133613,0.153919277,7.216546637,7.057282501,6.463853178,2.869588037,0.301649013,0.450057299,0.9339895,1.420973127,1,1,0.118555937,0.500481194
Chr7+798977,LOC_Os07g02340,358.5196216,356.6064452,580.8835314,532.4008039,788.4751184,1045.956649,875.5346019,863.1705546,1113.583771,1131.973374,918.49021,726.1698983,734.0632568,759.9222749,743.1293301,779.8100859,1663.631728,2012.398992,1088.650389,1124.771413,858.4324514,703.3786412,1287.5218,1264.921334,725.0289625,737.120223,370.3114046,379.1709573
Chr7+799174,LOC_Os07g02340,6.950127953,7.482496396,5.122696459,8.938934115,9.362018143,8.533869561,6.350324178,6.105131611,12.75158593,10.9231629,3.517215332,4.93819971,8.688145586,7.381829248,8.850960212,10.08014418,25.08958284,25.46088046,19.38051783,20.40361526,14.44273417,20.59083056,77.24554101,37.49704585,1.322067089,1.397217736,1.216406275,0.406346607
Chr7+798364,LOC_Os07g02340,3.670164504,5.118444422,0,0,1.430347609,4.571018931,2.034315369,0.961581024,0,0,1.273596639,0.252836273,1,1,0.552913591,0.715389466,7.324293488,1.40143223,5.477506141,6.232745523,1.741541586,1.509975356,3.582355101,44.83176962,4.002033535,1.146606336,2.294065968,0.516308836
Chr7+1105278,LOC_Os07g02960,11.20761289,7.782794735,2.111932518,14.6901757,0,0,0.312073013,0.434930246,2.72762762,3.258695577,1.160670456,3.298916796,3.159067748,4.956245216,0,0,2.557399549,0.380044776,0.208434633,0.221322272,2.299980762,4.377530545,7.975467369,0.25022396,2.249736749,0.529115354,6.674152349,7.061571279
Chr7+1105390,LOC_Os07g02960,13.06151344,21.06933936,14.43010848,20.06346504,10.98894979,10.53076348,3.559959332,5.29980409,12.13912919,10.98289274,24.62461894,18.22877997,10.19701613,10.03279353,3.394475696,3.651650467,1.949447219,10.22385384,13.25066746,4.357025567,24.42928505,12.48811951,0,0,3.230510303,5.8031095,12.96861663,31.76161213
Chr7+1105224,LOC_Os07g02960,0.790818254,1.151433218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.95460732,92.08068565,0,0,1.56987419,1.584114494
Chr7+3169729,LOC_Os07g06530,141.0006921,135.2976144,156.1789223,161.5813008,110.6307203,109.4175315,22.84358599,25.52083586,35.40212377,31.46344558,37.61781806,40.31406583,74.11483035,74.69450635,42.81223173,43.7454469,63.52476922,65.0708036,64.23807508,48.61358528,51.81110794,54.72872327,52.16723454,76.295191,33.6258135,28.29150109,144.3703017,143.7166433
Chr7+3170337,LOC_Os07g06530,0.519411346,0.354139779,1.565211616,0.713249173,3.008462517,5.263140753,0.592296139,1.879319364,2.485449173,2.880512694,4.315283691,0.829268276,9.024403084,1.42733212,4.359793809,6.038212495,2.513755382,2.862424981,3.834263764,2.786064494,6.581808667,5.22353146,15.62100233,61.56524601,3.457176593,3.613003209,0,0
Chr7+3471046,LOC_Os07g07040,15.07738063,16.52562671,4.596366624,4.950689796,6.021664382,4.689676514,0.382746601,0.609248639,0,0,0,0,1.994551983,1.773696478,1.177672692,0.887600143,8.291669435,0.076860595,12.25391146,10.74806212,4.230658552,1.194509772,0,0,4.669550745,6.492062912,2.604386812,2.651013154
Chr7+3470917,LOC_Os07g07040,169.0927171,395.3960575,627.6796739,502.809971,251.8943619,237.2080168,17.08718759,14.11746714,3.807244346,1.847225067,1.884147489,8.41490356,14.70863157,22.28101452,41.94072649,34.14989931,184.6606796,50.60554263,264.4043699,220.7426091,156.8309406,237.1895056,25.87478485,0.578395065,39.75861738,153.8582655,103.5651326,101.8578655
Chr7+3471579,LOC_Os07g07040,1568.460175,1918.600314,1908.228054,1959.097348,466.8290037,554.1156647,54.54010908,68.64818837,16.1436072,25.61402653,23.13433562,24.45480907,135.7700607,110.6286431,164.486165,181.4804547,1115.472792,1203.854202,368.0567898,428.2513729,521.9795585,424.9069221,128.3122668,157.7466648,345.7630224,323.1039212,1040.412271,1042.236592
Chr7+3470854,LOC_Os07g07040,14.05490425,101.8088012,29.8387313,54.11473718,50.58827938,22.99458412,2.467095438,3.407728934,0,0,0.957875373,1.609142964,1.433495216,3.130695267,2.172968837,11.11038308,59.21744886,38.72587457,9.295458531,6.516065143,8.993867633,0.869130215,0,0,6.233379936,12.54815189,4.900568333,15.57292795
Chr7+3471498,LOC_Os07g07040,249.8728169,247.34071,173.2043214,215.4346245,52.11760156,63.93098479,4.335834331,5.758950271,2.46062211,0.036201767,0.456031208,0.383951017,3.058171376,2.389421714,10.6835941,12.98318933,164.18574,132.3668804,76.36623177,90.61205085,57.38270755,70.0020275,12.67393665,0.416245842,35.32555744,28.7585398,110.7367304,146.0663634
Chr7+3470995,LOC_Os07g07040,4.144373424,25.32070167,15.36452666,10.61934538,33.34737493,26.15487047,0.06380392,0.120129873,0,0,0.129682745,0.325275466,6.071969852,2.279763382,2.113918594,2.750458344,14.79412174,9.739561459,14.63051887,19.30982119,2.994895362,7.081705849,0.54463101,0.255733408,5.161723868,0.949352545,4.728411282,2.652810435
Chr7+3470686,LOC_Os07g07040,3.486795198,12.03792384,8.663680593,6.002035141,4.910818351,0.092875533,0,0,0,0,0,0,0,0,0,0,0.639191462,0.207065041,1.148168597,6.727727826,1.013092018,0.427534225,0,0,0,0,1.738078919,0.23786555
Chr7+4027485,LOC_Os07g07974,3.004462081,8.2942495,19.24589724,2.187867764,3.625915583,1.072333234,1.311797429,8.555106679,0,0,1.720364105,2.375377298,2.877867439,2.404774351,0.747052413,1.230887097,22.2306401,19.04737286,1.622936773,0.621356485,0.337552882,3.659037727,0.534285189,0.929067569,3.891685644,7.039691647,2.412401757,1.307629619
Chr7+4022294,LOC_Os07g07974,3.029826536,2.909659567,0.615870803,1.247258899,5.134194328,3.168300047,7.141289535,4.979263559,0,0,0.837708007,0.266263528,9.053891878,1.330069028,5.754018502,5.213200538,6.108305784,3.964445392,2.829211969,1.165620895,2.671960487,3.308161733,0,0,2.556552125,10.60484312,8.506021536,6.566159136
Chr7+4022500,LOC_Os07g07974,1.968602899,0.423492364,2.208418892,4.0830351,0.774016176,0.212382405,2.761940979,2.859871398,0.756320373,0.980442376,1.535375766,1.890809566,0.360457343,0.216771437,1.327192383,1.588858178,1.520493643,0.689624351,2.213395229,0.463202666,1,1,0,0,2.139973353,2.360458148,1.989898875,1.620646725
Chr7+4027423,LOC_Os07g07974,57.12320604,41.71498754,59.46120886,56.63571225,63.57186372,16.44477507,21.81980402,29.51305674,15.9481143,13.85972544,33.475376,31.1267121,29.44914214,33.80236436,28.93620457,34.34341531,222.3184333,4.857870725,59.03967024,69.70237576,58.21376538,68.7723725,16.04554789,31.30696976,125.81494,122.8420018,77.61264518,75.42287038
Chr7+4242119,LOC_Os07g08300,0,0,0,0,0,0,1.086169189,3.489891847,7.036900251,4.459211053,4.390451904,0.646246868,2.819844026,5.212757509,0,0,0,0,7.10291698,3.292033973,0,0,0,0,0.162494883,0.003270233,2.017648263,3.332605548
Chr7+4253408,LOC_Os07g08300,0,0,0,0,0,0,6.916636214,6.813412435,6.370843801,9.250361768,16.590767,6.136099076,20.31785281,25.98980407,0.432614745,0.718378803,4.025337408,5.027602468,6.139281562,5.50558008,0.726470925,0.035882488,0,0,1.696242168,1.851967469,0,0
Chr7+4252630,LOC_Os07g08300,0,0,0.773641351,0.631703151,0,0,4.030554479,6.065815305,3.523089283,6.692612462,15.4458904,8.658784579,9.334502351,8.34861862,1.161780112,0.998965452,3.876134582,3.706637635,3.140328566,7.655101097,0,0,0.303158899,0.86131868,0,0,0,0
Chr7+4252262,LOC_Os07g08300,0,0,0,0,0,0,1,1,2.78172168,6.43075255,24.65586989,23.24066398,21.96057605,19.92324326,1.685741106,0.410241121,0.201924332,3.130298018,2.403186894,2.625137931,0,0,8.369753227,0.164691786,1.085635961,1.437443691,0,0
Chr7+4252512,LOC_Os07g08300,0,0,0,0,0,0,9.22917222,6.471078969,20.56161629,22.36524401,45.9496289,44.83076758,52.94078617,40.01470628,1.95797911,3.387407037,7.705615077,10.86705701,15.90273452,17.16922042,0.936332834,0.967784832,0,0,2.076890529,6.786135461,0,0
Chr7+4252808,LOC_Os07g08300,0,0,0,0,0,0,7.052699286,5.906712687,12.4169447,12.90867269,3.215085506,10.36558621,20.98438418,22.91226926,0.307399121,2.07298485,2.155410155,3.419795936,5.631520125,6.144168047,1.427686533,0.176660269,3.033226904,1.607098076,1.290702012,1.468078655,0,0
Chr7-4774999,LOC_Os07g09150,2.044758485,0.077835368,8.931780372,1.484291616,4.938632216,6.822995593,6.456996995,4.471428239,24.72157505,24.76136807,17.97310119,27.51128345,12.8599719,9.899705737,6.849755234,3.000354313,4.836088339,2.615259962,5.156958611,5.670251441,12.0860725,12.03470191,33.63285893,41.38972129,8.461053048,8.013285311,0.77031866,2.569881788
Chr7-4775110,LOC_Os07g09150,1.061002899,0.338419373,0,0,0,0,2.232675986,0.227750715,3.358791475,5.050503008,3.24740988,2.694421943,3.783930245,5.977602105,0.297942654,1.099009016,0,0,1.886482439,7.614434036,6.130157888,9.476354856,71.66484667,9.142954159,2.72537715,0.982665124,0.297245744,0.016381774
Chr7-4775463,LOC_Os07g09150,17.73295625,15.3087777,13.40485216,14.16196576,17.501685,26.97955937,30.54371468,14.73908825,56.47373163,40.20047945,16.85960872,12.89312141,9.425650692,6.862361122,25.89149406,21.66866282,32.7310004,28.23332554,17.74037691,20.84834454,10.72060461,25.72529801,30.25558735,41.87707286,5.887630371,6.185715285,6,6
Chr7-4775225,LOC_Os07g09150,0,0,0,0,0,0,0.295308712,0.35920948,1.955603637,1.360495908,0.849267489,0.303379655,0.157890671,0.81249818,0,0,0.154312277,1.567030236,1.30498522,0.168230649,2.175698647,1.205635246,9.289565036,7.877618615,3.00910155,1.824680283,0,0
