chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8
Chr4-35215139,LOC_Os04g59200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443348713,0.369961078,0.43207566,0.091084061,0.322654366,0.02247006,0.239065848,0.419423695,0,0,0,0,0,0,0,0,6.622208227,1.857992993,2.896961824,2.475493387,8.009552786,2.119425699,6.474168259,0.923675876,1.403288199,1.207496252,0.528423613,0.179355054,0.645371097,1.58349551,0.132793632,0.675707095,0,0,0,0,0,0,0,0,1.123521648,1.324128719,2.708177928,2.287881076,2.363907369,2.434645409,3.535371168,1.004319291,0.430880491,0.220612819,0.805219377,0.551271227,0.07848283,0.681234568,0.289529785,0.919721028,0,0,0,0,0,0,0,0,13.75280587,1.098812853,20.11176663,9.665193243,10.62946141,0.406545369,20.61546449,20.47564703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr4-35215243,LOC_Os04g59200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.344936764,5.689481634,3.525422273,5.158816213,0.639446851,0.314371862,10.57489739,7.308276468,0.53561628,3.185179923,3.055894206,0.350608893,1.054271068,1.235105239,0.468486585,0.183659317,62.77996917,64.44604878,68.02428005,74.67078168,61.05479186,71.23320375,66.94018045,70.26650121,15.19552654,14.66026808,13.67770777,14.39616052,14.00234155,15.18488735,14.41591612,16.04107539,1.062891682,0.292559636,0.243272013,1.112589986,1.783771783,0.670260653,0.159904843,0.063098879,3.551680065,2.866847499,4.85881409,5.668640888,1.654687293,6.935707805,5.475883458,2.675886841,0.246917013,1.360350582,0.060082493,0.844110774,0.120110399,0.016543401,0.428843478,0.445178375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351210462,0.299607002,1.766973812,0.611886471,1.026923738,1.80823497,0.806076116,1.153228831,0,0,0,0,0,0,0,0
Chr5+256962,LOC_Os05g01444,0.626379157,1.1277604,0.405365916,0.157669874,0.259528849,0.277910272,0.130566367,0.626122964,0.822267521,0.390547043,0.138232158,2.091106599,2.546183756,0.498483489,0.980397773,1.537397664,2.306103916,2.063256067,1.945030623,0.193745403,1.298291392,0.622740667,3.194839969,2.780125567,5.184059791,2.395275,4.666988887,2.068112177,5.744517221,5.302973854,5.35654155,4.689412647,4.278313997,2.337515364,3.360389193,3.716777791,0.05734018,3.340705545,2.307780753,4.992259558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.788237486,1.194619778,2.94122187,0.136544742,0.959523436,1.396459997,0.273334728,0.366923555,1.135056368,0.685680798,1.451546013,1.339804294,2.819732714,1.132281774,1.67646783,2.233420795,0.745260341,0.925296834,0.668655994,0.674774704,4.137251607,2.855074252,0.560730357,1.064641926,0.999610746,0.675949317,0.18448357,0.637774421,2.278655663,2.8781827,2.778815006,0.750494306,0,0,0,0,0,0,0,0,2.283090309,2.539361323,0.48661064,1.419935073,1.576706237,2.018812777,2.100420396,1.064506763,3.529309245,0.46421466,3.067704167,4.707518938,2.273278543,2.913318013,4.241455235,5.0847679
Chr5+256928,LOC_Os05g01444,0.269459821,0.301395783,1.496985563,0.103484329,0.755367098,2.611608321,0.812545713,1.10682134,6.55982174,1.947019108,3.246193742,5.59063836,4.094531271,0.345271282,1.708860242,6.396231253,0.078316292,0.310743931,0.619840418,0.059499706,0.576686935,1.001304595,0.718850792,0.234261535,1.856667292,2.289411366,0.402323213,1.276216214,0.57004843,1.3333963,5.213750044,2.102815834,4.370169159,5.262285422,2.312566341,3.30029802,3.853340465,0.058918113,0.833553003,3.220326154,0.280355551,0.234317703,0.964693779,1.794511295,0.123548261,1.293802273,1.781978185,1.107423317,0.167147866,0.2588119,1.368538689,1.566314088,0.097369245,0.265320356,1.432825016,0.697437696,0.297573359,0.205866895,1.005590144,0.339497158,0.358911194,1.046129161,0.161504101,0.586252483,0.539891026,0.825605037,0.110161806,0.602762987,0.326595851,0.794237456,0.483834262,0.895272436,0.346986549,1.0186765,0.69980471,0.451120112,0.252410964,0.268593285,0.735950328,0.330348827,3.176092857,2.423583207,0.402012851,0.195581682,0.657355451,3.88498108,1.92479786,2.297607612,4.066083497,0.360695283,2.984562564,0.410027027,1.602409088,1.371729591,0.308870852,0.633423773,1.032675162,2.15624335,1.085143002,1.716556766,0.974222853,0.64904479,0.725679121,1.187811723,0,0,0,0,0,0,0,0
Chr5+258397,LOC_Os05g01444,0.587275326,11.63853267,12.26738166,11.91157187,17.03599326,12.65422794,21.34461774,25.14970824,3.808866445,18.75873199,39.43862778,16.93813493,20.54054532,24.81952093,8.550075955,20.05327386,242.9444621,253.8663195,315.3696125,255.1647394,309.8682649,310.2306573,258.1416737,361.8543758,2.992034419,1.264900259,0.507902195,6.255298611,0.784470003,3.230293212,3.58176143,4.228701054,0.286048402,0.90790117,0.596863172,0.907393674,0.829051076,0.002530264,0.679235667,0.559843148,3.859394012,4.189909981,3.601576576,4.662377315,3.272392005,4.675135084,4.797194907,2.273019849,1.446879983,1.083965156,0.931722946,0.276747568,0.24162911,0.825048837,0.765557653,0.232914615,1.098802686,1.233461607,1.745876222,1.570866202,1.34190502,1.049064039,2.415711219,1.334620978,14.3183271,13.90881904,17.90026446,14.0150701,26.00804749,18.20376153,12.25994783,12.18649482,2.262594674,1.036629168,0.725313276,1.769722887,0.481610599,0.378883665,1.150674011,3.291209804,1.811901644,2.225033901,2.203277688,0.265641286,2.340730091,1.284064631,3.803423962,2.003049106,0.962324454,1.123660204,1.63114732,1.485050206,0.966884754,0.513239697,0.867474276,0.031427739,0,0,0,0,0,0,0,0,2.722209618,2.093412159,3.306186502,2.58195818,1.864460817,3.215979675,1.565019773,2.606486311
Chr5-516922,LOC_Os05g01910,122.9323151,183.2205472,112.1397849,160.4718868,197.0483641,225.6175553,185.8936348,168.4558527,102.7817111,104.1681659,113.0650401,124.9213312,122.3103048,111.1081818,110.436905,105.640355,91.08749508,44.38493928,64.29523529,81.3679091,77.3133869,83.02228618,76.18856431,90.99114018,27.09979218,29.83339092,18.89152986,16.31250411,12.64566205,20.08726382,25.90025,20.75907288,3.150368094,9.934582704,17.29603503,18.3105066,0.885161812,19.28784406,28.31519744,19.57960685,12.12884397,7.958692383,11.36224683,13.91481172,12.52620392,12.79713989,9.28141326,14.78055007,28.20625352,22.54346806,22.60331227,35.00108051,15.4097651,36.29717702,29.40924204,23.13758249,90.96426517,78.69734196,80.88870236,82.48814425,71.94744908,79.01769827,85.42829626,95.70849554,68.17971863,60.33235715,74.61323446,66.41854513,68.16670924,81.96744764,63.19817219,79.02682045,38.13393725,25.30651057,51.11420033,28.67093059,49.3599854,29.74511563,26.10871042,33.83767677,51.83431984,68.14826967,32.84611964,44.48859852,51.14141015,27.59022645,29.56155179,43.55480003,14.93982494,3.038392678,6.83837879,3.420327794,34.29739389,31.07923232,27.83270487,67.58131658,137.3939839,123.9694189,126.7954657,126.4539814,142.9690918,134.8568755,135.7070847,138.5714253,128.3754548,139.9730588,212.4406108,164.8527689,223.2575125,223.7375792,177.3030337,142.6989808
Chr5-517243,LOC_Os05g01910,4.128128117,3.134173938,5.518851682,4.818197067,5.521214239,3.861163162,5.067687671,3.658034008,0,0,0,0,0,0,0,0,1.830133779,0.606152846,0.171964066,1.980956293,1.491236588,0.695699987,1.965333828,1.611087566,1.016397152,0.508796019,2.294330593,1.552649234,1.872077754,3.537001418,0.536234419,1.663359688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219580019,1.615146367,0.982361234,1.295665452,1.460738533,0.805359415,0.032223127,1.04413731,0.039264368,0.132451495,1.14463045,1.607775014,0.073815894,0.584395711,0.050820658,0.57452152,9.573438892,1.045322805,9.416177396,14.13384222,1.189885495,2.804648574,8.744820821,8.008272362,1.03301966,3.748309614,3.157061178,1.40173751,0.853510528,3.685349266,3.636707215,3.09842365,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.201703687,10.84922126,4.93292395,16.03916759,40.66150104,40.77412067,28.1874353,12.33402886
Chr5-993301,LOC_Os05g02760,23.64357055,45.85636997,34.25980614,41.7256485,40.80002662,43.24189525,38.05051609,37.61887853,28.24094099,23.56594357,29.4431129,23.36180735,35.80389799,48.57301447,30.60760973,36.89566932,68.02330321,72.35523851,69.34924058,70.21072744,65.90264401,61.44024554,66.1369238,70.04178731,0.8624811,0.614290555,0.973764739,0.743707286,0.692787043,0.193236993,0.127115201,1.03031351,3.346049339,1.314172756,1.108696115,3.32823361,2.677157606,5.172942969,1.620072541,4.093888718,2.736351489,2.462128508,4.977646548,1.626988536,0.09164513,4.096046012,2.25036219,2.022208413,9.156821758,8.075533943,8.943595014,8.311477378,9.153963131,10.25161088,9.601446017,11.26911907,20.11749623,18.36776374,13.49864404,5.586253067,22.94620093,24.22298342,17.46156777,17.30421247,1354.791386,1392.102956,1329.537835,1463.683024,1467.661822,1675.091447,1280.887024,1515.532857,22.87003953,22.48549942,6.355776207,7.469144104,8.234024744,23.17421511,20.39957969,25.59160193,60.04184748,36.05911368,42.1263527,47.06591291,50.78551419,45.81846545,45.89524647,43.21606333,1.822351001,2.941706011,16.83285903,1.004723334,8.235911618,12.83306574,17.25324944,2.076765668,16.95151993,18.2742865,15.85335601,16.05912113,15.87667464,15.53474238,13.83013023,15.99128523,1.823663731,1.39739523,3.368512981,3.122394085,0.294050862,1.322979012,2.649868603,2.780133831
Chr5-992728,LOC_Os05g02760,5.061925233,1.918441474,11.0452877,6.751747678,5.893838579,9.476643341,3.730384572,6.931289465,0.008135199,0.417967459,0.099137901,2.057196587,1.206273197,1.10702465,1.858840996,1.229280862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.609020134,4.927907349,4.351410099,4.831303544,4.935302675,4.753382168,3.845184577,4.556110301,0,0,0,0,0,0,0,0,1.026219451,0.557373779,0.147979353,0.46026392,2.143141396,0.83978956,1.098537544,1.293520964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5-1521680,LOC_Os05g03590,4.872646728,11.93075335,0.08868442,3.177984875,1.519360606,2.684864688,7.019139571,2.94128956,0.408833742,0.423838929,0.884492141,0.664556766,0.785447306,0.524809597,0.204978548,0.078581593,0.43053427,2.357673463,0.595891517,0.756730928,0.430094134,0.191044032,1.051389745,0.139724594,15.70550671,2.890500328,10.22148592,3.290259636,7.758620153,16.08360339,15.11839762,5.136587603,15.86605675,6.836839332,23.77038985,18.53757788,10.76958667,8.009491318,1.228466593,8.268486932,1.189726871,2.412728689,0.290459929,0.734792628,3.332755895,1.853934082,4.545446696,2.048403317,18.86546274,23.56830714,12.28454739,18.39617488,13.54784048,19.44273384,20.81098713,8.267847466,24.50200006,27.41015861,23.90654322,22.70873412,22.7100726,26.20375149,25.11241862,26.95455281,82.22697311,66.96071896,65.28125723,84.33830392,79.15744567,61.04167461,71.89367536,71.65106549,42.35731731,93.23588653,31.62726609,85.3815695,59.96407078,40.46048771,69.9553264,64.32436548,9.553122278,50.99498855,1.130652571,40.3543748,41.14601576,22.75629338,4.383344675,25.28522517,10.44220017,10.44205875,12.33941699,16.16407318,28.3979167,15.84623971,22.30662366,5.80222319,5.846808776,5.700791929,5.726693041,4.969400332,3.10329814,5.763440109,2.779152044,6.11823221,4.004475409,3.612953989,1.984672591,1.658915266,0.722361865,1.13422446,0.864542887,3.234111383
Chr5-1521826,LOC_Os05g03590,1.665249182,1.359614788,3.390211024,1.024857973,3.374916706,3.304487914,1.423277927,0.126231814,0,0,0,0,0,0,0,0,1.182453633,1.656569683,6.048605819,1.887504418,0.005957369,5.064245652,8.706713841,5.94023889,59.81466803,51.54373583,61.59488715,33.77840677,52.84038396,68.20809536,66.56935685,60.46925104,49.39602468,45.24827796,46.85867545,51.35680518,42.28279556,42.54936585,57.97415303,58.19555579,11.14009802,15.44444663,14.63057767,10.71652726,9.724856382,11.19558973,11.22328316,14.03600812,118.8691154,98.07845328,138.0643131,102.8884967,81.14508548,103.9175027,108.8397791,100.6988471,136.0410027,79.19013725,167.1631954,109.4641892,163.9878975,190.6047699,160.0398374,149.5110342,547.4380183,718.3023656,536.4106158,634.2453676,768.0737432,766.55044,670.8800606,703.3222614,178.8788294,206.5190355,193.9017582,220.5889422,190.8882151,191.6465333,176.0049601,203.5061091,70.38836668,60.87550746,72.6046836,56.57236189,79.70323264,58.94884752,55.06172241,78.43180677,26.14144957,18.25391071,43.59950904,5.146673302,12.75847647,21.59052855,12.92054737,9.584706936,15.92223169,8.165043622,12.55322646,19.20986144,0.587509284,21.80117778,20.52963442,21.31995778,5.177212123,3.627480847,3.369479415,2.056902898,3.860079542,2.75253373,3.667755082,3.494085156
Chr5-2128874,LOC_Os05g04570,0.351466394,0.437088632,1.710058719,1.112308722,2.918219079,0.048478013,0.241903442,2.755496732,0.097204945,0.31536212,0.527769223,0.117247347,0.58321405,1.375766854,0.26581656,0.190163545,1.765703555,4.114517146,4.623775841,5.665201517,1.126820155,3.673379552,0.505168012,0.208873046,0.741934167,1.508238031,0.30982603,2.851508789,1.24996627,2.261622836,0.333628113,0.339818331,16.65806215,1.448114955,5.801848174,11.26988383,3.149411229,2.870803475,5.697518201,3.887019394,4.36103367,4.710058849,1.068950832,3.443535146,0.715548626,3.193527942,7.529418261,2.409209129,1.114063337,1.519028796,0.910195335,2.553848827,1.991611851,1.340578077,1.519236548,1.838135472,0.881789071,0.807107945,2.692976118,1.369478868,2.129300889,0.559791621,0.070903129,0.29568471,1,1,1,1,1,1,1,1,0.795748634,0.17276223,0.063060024,0.710989113,0.691368313,0.049940555,0.017893831,1.766517621,0.764076181,0.55189914,0.050454943,0.289678636,0.389031969,0.397936012,0.119462773,0.906004145,2.203062936,1.568555502,8.054215768,8.462510233,9.119986385,6.417875732,2.293580196,1.377633128,0.778828351,0.31009641,0.897000352,1.189661437,0.885687359,0.705681991,0.948226687,0.118545974,0.547956202,0.966184176,2.157111148,1.626464486,0.209247547,0.329720858,0.383739055,1.080652077
Chr5-2131066,LOC_Os05g04570,0,0,0,0,0,0,0,0,0.264388095,0.30744594,0.446823111,1.018912349,0.501919238,0.125194419,0.637569594,0.18604762,0.650519883,0.210376724,2.770248735,2.6532932,2.730627281,0.058358528,2.913448562,1.268923501,3.717004486,0.905788419,2.357987693,5.603655682,2.357430616,1.698220099,1.579495463,2.679169818,1.772840265,2.466878343,0.897753654,0.176622191,0.830399334,2.136660604,4.21214982,4.27927116,1.488502774,1.590922031,1.793431219,0.225854086,0.233058562,0.267930868,1.368326077,2.127858485,0.151182105,2.038749184,2.307952509,1.838580504,2.968325529,1.46928746,0.58694677,1.784685657,0.063725294,1.216622763,1.053412008,0.219544221,0.480368763,1.002316657,3.32805175,0.216576176,1.65701554,0.348268596,1.731170501,1.127802168,1.120600568,1.02986138,0.486667559,1.012260681,0.248000391,1.886638806,0.817312077,0.208986788,0.310521269,1.21639797,0.518614939,1.340222779,2.113901407,0.188722047,0.476034254,1.269276837,0.249695072,1.393594249,1.144167728,0.390323734,0.240012182,0.260132873,4.058774223,1.15089625,0.028438692,0.88188088,0.865784789,1.367462328,0.547202328,0.026847116,0.055363803,0.641623628,0.162734251,0.165002118,1.595452856,1.735133429,1.775595349,1.324235605,3.453830558,1.022535286,2.4957467,0.49197074,0.559609653,1.464199006
Chr5-2131144,LOC_Os05g04570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010187269,1.142332796,6.347490341,2.22353294,4.531061883,2.437340563,6.075972255,7.809588871,10.13805383,6.939527959,8.697907984,2.258374686,12.31725233,2.630817008,1.963218831,1.363327268,11.17577422,3.559716403,7.663909138,6.45663152,8.039001875,14.20814312,10.69516826,14.3220373,12.12813833,11.64275708,14.92435934,9.867813848,14.0410682,8.429838308,11.70389919,7.516622893,4.009487169,0.528387602,4.150258595,1.915284814,0.536630531,3.652533328,3.594540353,2.502401349,1,1,1,1,1,1,1,1,6.920822467,5.306623506,5.097435315,8.997373885,7.813077148,3.93779704,4.903808483,9.977169212,0.08806125,4.910379803,2.439722877,1.978283686,2.582208658,1.639482319,2.545998525,0.027813212,14.57224243,8.435148251,25.49218322,1.729431431,10.55404978,5.539819984,7.723357432,0.459304201,0.606662501,0.878231541,0.337491649,1.110375427,0.001134597,1.256384444,0.515622325,0.944930643,0,0,0,0,0,0,0,0
Chr5+2173469,LOC_Os05g04620,10.48720762,354.3918246,199.0418232,68.33030501,361.319154,381.3065113,239.5060264,291.8797192,632.7015792,362.0132271,77.28439425,419.8002819,416.0389569,173.0863245,67.17182016,14.99396442,235.3891186,105.1130381,77.1862024,104.8169998,6.435990423,20.70716889,53.99117402,100.387881,83.0067699,79.33578375,53.06285069,5.571010857,62.3407607,66.99151147,64.32409548,96.88336801,195.2723075,217.1747001,469.2638684,286.0057148,314.1080773,423.8632213,437.840337,437.0427984,160.1064019,171.6701865,160.4640919,224.5178786,376.9504935,234.6650496,225.4459508,221.8643815,42.38438605,195.4094464,347.0467768,175.7945527,340.7874612,216.9070903,276.7378099,168.6731139,16.52570494,16.81192407,14.58359266,16.5533465,17.3506235,23.73543781,20.79499043,23.4423472,26.87087041,23.32764784,21.44735897,24.40558094,26.12886875,27.54757808,31.92093644,29.66743403,59.10737446,75.24113062,50.10446791,84.90462326,64.50333486,101.6561521,71.13843156,67.37498796,32.60343049,71.9549833,28.12327672,55.98873592,27.50749449,32.57034029,48.13564324,39.96541796,197.9704692,13.98879288,41.09542638,37.31083901,105.7279062,57.42334838,115.9638686,21.17540015,72.92707496,43.57433468,54.71483801,128.9167141,88.65448738,48.55581876,104.3290433,142.4988522,219.4817169,236.0855828,236.8910941,281.4120879,169.9868106,231.1521952,183.2043118,167.3397689
Chr5+2173418,LOC_Os05g04620,13.14773081,12.1574688,14.30387002,7.291127701,16.87231059,3.100791452,20.41500413,8.252726246,16.85356472,30.22755214,12.10227062,20.23875452,21.78145625,15.20661224,27.58564513,29.24429093,0.464223367,0.476099797,0.871835181,1.908529122,0.187085749,0.571236225,3.1006464,0.693049553,7.752770886,8.706782515,6.070201628,5.231295666,0.790771005,1.622505688,4.878253831,1.200166018,9.595215396,4.592102297,14.28213756,13.54306532,6.175068689,6.521819598,18.80407881,14.88716809,4.262083743,4.44794104,5.972268673,5.306912469,3.668191177,4.853307865,5.143739265,6.967821364,2.824392635,2.875421799,2.776504305,1.680605281,2.047443344,1.920944802,2.36443624,3.01828435,0.074593345,0.269995546,0.144452582,1.579770305,1.772375359,2.054036277,2.730451348,1.618148762,1.159870548,2.537730062,2.296740826,0.853265947,0.948971904,2.05459679,0.7653158,1.267647575,14.83351792,15.56538543,15.67280978,15.62437166,10.32086772,23.24947931,16.08211673,12.61447717,1.99871122,1.917420634,0.937724109,2.059338747,1.310079519,1.410101715,0.244341449,0.636314099,50.76854606,20.34604928,11.10274626,34.4909357,10.88470235,53.0125585,12.48844347,53.33829334,1.31550258,3.276037377,4.201494043,5.914189976,3.191478362,3.309293196,4.92845939,3.650095703,7.912839299,8.405192768,7.861320996,10.71207103,8.495623393,8.446872989,8.866008052,9.035327992
Chr5+2172953,LOC_Os05g04620,4.3382529,4.044739421,3.63233257,4.609340865,4.144665666,3.588096186,2.384142216,4.350168266,0.080991535,6.249674838,5.726493561,3.933769403,1.160303799,1.547282766,1.225072228,2.442557605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397806146,6.547778959,0.645635374,4.552448204,4.174910897,2.843495151,3.216926268,2.041923536,0.616803007,0.272150462,0.133025716,0.597210533,0.945572116,0.245008049,0.904405749,0.02710172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099804475,0.538753202,0.438711252,0.218700083,1.107119571,0.987392292,0.789771485,0.324052507,10.53212648,7.664398097,2.495777032,9.355294305,3.330837476,4.538176239,8.714902983,4.797621385,1.781664387,1.867706045,0.217562827,1.539246709,4.979808574,3.588757992,3.797629394,7.235212996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+2174185,LOC_Os05g04620,556.5729703,630.742649,608.3152551,656.1230071,607.3229026,579.7721403,612.8125765,599.5605889,633.4404645,641.7507783,590.8290057,573.1213735,710.5156277,650.7504511,775.3966507,700.6269611,177.012258,218.9091957,206.7789849,237.615139,250.6605744,240.1830291,211.1242153,189.5763479,327.5541658,348.7993048,291.5864789,290.258106,241.5235696,271.342633,264.8460602,293.1723942,1091.631614,1024.932777,1011.883808,1191.876502,1097.731202,1154.470136,1089.382303,1105.950783,1063.56715,1043.434639,1300.509417,922.2053268,887.6054356,1097.099024,1062.400021,1004.019545,593.1859921,574.9755223,552.611745,620.0116532,631.3828364,606.830799,606.4899819,617.6363256,79.17055308,92.47187949,71.51395708,78.74420094,70.2707978,88.13901132,63.90413172,61.202375,148.7587036,108.9730578,113.6927828,145.8087131,159.8253923,112.9649188,144.1505014,127.6581239,264.8541803,300.6588641,254.7244022,266.2568972,276.8961559,257.961156,262.9334027,224.3709512,257.5495481,249.567001,227.2783827,223.8341025,255.4603785,212.8326333,220.3899213,246.3441438,86.51929279,371.6715785,355.5287007,127.0875414,284.6631596,141.1536496,13.87517224,353.1943042,208.5537555,214.8873698,170.0997094,178.0945256,235.7602088,184.1286626,127.3389114,233.0034005,1442.65699,1480.284616,1508.740218,1399.383536,1637.563833,1532.380843,1364.193711,1490.795066
