chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12
Chr8+9781880,LOC_Os08g16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359274845,1.428614383,0.859838254,2.375155738,0.04659894,0.167239069,0.308868802,0.802174331,0.347053503,1.165271296,0.150965842,1.128965639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666982897,2.236515479,1.5564082,1.01800177,1.486087438,0.7659775,1.674893708,1.350050823,2.010297975,2.338037681,2.359447784,1.50546071,1.977263618,1.826128943,0.759872132,1.277185028,0.716634639,0.810598635,0.515020416,1.471752432,1.422280938,1.299524572,0.197195301,0.332852279,1.683615981,2.21548094,1.296977595,0.917000861,0.627226538,0.430933015,1.54343404,0.904898715,1.441103209,1.229820502,1.216497896,1.346018339,8.074550558,9.232019117,3.188089525,29.70961098,11.12357353,23.3508978,3.984214915,8.202215279,6.515171301,3.512725336,9.985751415,32.79581407,5.978228553,6.604217165,6.282252939,6.956632653,7.136286922,6.781748894,6.162628835,5.881069967,5.920390571,5.508432621,7.413793065,6.148010724,0,0,0,0,0,0,0,0,0,0,0,0
Chr8+9781985,LOC_Os08g16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7488046,40.26888949,9.03127993,28.83709329,4.002486278,7.949953422,15.60355673,5.725048067,10.4957651,11.34417602,11.07209105,12.3926775,8.871464215,7.210477569,8.494385992,9.34995227,11.17741378,11.16907584,8.52578669,6.360987651,6.366310229,7.173316902,9.753706295,10.13096919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168836821,0.220347708,0.8309594,0.886388605,1.892998913,0.564965035,1.570157166,1.904838795,0.359430278,2.33684134,1.676036487,1.129014562,0.91161503,5.1278339,5.639464653,14.30398322,1.088652369,12.37384707,4.448609514,10.80220163,5.738867972,11.73862956,15.05761287,9.006974553,9.286714579,10.31194601,10.66754413,6.789139403,7.867139644,9.352748946,9.214875187,8.726383351,8.365698495,7.593448921,9.773936526,8.779226623,13.4585274,11.49633942,13.14979117,11.64226352,15.75067126,13.80434128,12.55380296,11.56245882,16.5190605,13.10203689,14.99999336,13.12999765,18.38328914,8.704067595,16.44215789,14.098571,19.07371546,6.469304999,18.60971144,14.10529706,21.54107085,20.39486662,16.33303324,18.33239502,0,0,0,0,0,0,0,0,0,0,0,0,22.8462845,35.08511929,33.23556594,37.60693121,23.09275552,27.02919304,31.11053887,29.04203843,36.72272333,29.89339342,33.06681401,27.80048697,0,0,0,0,0,0,0,0,0,0,0,0
Chr8-10296922,LOC_Os08g16840,55.25038011,71.32388852,87.96681275,37.42040031,71.08700269,50.60771631,61.55735241,78.58151904,64.18981533,66.13760539,72.28003681,55.11277369,128.2024363,135.65842,126.9739009,137.9325107,135.4009184,129.8816509,121.3200507,118.3248628,144.259627,133.908309,150.3237791,135.4692036,33.99517445,39.29382817,66.19932326,60.10832017,91.5403034,50.66091714,30.29157105,15.53777621,56.63370886,86.98118102,19.37413938,36.6265226,28.5189792,39.94502343,36.30836434,40.28798796,32.26254736,40.2836148,28.15095199,27.85522679,44.22288412,32.62337566,36.82668305,44.6617996,132.6774444,87.56815013,132.8931009,128.1003519,130.2278992,111.9504886,119.3776288,128.2332314,132.9519855,140.0236939,128.0505392,101.9444776,141.6701701,139.9432552,136.3151553,132.9603679,137.8141661,136.1423967,137.5330924,136.4107234,137.4377273,138.4565363,140.241855,139.2904605,71.61131517,79.85236274,77.18849345,78.42437445,69.03036017,77.88567116,67.14322359,75.82673432,76.26283789,84.40869761,68.27591904,87.20140194,33.92699349,27.14371636,20.48901543,20.27909708,18.74468106,11.15122474,29.53930909,43.60925508,9.732825253,18.54208521,28.00452577,13.99230092,22.58442561,20.52098054,23.59464559,21.22458202,21.58984091,22.13485646,22.17680863,22.65535177,22.2990709,21.74829146,24.19463727,22.41129361,22.14879428,9.972262572,28.01045031,57.13550981,31.89441846,46.40227062,45.00019065,17.91375874,44.46740882,53.20014338,38.30673736,49.92350164,26.18161332,31.22152244,21.8468561,20.01274415,13.76515108,19.60635374,24.16650997,20.04035917,24.93897558,10.64411431,14.74598521,21.36642716,2.891573139,79.38084105,12.97988305,118.9320744,63.89929402,74.13059879,60.50534551,98.91625242,86.08511669,32.07024378,2.126799197,1.029744528,29.46921443,27.84352638,25.85014155,28.74990701,28.71164609,26.21440971,22.06136896,23.60453857,31.15998136,25.65565701,30.67377792,22.75620556,90.39716673,74.63225156,58.79700467,72.52225899,74.81400238,71.08334589,54.77119105,97.39970175,67.16005427,54.99846474,47.08761094,77.3173853
Chr8-10297139,LOC_Os08g16840,3.063468183,3.135179423,2.628700519,2.876758951,2.139797679,2.611000136,1.46713637,3.25792908,1.720837368,1.957242344,2.691174962,3.064945947,1.440534754,9.635223345,1.619045281,7.763667288,2.812807359,1.411019242,4.739692438,1.320263583,3.085746451,1.389775907,0.454755597,7.719930501,0.164302067,0.919877929,0.371096026,0.446190858,0.380008575,0.395811926,0.28189592,0.052456249,1.681806032,0.827356193,0.930731626,0.671765751,0.206906932,0.215450501,1.11335153,0.225118966,0.084992747,0.544678909,1.496208772,0.288924014,0.243245036,0.690042528,0.45964623,0.143054058,0.23003908,0.442978517,0.647665867,0.599464388,0.17331168,0.561179241,0.373599937,0.191700916,0.916742804,0.895262754,0.92430331,0.607349168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092471616,0.615398121,0.228556437,0.586959626,0.173188373,0.515287686,1.145988028,0.090799773,0.34616699,0.194110154,1.428896789,0.071481271,0,0,0,0,0,0,0,0,0,0,0,0,0.405745446,0.161662809,0.599212061,0.703233998,0.062592313,0.488784277,0.165286732,1.026499094,1.492080812,1.681539717,0.546628488,0.913216225,0.567987178,0.677843418,0.582160684,0.518190351,0.153227459,0.924051496,0.379068719,1.205933643,1.103613084,0.987124792,0.262164072,0.087578865,0,0,0,0,0,0,0,0,0,0,0,0,0.676778575,14.46250368,5.099020362,1.348563957,1.898671028,3.846070739,6.151201246,5.107560758,3.566689106,6.355944088,4.271699121,4.616126514
Chr8-10296777,LOC_Os08g16840,1.777229708,0.458511876,2.60357414,1.153205102,5.948216249,5.032137247,1.215079709,3.692314301,6.362775947,3.57383837,3.021971793,2.926021302,2.984489107,12.53518073,6.293144875,7.964105755,4.754627943,12.77166662,9.176389089,2.283616137,0.507410524,6.556758364,2.756441248,5.858500603,1.266411231,0.570411562,0.880730957,0.559049155,3.860399899,0.210182542,1.736330024,1.36446862,3.586916505,0.458332205,0.606271933,0.291075459,1.950806468,2.264449661,1.967914322,0.379451307,0.609864586,4.455437191,3.100159159,5.368837229,0.57596607,4.568143195,3.208535875,0.025480127,0.476112248,4.972850937,9.087298605,2.418584256,1.207371186,3.369380987,1.40895229,4.954485459,5.567146146,0.033807511,3.577074946,0.617176141,1.067696581,1.145945579,0.319761961,3.473782217,2.905998659,1.749656117,1.917778408,1.006274054,1.225286243,0.034156429,3.768240078,2.24627883,3.860726949,1.362965618,2.405341494,0.815943942,0.337695065,0.033964272,1.730247707,1.058129426,0.275867671,0.857923844,0.771563514,2.002225683,0.638168733,1.426631097,0.862946004,0.383835083,3.261251567,0.618205129,1.047174502,1.365288749,2.720880443,1.28190263,2.126060914,1.399700579,1.989713206,5.006116287,2.490297865,0.524998125,2.718072244,5.27442562,1.081545575,2.300587125,2.10615852,1.741749154,1.105163768,3.525582049,0.980083413,0.121571483,0.941730878,1.126724192,0.557176736,0.223451758,0.585418072,0.866700693,0.687984219,0.492664016,0.124257332,0.896175518,1.505060678,0.586613171,0.696959642,0.885408889,3.823467638,4.245593345,1.806084161,1.504194789,3.410794161,1.667579327,3.416711667,1.461109323,0,0,0,0,0,0,0,0,0,0,0,0,1.619325678,2.894752695,4.777146238,1.15688918,1.541540967,1.603160387,0.638106914,1.402494705,1.290311926,4.537024031,2.335057574,1.111889007,0.770967983,0.153503839,1.280733984,0.615542522,0.75416174,0.160245595,0.020648227,0.542053638,0.29717714,1.056914737,1.667754407,0.058627137
Chr8+14366669,LOC_Os08g23740,1.244415772,1.206538843,2.51408966,2.045290058,2.471316509,2.56855637,1.496818133,0.78703146,0.93786776,0.297049912,0.083657274,1.666838174,0,0,0,0,0,0,0,0,0,0,0,0,2.014761185,0.719532417,3.464784784,1.229974761,2.593362133,0.787365033,6.128603771,0.29983145,7.386548881,0.215101718,0.14867369,0.790933512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945926419,1.184536422,1.918947181,0.105794272,0.992913517,0.197658667,1.32177652,0.14051333,0.835413659,0.167648678,1.462110121,0.663665346,1.14407206,1.872321564,1.148582674,1.606606372,1.3377109,0.546643234,1.208770078,1.752150456,1.130727217,1.125370782,0.876983675,2.072373879,1,1,1,1,1,1,1,1,1,1,1,1,269.6656023,327.1665031,290.907568,344.6761227,258.0899488,348.0743223,309.625165,251.1851302,314.6505196,354.8304273,376.3447341,319.3562727,3793.638246,4765.003482,3264.861859,2498.18625,3812.548746,4261.606198,4426.246295,3688.761403,3469.582802,4744.541006,3847.197642,4835.073943,235.3743865,516.5809251,781.3463649,950.0436116,1099.809894,1064.430875,231.9928713,1242.97926,346.2496174,841.5403158,868.6320381,1030.321383,2.108298772,1.820936309,2.850841887,0.965381136,2.324264287,3.294039054,3.512035287,2.467921428,3.747482227,1.95494401,3.171734379,3.02336945,1.108856556,0.389932488,1.38035462,0.168830248,1.890378177,3.111780006,1.595231815,1.860244823,1.126320894,2.314138007,3.965957216,0.481029732
Chr8+14362935,LOC_Os08g23740,1.349856329,0.622559713,0.386521755,0.341112554,0.326992551,0.392509377,1.076816247,0.039332259,0.535451905,0.001189229,0.282239656,0.191866837,2.111036314,0.092956174,1.985866246,1.249231228,2.775954014,0.987073202,1.934942619,1.174912401,2.98195639,0.625902555,1.435445368,1.539615775,1.370486049,0.787252413,1.551398962,0.27193859,2.987654648,1.532681958,4.788537869,0.497151236,0.647143351,2.594494491,1.76639044,0.099577467,0.147711623,0.688338035,1.122558173,0.821839503,0.77519042,0.802336765,0.463683963,0.314931014,0.140157188,0.092654175,1.357042912,0.101390425,0.616689343,2.583981305,2.324771668,0.344695776,0.797310256,1.330002878,1.318534983,3.847720228,0.1752283,2.428979875,1.413267729,1.922201121,0.431973621,0.267212055,0.465313243,0.843425881,1.300257752,0.686182787,0.090108342,0.846688042,0.242871438,0.760035852,0.473954423,0.315801762,0.284131561,0.049992063,0.300709351,0.601071858,0.61832953,0.956608977,0.040114754,0.981338769,0.647836302,0.182170904,0.644725969,0.03958644,1,1,1,1,1,1,1,1,1,1,1,1,0.389269906,1.154980028,0.712750523,1.016943774,1.048550596,0.98729349,1.184608956,1.291748953,0.557507843,0.06774433,0.093950433,0.071440757,1.270824977,0.501377737,1.063814161,0.23655674,0.273490869,1.407198911,0.647759948,0.596991435,0.53013109,1.555823573,0.35678462,1.235650119,0,0,0,0,0,0,0,0,0,0,0,0,0.060032523,6.483594643,7.753603039,10.71503837,8.456032466,7.186633997,6.233646664,9.484335832,10.88074516,7.460231425,7.207518967,12.44128225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr8-17214178,LOC_Os08g28214,2.822321266,2.281759165,5.660811566,6.843721032,0.652122802,4.557198694,3.768426777,6.330253451,6.754322378,4.084271755,2.817334039,1.509463151,0.888046722,6.584948775,0.000879241,3.748836702,2.283382669,1.400730368,2.62164831,1.890067693,5.927774032,1.932727069,0.101853705,5.867754687,3.119116815,1.40027491,1.071012221,3.294799156,1.84786776,3.989142423,2.648909022,4.146369314,3.225264106,2.200796805,2.90522678,1.437197727,1.162623328,1.461099817,0.770085607,2.115540975,0.772771201,0.058388577,0.147317118,0.15659119,1.744374869,0.041621027,1.714540111,0.069182639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865194567,1.611715825,4.718625912,4.454456371,1.549976447,1.358238761,3.138651844,3.736232096,3.859608082,2.23865625,1.822367812,3.666557329,0.031778279,1.132462068,0.582875459,1.286171977,0.438078031,1.01631336,0.341741058,0.093320682,0.210876273,0.269792102,0.21380581,0.416061017,0,0,0,0,0,0,0,0,0,0,0,0,0.851246142,0.947477013,3.185946727,1.08371151,0.99738564,3.500888751,3.122643676,3.925219982,1.157986786,2.807738958,1.2338958,0.267868992,0.900318,1.719377537,0.280537098,1.240549657,1.201410726,1.104967523,2.038677615,0.828443102,0.843473548,1.300274614,2.082062811,0.537003876,0.619137901,6.485311086,4.873813693,2.280731652,8.373580366,5.625556116,1.688122679,1.612598747,1.888203135,1.475090137,0.056677454,3.09732145,1.222504047,1.619122516,1.782919575,0.562175975,0.024507537,1.789442819,1.595979813,1.493205683,0.145388828,2.080365377,2.679493839,0.567990396,2.914029342,5.618494432,7.572407937,2.808695647,3.745321785,5.084119873,4.91953293,3.246345657,4.104455472,4.508291222,6.018854864,2.690437001
Chr8-17217573,LOC_Os08g28214,16.04637007,14.41361402,19.1313284,16.25464803,13.85682624,15.17570489,15.36965789,16.02766538,16.138145,17.52245683,15.24143444,17.89447674,18.36742041,25.10290627,17.35033194,30.47394058,24.2611389,33.36472184,27.40062625,19.91987514,27.1262616,24.18713067,19.90632568,19.16886774,22.65291628,24.48981175,9.564128996,20.01653415,21.74391095,11.22705159,30.38501698,0.156404045,25.02517543,11.75268104,12.83818307,10.87786961,5.549650381,3.865969965,5.23528358,3.979252258,4.746537879,5.021796296,4.298124767,4.281074055,5.574864776,4.838925696,5.397603989,4.722259975,1.362946637,14.45658066,17.05558202,6.33512464,9.458026257,5.584422979,7.42806381,11.03121792,17.85893231,17.92020465,8.409005557,6.659016657,14.3954418,13.52665194,15.44794386,13.84802938,17.69608579,15.40554212,13.85872708,16.32772205,14.73906243,15.008901,14.92939262,17.70319445,16.90138933,13.59009364,12.67654435,16.7729808,12.14365507,15.39040675,14.00999802,14.23255005,16.47300013,10.99363095,19.46256313,13.37724543,3.140664236,5.174637378,3.780205692,5.650357874,5.615160042,7.928254742,3.440577598,7.773958544,3.400433708,6.264035584,7.769232348,0.77291282,5.184308052,4.816015699,4.170413575,4.69661747,4.025695842,3.449256896,3.607213309,4.606198748,4.281609248,3.776888887,4.515880955,5.18764193,11.24685006,5.234771283,5.730370095,4.28035979,3.213027513,7.465501289,9.647612431,7.972663174,7.320137046,7.688922386,0.473351702,6.637093642,17.14043209,17.14051514,17.45007166,17.90620883,18.3261399,17.29340637,18.0013912,18.24250089,17.69472239,16.38153039,17.40499157,16.91466811,5.154457162,1.685903766,0.949078634,11.81551074,4.650336362,0.50532658,4.875198714,5.274447005,9.851161704,6.222277257,7.019971519,5.533811121,2.488568491,6.178410691,4.057400891,4.971868072,5.292493511,9.415094006,7.188622017,5.616406526,6.663020585,4.696230027,6.644163875,8.039966742,23.56159659,18.03295471,29.12230696,27.22117896,27.19405393,27.23706527,23.20561135,28.41110232,29.97059393,22.13093654,23.80371197,20.55549734
Chr8-17214289,LOC_Os08g28214,1.008303575,0.295046249,1.034615152,0.579681742,0.164416048,0.230107179,0.258888961,1.280315054,0.393212139,0.192540467,0.220507128,0.524816977,5.664747756,4.839380904,0.757557497,8.109055341,1.868396904,3.702999224,3.176102443,0.740144575,1.088521241,1.100447569,4.36597058,1.657071838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544096175,0.008438013,0.39369654,0.409607762,0.837993104,0.266548251,0.053213018,0.780850111,0.209625396,0.730979192,0.516801687,0.425392679,0.662859175,0.65933804,0.973997472,0.348679832,0.144054362,1.378844202,0.873302536,1.278863359,1.530153088,0.441239648,1.395566002,0.884835308,2.863178856,2.217465545,2.861310853,1.589377416,1.724483272,2.682609118,1.235286244,3.067441642,2.622897176,2.61729371,1.337810904,2.027401127,0.088088514,1.011761591,0.819056759,1.1463256,0.211311033,0.905494955,0.927656577,2.154376084,0.481639316,1.427075213,0.113496794,1.39154629,0.559961572,0.84892836,0.36848012,0.04977264,0.052495649,1.017698052,0.159869477,0.371849753,0.718827136,0.084247195,0.854094213,1.379891207,0.61777932,0.634930661,0.627113752,2.256639632,1.621886038,1.094862987,0.583505347,1.711212454,1.620549596,0.767808044,2.707297091,3.345310962,2.868733736,5.272696672,5.189155236,5.590630804,4.600628292,4.294876175,5.386127243,5.443385734,5.155802378,5.646653088,7.843722912,7.463629882,3.107050788,3.443190895,5.687787392,0.104658493,3.556649375,4.596531146,10.9361057,3.923086572,17.81476199,2.153033961,0.104749841,6.323547145,2.422854505,2.905133368,2.75052938,2.482540679,2.29629245,2.848439943,2.56639593,2.291328797,3.483742524,2.491350586,3.231881914,2.200918092,0.456340133,0.528561155,0.739799939,2.386166067,2.11463476,0.389887714,0.349188698,2.006003016,0.684028859,2.364383723,0.982225444,1.952773258
Chr8-17214564,LOC_Os08g28214,8.112846135,7.324555656,8.702970102,8.849960534,9.093365275,7.387933829,9.559402278,8.653341414,10.82736333,8.734263488,6.849315593,7.90229467,0.07603286,6.826550219,0.787772341,5.362165082,4.362836288,13.03035659,10.96427737,10.41339377,11.02211727,9.458812059,13.78881296,28.4003079,9.878455001,8.481739543,7.837230047,3.771943928,1.653401512,5.628286757,12.77909963,8.149296982,0.93949687,5.355790336,5.043676253,3.462137372,2.968308853,7.895416829,3.891753706,1.210543351,5.314235147,1.577834596,3.357134567,1.222473344,6.10519501,8.343504416,5.107091624,4.805362808,3.836309339,10.73464205,0.464266633,5.424743929,10.46924753,1.518525712,3.886953475,5.747960071,7.562176205,10.1160188,11.56034724,0.534990222,2.254250053,3.276943232,5.24397888,0.416461052,5.500627822,2.89982443,1.436532465,4.551192116,2.641333435,2.183291387,2.857650913,2.153644563,1.334658925,6.499290029,5.457657939,7.352811159,12.929598,6.451730602,3.811953003,16.01387472,8.278235805,6.601686738,2.096085203,8.440239112,6.173031243,5.412742195,6.092792439,6.017254967,6.210753406,6.301060982,5.129813939,4.047209012,6.530712979,6.510658665,5.651006918,4.35535216,1.970285916,2.271289677,3.229080019,2.038249949,3.704139113,2.666709727,3.619081008,2.034860141,2.732626751,2.385420277,2.13735921,2.590244384,7.379273169,2.480964523,8.65168512,5.321087277,11.20729265,6.046042895,7.291487662,3.338097895,1.340936429,6.921323844,2.35771689,12.01444929,28.59241295,42.82038423,33.14628463,20.65785197,36.42551628,25.57941662,28.84999854,37.30864924,20.93831548,29.22509995,31.84791786,17.64814096,98.6029326,59.68075238,65.53759247,122.7513271,56.82778515,16.04598106,171.1095259,46.19267978,45.635815,84.22851323,44.2392171,150.0555016,18.43889708,23.86365592,15.55090038,17.81663467,12.25616885,20.78365949,15.65338248,18.27110373,16.90304961,22.06050818,14.45034384,21.61407898,13.46397044,21.53066259,12.93582464,11.86306932,33.2035291,7.781457871,16.61745803,7.225878943,25.92954975,4.638560096,4.161213776,0.541569639
Chr8-17217633,LOC_Os08g28214,9.720995219,4.430422457,11.6804295,3.096975322,9.902048396,11.73572064,3.872011915,10.39664578,5.075698212,13.05257386,8.800065522,6.723490061,3.648725846,6.013027908,0.817530128,4.733764193,5.049594546,7.09222026,3.719832511,5.258651094,5.41683106,3.845771044,3.254789418,3.351331108,4.076254231,8.271045919,2.24828609,2.366242398,7.950422749,0.216206901,1.28640264,0.660237222,4.569238269,2.372831144,3.86011471,0.495806645,0.620684451,1.44703685,0.05588595,1.223523381,2.814156586,1.88889687,0.321972515,0.827024792,1.789779555,2.230020949,0.797143592,1.815725703,0,0,0,0,0,0,0,0,0,0,0,0,3.05586228,2.786359074,3.041988296,3.202210413,3.3655832,5.517720004,4.258964257,6.499162907,2.064228904,2.508022779,4.975925489,3.660610348,8.906900642,1.625033654,3.674980919,4.612266747,2.585829308,3.092893318,8.024637067,3.544765601,1.019813919,4.727833113,4.390805742,4.279749498,2.866487429,0.14737065,1.005688263,2.065231091,2.01231671,1.047217268,0.200633043,0.225242379,3.219455407,1.874682469,0.199046096,2.92313763,1,1,1,1,1,1,1,1,1,1,1,1,3.330875698,4.473566275,2.080981319,6.811865543,5.936163,4.633459299,4.863218424,2.649190842,3.103754787,5.593021815,5.822825353,2.767385022,2.649590452,4.466527015,6.005153026,4.062476735,6.863991882,6.819846313,7.185205401,3.699799947,6.709076422,7.588033487,5.85704123,7.337215092,4.494769162,6.38700173,5.318630263,4.384158197,11.74272057,3.750048505,0.624312136,8.873134384,1.181886431,3.318488178,3.091079189,6.876403945,0.600313759,1.573588547,0.449947877,2.36975558,1.796041464,2.360518219,5.415140095,4.275519175,0.231817685,4.750224929,2.142091035,2.31181414,5.018122214,5.99168893,5.018920355,3.898660206,8.969302298,11.02449531,10.76470755,11.31450434,7.083701229,14.37695979,10.8770335,6.190241171
Chr8+18252872,LOC_Os08g29720,3.583531915,8.300365783,0.682555094,5.650294847,4.669647697,5.632120115,1.8609086,4.373266271,3.391821724,6.874130839,12.61391246,3.31927662,1.039043112,1.208580302,1.028474439,0.111102189,0.743413961,1.242753097,0.777141171,1.189137458,0.618584756,0.345838544,2.203721249,0.988530249,2.024033444,0.313909478,0.354336694,1.348804529,0.278735048,2.654622174,1.154447045,2.255759258,0.60148202,4.308038,0.676371614,1.294979419,0.887959142,0.372421656,0.234402163,1.609040286,0.245226066,0.028823984,0.454577226,0.788717866,0.158866444,1.161755979,0.932531277,0.400778665,4.485279373,3.071738379,3.272928373,3.661402597,5.347704111,3.619838218,2.950418727,2.500436138,2.177042087,5.327627854,0.290562799,1.853691033,1.882565022,1.969395974,1.985059583,2.107534681,3.133941624,2.314328108,1.378093894,1.230568453,0.294895579,0.834900229,0.115943077,0.065302146,0.025949616,0.892391167,1.117599716,0.522884448,1.086795722,1.256372969,1.427404399,1.489208503,0.783645533,0.562881322,0.028541505,0.765091383,2,2,2,2,2,2,2,2,2,2,2,2,3.166997321,1.959896516,1.033530467,2.469751666,0.173869064,0.622863171,3.385234614,6.235300892,0.597669986,1.715534408,0.273274216,0.509736862,0,0,0,0,0,0,0,0,0,0,0,0,1.506403786,2.189198988,0.549026117,0.478406569,2.064325518,0.828285553,2.448293103,1.240873026,0.462015785,2.157447399,3.08485494,1.62431017,0.480511341,0.063179393,0.044920047,1.393040168,0.294163845,0.121606494,1.6242781,0.261367173,0.949042192,1.484671532,0.303145931,0.544791319,2.774915748,2.800911795,0.893475255,1.995841143,1.315522777,2.67478388,2.0967937,2.459864418,1.840530446,0.372070102,0.831009544,1.203637977,0,0,0,0,0,0,0,0,0,0,0,0
