chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,husk1,husk2,husk3,husk4,husk5,husk6,husk7,anther1,anther2,anther3,anther4,anther5,anther6,anther7,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7
Chr6-2766040,LOC_Os06g06014,0.33690188,1.105934625,0.274743677,0.801010762,1.868646697,7.616580506,2.844277955,0,0,0,0,0,0,0,4.279302005,6.471726421,6.834973592,3.269356412,1.974643218,9.277219888,5.8171776,2.663070278,2.07358788,3.750477275,7.454915737,1.05185698,3.058119849,7.671235691,4.106007614,3.481215679,3.224515412,3.849548986,4.497090582,2.776529844,3.676086789,3.095489585,0.978066572,1.532071938,4.607810922,4.259298251,3.434887417,2.005408042,4.588719362,0.848381194,5.135706905,4.716482626,2.795542324,4.934366673,4.632075847,2.737860515,4.761152795,3.011641801,5.166937046,4.640086157,5.788054382,4.756339017,5.229023483,2.792939211,2.685151254,3.56276956,2.250947312,3.178095619,2.670703266,1.355354287,2.78014648,1.412233498,1.741728473,1.527264036,1.706162748,1.04548462,0.764562471,0.169039004,0.209734384,1.351239532,0.460420531,0.411382576,0.085743559,0,0,0,0,0,0,0,3.721928185,4.03129172,2.834211445,2.303983504,2.601154327,2.654927425,2.789421117,3.155474793,2.020192782,5.352794636,3.799160735,2.871195043,3.222217464,4.921970446
Chr6-2766123,LOC_Os06g06014,21.18867342,19.89345112,8.974900844,20.72254778,24.20592982,57.4307837,14.88289419,13.63434926,17.76413202,17.7023884,6.239517127,12.17001479,13.47234682,5.827896461,17.39626374,24.02906656,15.39599141,17.45359201,18.63267144,15.6985501,13.8547491,20.16422584,12.36460995,12.68284291,14.61145848,15.53217901,12.36872373,15.00062636,23.24256702,8.095600723,22.78265603,14.39514217,20.0289706,24.34611895,14.97408473,28.91433309,2.076145623,3.345185459,31.86320907,6.611809691,32.04724378,19.51516541,21.74472132,15.11153273,13.10557616,17.81165581,19.26292311,15.06302979,13.45310177,15.59382407,14.57928908,13.53683132,14.96539349,14.68077659,14.65498777,15.0964916,14.5267927,15.32331778,14.73943602,14.72379126,10.13546349,17.63464675,12.32319635,8.226449362,8.741542211,8.873924651,9.575822727,8.831407928,8.974969115,6.777241062,5.067301496,9.802827956,8.144520357,12.67556386,9.385131079,16.48673899,6.471754784,3.708482397,4.376995879,0.390878663,2.551629178,4.65741733,1.640231424,4.2100064,13.8738343,7.633737099,6.102786172,10.84737874,7.457890083,8.978637645,4.584336227,0.22312645,14.30910737,29.21707488,1.963505953,7.88881948,40.57394011,4.94452849
Chr6-2768525,LOC_Os06g06014,2.08461235,1.124568498,0.960735441,0.535757089,2.347770237,1.780963031,1.171217737,0,0,0,0,0,0,0,5.234438706,3.093347014,4.116166533,3.834554566,3.929966706,3.024341011,2.41490422,2.311591523,0.884542541,2.600893671,0.526692014,2.692892053,0.828732709,0.736892297,13.18285712,3.07224104,3.052666872,5.007804816,5.889523302,3.621059123,15.21205541,3.049100127,4.2719242,0.43155369,1.538470253,2.345569189,2.12719633,3.575189546,9.633301163,1.25227284,3.618149729,2.939701584,3.585918378,3.34162144,0.367944701,7.828359183,5.820641159,9.157288469,10.36781047,8.213759306,16.55395109,11.04216634,1.008724553,6.341102929,7.600763512,8.071932117,2.971327607,9.913802693,6.373438424,3.764140898,3.898962939,1.471651153,3.206099855,0.741361925,1.002500259,4.108613932,1.299447237,0.726033981,2.647437804,0.35777386,1.081410307,3.618595108,1.314040027,0,0,0,0,0,0,0,5.264014513,4.717734206,5.836599366,3.949351907,5.429699301,3.956470035,5.231455502,0.312314448,0.193264319,0.102693867,0.478939829,0.641755077,0.833730531,0.883018084
Chr6-2807413,LOC_Os06g06090,8.107893183,6.674072983,7.226845527,1.206800614,5.984062724,8.027017542,4.911013894,10.4658417,1.368464271,4.691784534,5.144142623,6.140659594,0.090128648,5.023854648,0.159427409,2.374069506,0.145692952,0.994166219,0.498083765,0.372679776,0.104047917,0.685513658,0.767553653,0.21244849,0.515053242,2.199717705,0.024159687,1.096739205,1.586889944,0.238523913,0.978043879,1.494142557,0.372422618,0.81714409,0.822469483,0.428423506,0.491139151,1.202265606,0.084813363,0.247721248,1.223535833,0.804673229,0,0,0,0,0,0,0,0.150637533,0.723403664,0.283186898,0.50543777,0.94769421,0.736662359,0.454717302,0.494369851,0.648051335,0.827201142,0.382751046,0.638954217,0.379458847,0.554965713,0,0,0,0,0,0,0,0.030495187,0.51901498,0.556568335,0.774792869,0.313960743,0.887081465,0.448291168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499481307,3.393878258,6.762991195,2.17995214,3.718056209,4.40017861,2.517442962
Chr6-2806666,LOC_Os06g06090,217.1002714,201.1342768,220.4320794,217.354261,212.7106124,224.915953,211.4868626,203.2622371,206.1580692,223.6405522,201.4526735,191.7923402,240.2301272,235.7327465,188.703579,180.3507985,142.3773346,163.6622017,174.3321366,186.099141,185.0226578,356.8271524,368.6865933,310.6240766,385.2420612,356.3942881,416.8314711,362.6106637,342.841366,310.7062241,324.180796,348.6541731,345.888566,302.3540077,391.9069461,398.0933476,339.5468255,365.9227547,411.5910884,360.8587561,367.0975165,400.0116464,290.5914162,282.6245093,281.9852006,276.5933722,274.4168765,285.8384967,280.5977695,434.8247476,420.464946,407.4572807,387.1544585,393.8248175,381.871306,449.738225,627.1709639,692.0572974,655.5118255,649.1353862,634.1559079,636.5912727,667.0317432,242.3059999,361.4599369,273.7035376,279.1155536,217.5582897,235.4430009,250.9629344,522.0028073,502.8746854,543.085947,440.2561518,484.9079143,455.1275589,488.1562014,169.1776087,155.4788266,88.87845335,115.9076921,146.3790727,63.25892652,146.2325903,289.53427,248.2121088,272.8269053,227.895759,252.446305,267.9698218,234.4628274,171.4658367,161.5552876,144.2185139,159.3032938,153.431392,154.0967692,161.2702138
Chr6-2809461,LOC_Os06g06090,2.476168947,9.825729639,12.11616109,3.896063265,4.894623854,12.13954489,8.488089812,14.02939612,11.65136761,6.714719899,2.80699259,8.004415819,5.97286714,12.27045083,2.686979604,2.687509972,4.381523266,8.30456606,0.724597758,4.401322491,4.746368456,2.119593963,1.412084371,0.714539994,0.920158181,0.962171946,0.490503216,0.432673547,2.169163071,2.362573458,0.305645701,2.057485391,3.848437431,2.516013428,1.350273413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1.93826485,2.013587534,5.849782268,3.497713997,2.810931325,3.97275912,4.216786979,0.028625312,1.064667676,0.84616351,0.159778002,0.443009849,0.550137039,0.379627027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814372817,0.043422234,1.209228857,0.536790067,0.053875462,0.642670912,1.081841907
Chr6-2810887,LOC_Os06g06090,5.674822481,6.254507809,7.64962764,6.606232401,8.308964246,4.798524036,5.543457104,8.099296513,7.733158343,5.881394489,5.634342464,6.618675229,5.633963518,8.795430203,3.303896094,2.450686394,3.497427292,4.319692109,3.725745634,1.719866029,4.43109708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220498775,0.372536533,0.354699115,0.538358688,0.659584324,0.111204832,1.370159818,1,1,1,1,1,1,1,0.675254403,1.429246349,0.261023129,3.831781326,1.274416096,0.614993367,1.398999014,1.407479009,0.295328898,0.244155681,0.311128478,0.424946381,0.20460681,0.213955058,0,0,0,0,0,0,0,0.806758686,0.049048357,0.833763163,2.162792577,1.478910355,2.370434642,0.865620896,3.758406148,0.054337748,1.562050553,0.787976332,1.885443049,0.130877345,1.02262225
Chr6-2811718,LOC_Os06g06090,1.137883075,3.338973105,5.588178803,1.532938105,4.582275983,1.334926706,3.934439788,7.084468895,6.0103302,4.944625937,5.093615562,4.985999932,3.998257618,9.303455358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814426858,0.656854796,1.415317969,0.76253823,0.887452143,1.382405512,1.288146604,0.129300132,3.833529379,0.755576565,0.965863435,0.666045774,0.00910657,0.663416919,0,0,0,0,0,0,0,2.071308754,2.066058313,1.439131361,2.626099982,1.113312443,0.738423754,1.022864598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67830799,0.591985245,1.584183735,1.621996967,0.972118242,0.418407864,1.792714223
Chr6-2861549,LOC_Os06g06180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407336785,1.551340948,0.412057739,1.178325733,1.942966993,0.650100038,2.968545203,6.962887116,8.208008496,5.693053978,9.891471112,4.996528582,0.608141004,15.02636684,1.52135355,3.720070188,2.344062944,1.353563569,1.081664531,3.171014208,1.080464512,0.323614151,0.054250708,0.112712335,0.220192486,2.544600068,1.608039333,1.736430993,0.141084272,2.237999622,0.47109491,0.618949853,0.000201537,0.692354403,1.013146957,16.00097426,4.9519108,9.225194545,16.67424539,6.762913844,4.33574617,9.751031513,5.052523231,4.174787172,6.058585156,9.386124098,0.183820364,5.127073332,1.886645162,2.223875033,4.385931457,2.947190687,5.837870942,3.652945354,2.91809893,4.605486999,0.04725741,0.764552248,0.059200923,0.276967352,1.022346631,0.177484415,0.084186468,0,0,0,0,0,0,0,0.419538652,0.532321422,0.656380861,0.120540789,0.066124727,0.303621641,0.267237712,0,0,0,0,0,0,0
Chr6-2861622,LOC_Os06g06180,1.290067273,0.354306816,1.698843288,2.68855277,1.2631139,0.911261852,0.469005799,0.192977471,1.906933593,3.792456259,1.357836458,2.142622926,1.484575334,0.12566151,2.842589744,2.25106689,2.790661827,2.964113419,8.44381326,5.22452115,0.78174999,21.75167764,30.76385576,43.23773301,39.1835101,23.75710417,37.78099311,38.47597209,34.99943826,32.46006158,26.27247891,28.82852693,26.89799285,28.86206821,34.70392529,12.43430594,9.982980885,15.45863424,9.86564532,11.52237737,10.35275607,8.053270349,9.990899117,8.508462188,11.42018706,10.16665093,6.967971249,7.565372103,18.28055037,33.10327238,33.17491163,35.53499019,30.16415657,27.19893476,25.15035216,36.05229107,55.01776256,53.71155279,61.19756349,47.83734488,55.47109879,43.95763438,50.0749968,6.687155546,5.935697247,7.4373944,7.166084701,7.666860036,6.737666339,6.880867685,3.245893077,0.867408968,5.119266897,9.224214213,4.10899843,13.0516538,2.193743645,45.52979658,57.90746914,24.65257654,112.357401,16.39132418,106.7492215,55.80812205,16.32063333,9.587772609,5.657955186,18.44099714,10.69170184,12.31718634,16.19014495,3.161301044,0.008252494,3.413854059,3.205108264,2.769059238,4.407144726,0.887059573
Chr6+2867706,LOC_Os06g06190,2.938128679,3.33074338,4.118006808,3.683007314,2.472218319,4.203212607,3.283569395,9.87873468,12.58015465,10.16869053,12.50712327,12.35820606,3.256088556,1.808080543,21.81170854,14.69377505,18.07417418,17.83066977,13.16131864,19.61978205,17.38371416,57.73104079,54.7930403,55.74243366,61.55243201,58.76300523,60.18990387,63.16949698,114.5954939,94.05489433,98.42906029,114.5842502,100.4837884,114.8656958,89.58229322,98.28317558,92.74098312,74.76806674,113.3923098,97.31265531,99.31780454,99.83652046,58.034457,63.26793247,58.45641571,49.51538552,53.50391773,68.28333054,57.42322791,34.23759419,34.07357288,41.48075479,37.11111109,38.26397364,35.7668983,40.79832732,17.75039774,8.095105347,12.90355872,14.5652717,16.28876038,15.76345844,16.64477676,42.85943984,30.10842747,35.46070808,39.3230614,31.49365744,18.72545413,38.00276851,22.81962736,23.42074522,30.11282373,25.64436831,27.99161245,21.23854571,28.09280248,6.444170367,68.24232074,29.35527808,4.856711696,39.68309625,36.48753429,20.56793386,25.73094743,33.41928662,27.89621076,25.84535241,22.17673528,25.83233721,8.925746975,11.79690977,8.548024985,13.1079367,10.52649084,10.62262149,10.76781271,8.897776852
Chr6+2867470,LOC_Os06g06190,0,0,0,0,0,0,0,2.394057102,1.986302968,0.451777151,0.38281731,2.177994721,0.27220221,3.151618448,4.489307884,1.581763448,2.271129272,1.144088373,0.83282779,2.69973484,2.495278198,7.518762923,10.09712383,4.881706139,11.54189619,9.625765549,9.743245362,5.802902472,5.143888582,7.435125626,10.05645289,13.35093189,14.90820904,9.132441436,14.93077822,5.812999888,6.766818304,6.155505589,7.92602885,5.690518211,6.704156518,7.493473017,2.175320798,2.912340415,2.65649111,2.977211244,2.82605674,2.134218477,1.900693124,1.355442905,0.856555566,0.742018507,2.312873878,0.277335323,1.326247185,1.239385206,0.354522135,0.183844599,0.69752806,1.021229897,1.233224642,0.468785847,0.258591674,7.879112256,2.959144625,2.921916194,1.003928267,2.933544108,6.445787142,2.866495369,2.842920221,3.615193676,4.165340194,5.141922884,3.825895218,5.238238509,4.032270155,0,0,0,0,0,0,0,6.355986515,4.832335324,3.930848276,2.647336447,3.599575681,5.207475308,2.993197416,4.306314865,4.071728863,1.731349041,2.453215759,3.477661021,4.227326755,2.373378358
Chr6+2867416,LOC_Os06g06190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472199654,0.048877473,2.807113999,1.569683768,0.405707994,3.504362073,0.763703165,7.849524195,6.091505289,6.104407229,7.560986486,5.891872293,5.135939572,5.440123388,23.72192177,3.494649833,2.645274334,14.7995054,13.00025841,15.01317967,22.98326476,3.880862295,3.645721326,2.965802459,5.518789313,1.839652632,5.309533116,3.694451,3.223498165,1.749571327,2.650764837,1.817653951,2.285692387,4.214742523,1.773669945,0.797975157,0.073090436,0.517680096,0.149153968,0.512911266,1.172109967,0.176938712,0.844194105,0.701750176,0.670750487,0.094378487,1.228674282,0.24826492,0.353555257,4.492738725,2.56997226,3.603337861,2.735023401,3.756256413,2.777200284,3.898382575,0.393673848,0.407495744,0.693660589,0.029769789,0.107951451,1.368383446,0.769436679,0,0,0,0,0,0,0,2.146947669,1.280536403,0.212089387,1.504032743,1.364179612,2.057143936,0.571679485,0,0,0,0,0,0,0
Chr6-3388295,LOC_Os06g07100,0.131413757,0.581202338,0.803847724,0.576585794,1.463308556,0.007473463,1.385153659,0.129028505,0.005861997,0.572221841,0.325345826,0.064444701,0.423046433,0.050923395,0.559035923,0.181302732,1.543571482,1.025095556,2.150305629,0.834183355,2.163843078,4.682014835,4.716495123,2.304742376,4.281984656,4.182514521,1.11611328,4.18616152,1.91255413,2.203899736,5.061982592,3.744318326,6.877529131,6.151829581,4.885048556,0.427258306,0.806193246,0.272306573,1.273045069,2.94401051,1.091532751,0.12714644,0.582134644,0.491952382,1.162260966,0.557295607,1.976455188,0.41646091,1.726102671,4.428270834,3.503750092,4.013437245,3.120892777,3.646670412,2.958242199,3.195098033,0.205591922,2.483870427,1.413142905,0.692702422,1.369385719,1.995213126,0.976798529,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.812871962,0.910249411,0.375165558,0.186259643,0.298428251,0.711633411,1.328792239,5.891796791,2.470236161,5.358882653,3.6033406,1.926791666,2.126372234,2.017242731,0.877765489,1.190218099,1.172390378,1.601608498,1.742528157,0.59367776,2.848057478
Chr6-3388212,LOC_Os06g07100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828225849,0.205888241,4.583694726,2.29310208,3.0174033,4.682415541,0.432480033,9.153420705,9.526373955,7.360444076,4.707022087,6.226599106,9.544504322,1.792055943,24.36822338,25.81048253,29.00048805,23.6488659,26.79800149,24.98983318,28.16319769,8.595962963,4.873311217,6.067084211,12.52512983,4.88875066,11.75999004,9.790692907,5.076001162,5.829069549,5.612381557,5.161402982,5.023150423,4.982625438,3.224204523,5.659788132,2.475231855,7.50248719,5.321720439,5.366401044,5.622379452,2.00191953,0.116512429,2.477467861,0.675090888,3.250045487,0.38569705,1.085210933,2.57042799,0.306975269,1.390131661,2.103215325,1.73627215,1.067865741,0.127816458,3.116611954,4.837244929,4.821590985,3.122502578,6.894284325,1.697074007,3.099313538,2.984089767,0,0,0,0,0,0,0,8.162872707,11.19022732,11.98838924,6.694978628,12.81415944,8.242202646,11.58997673,0.798579669,0.11509838,0.270021348,0.267973004,0.102839559,0.698172931,0.752374368
Chr6-3388921,LOC_Os06g07100,0.879003252,0.52414359,0.085878206,0.423772683,0.419566129,0.234546808,0.256649986,2.406083734,0.011508724,1.6707733,1.736121927,0.907957552,1.06341123,0.902231679,0,0,0,0,0,0,0,8.35979683,10.61843565,9.434957079,10.27837246,14.16489106,12.63980341,9.169357565,0.178514618,8.709864826,0.46007342,5.923423874,10.00615975,5.641198773,0.971326881,1.090764192,3.20955866,1.203190682,0.815697012,0.946564637,0.839751941,2.15727094,3.374868549,0.506196923,0.229728818,0.043029443,1.570728231,3.325157126,5.159979007,14.71815929,10.31912532,16.19218524,12.69220399,9.209387733,11.37569077,18.41726146,0.659529795,2.231165455,4.002612457,3.00991754,3.209226996,4.965441665,3.666852838,2.525530081,8.724487956,5.136648303,2.991277425,2.682946839,6.656981219,6.712905707,2.521159765,6.194872005,3.08630047,4.952506041,2.101087145,3.148524698,5.681833805,0,0,0,0,0,0,0,6.997251775,6.660639413,6.130923251,6.738898703,7.126975984,7.496908328,6.980327491,0,0,0,0,0,0,0
Chr6-3389087,LOC_Os06g07100,5.639649605,1.280801286,2.115907824,1.938905114,1.242691636,2.428672744,0.140610023,0.312284614,1.061693281,1.055490116,1.038355835,2.957981123,0.239591375,0.518322196,1.974264962,3.081886122,6.903905541,3.001497925,3.940159263,4.457584733,3.241077219,12.67285631,6.083676778,16.81351359,10.86995109,5.955391535,13.11375823,4.976671611,12.04807656,13.84144581,11.97634895,10.72065994,8.567558242,15.18381366,13.24133839,0.825135131,0.16004085,0.024458116,0.527669415,0.77669867,0.446361305,1.596477323,3.586205533,2.269494915,4.373813597,0.940743208,3.527642156,2.412413914,4.69369296,18.93231269,15.49577001,15.77573122,12.56795654,8.649432413,17.8168142,16.3039622,4.857548818,3.307310189,3.756006929,2.759077719,1.753284635,10.1918291,6.601636501,2.765491366,2.537777119,0.642388318,0.787613483,2.449794438,0.789627918,2.761046778,0.532544859,4.041544602,3.074347994,3.955313651,5.244229377,4.177324984,3.62240597,11.61816813,3.721438434,4.793340909,0.569220827,6.710062063,7.193466339,1.023192618,8.881594411,6.832333095,9.577632721,12.29219422,7.280401969,6.650187549,3.777728796,0.940189914,0.725112886,1.849433451,0.162106276,1.558676002,0.170468401,0.813816841
Chr6-4796189,LOC_Os06g09450,7.908232567,2.002144242,0.996874398,2.596573934,4.152039385,5.677694991,6.281042534,6.157777955,6.130318822,5.535669346,4.70712083,4.664745668,3.828595296,3.463082582,5.394295224,9.801826997,4.249120624,10.54452136,9.46392807,7.733347448,7.112706651,0,0,0,0,0,0,0,0.382293209,0.663294625,0.971441551,1.532488762,0.1121139,1.111273956,1.090428029,1.21722967,0.613659087,1.574905002,0.027672375,0.013559372,2.950172433,0.357235989,0.766529244,0.260023613,3.386246226,3.890220905,2.883370417,0.100689517,1.678253863,0.137936198,2.095980736,5.974720988,2.134773711,2.878499042,3.466880387,1.778757901,6.228607473,2.958478591,8.027398412,7.332054417,5.195477497,3.534810455,7.214658284,3.630447581,3.695457997,2.608242488,3.176776118,3.256140051,1.603523275,2.299687884,8.241347687,5.119124844,8.999549678,9.623354179,11.72752816,7.109686191,8.043619762,0,0,0,0,0,0,0,4.015121316,1.338699457,3.634720734,2.843934898,3.634471995,3.797900857,4.693761154,0,0,0,0,0,0,0
Chr6-4796669,LOC_Os06g09450,143.9534355,65.54839037,178.2030642,146.7520968,178.1021929,180.289391,156.0635471,184.0346831,235.3447661,211.3911372,197.1034815,183.7388233,147.3455766,213.9695347,719.4831053,1190.60802,743.4713459,1110.170815,483.8396643,1034.36626,883.0839708,421.6732447,460.2822179,441.6786276,465.7722641,415.9799679,445.3474089,445.4126195,440.3196364,462.48464,280.6030003,485.6887482,342.9833722,361.1136593,405.3767041,369.2410778,377.1611396,456.885949,383.5468391,374.9789636,467.0194579,353.3447869,1197.823102,1327.140026,1320.69951,1280.008096,1286.736029,1322.724319,1250.303365,1680.862132,1701.837532,1607.647641,1579.75277,1634.714013,1610.456404,1576.186455,2301.188284,1650.330601,1996.141147,2341.142779,2077.698658,2473.348832,1723.08463,1007.736093,991.8049521,1035.030469,924.8786372,1052.9988,1109.596845,954.8597448,1352.245463,1345.28964,1344.962311,1348.155042,1348.286382,1345.441785,1335.577274,729.2798542,300.9065414,681.7877902,846.5209723,549.6901289,756.15521,277.7640776,830.4367499,818.546204,778.2733369,799.1691767,835.3469313,891.3133973,842.0760766,9.262944226,12.47195097,13.02605673,27.84006293,17.65479133,14.66221371,16.95286499
Chr6+5289625,LOC_Os06g10290,24.371577,24.75472391,25.86114005,26.13659965,23.85587759,23.35344141,24.12824823,38.24256069,32.68769955,16.47143731,20.28805257,35.64188842,26.36206724,26.42332248,10.29085581,10.38335303,11.02746698,6.217689057,9.79422092,17.48562554,9.784151946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846302406,4.513450415,0.576715629,4.599187603,2.854557315,1.104134067,0.63382119,4.152635811,1.043939731,2.282644818,0.50020815,3.22914646,3.301432204,6.102736206,3.115257516,3.107596739,2.280519351,1.198170863,2.501039389,2.296847761,0.735432393,1.799900237,1.545097413,0.813184732,1.54187833,3.078560403,1.622470304,1.825753457,7.807206655,20.0132143,8.370995973,2.886209441,4.618454007,1.671094758,4.829006392,6.859917933,22.43480035,7.880582021,20.44837162,1.735608258,0.494268064,10.67871545,8.298071312,23.5101705,6.824795125,11.00250727,21.15209591,24.23055335,10.02248918
