chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,shoot1,shoot2,shoot3,shoot4,shoot5,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,husk1,husk2,husk3,husk4,husk5,anther1,anther2,anther3,anther4,anther5,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,pistil1,pistil2,pistil3,pistil4,pistil5,embryo1,embryo2,embryo3,embryo4,embryo5
Chr5-7219133,LOC_Os05g12580,24.35632943,23.55288303,23.0604318,24.08452619,20.62452979,22.64155877,35.41302871,25.09832365,20.11246961,32.68476191,25.628514,30.22695753,27.30813672,29.39723066,27.50966326,48.61564316,50.70910155,60.93153509,40.21890225,55.37694191,0,0,0,0,0,0.251148547,0.651744457,0.249915972,1.205465861,0.190669458,0,0,0,0,0,100.4836162,95.79409636,91.49791849,105.9801738,74.82824476,23.0681989,19.94847077,16.91112835,12.99353887,13.36918338,2.599247665,1.642954896,2.200812181,1.393761918,1.463896949,0.153679847,1.384623944,1.858749392,0.89517007,0.524510229,52.93993387,28.44273257,93.44918223,105.6072902,97.642485,8.817228309,5.177254913,9.466608374,8.910699318,9.413490015,0,0,0,0,0
Chr5-7966251,LOC_Os05g14194,13.92647726,6.993482496,22.64791343,11.2913494,11.64657186,13.16708574,14.55976657,12.19619322,11.18442157,14.99527855,1.274792345,4.60365008,7.772526431,2.809154822,1.962624443,1.221357465,1.001726024,0.32140187,0.215905356,0.666800175,0.662685482,2.869702138,8.193445535,8.865539001,13.14432752,3.225136566,3.187217392,1.026846243,2.500697258,3.838065176,1.55249656,1.753579543,1.435276057,0.534793252,1.892213609,1.838894159,2.227846652,2.504031792,2.311902157,1.007884131,3.899104452,2.437343156,2.695190105,2.871638209,2.698593878,1.505345864,2.246250321,2.721749354,1.732006065,2.527148867,3.13680084,1.873219993,0.198422656,2.497797983,0.095627384,23.59061155,23.44521363,11.20928058,13.05369635,18.09185345,1,1,1,1,1,0.705057355,1.504706543,2.197475914,1.390913449,3.024379968
Chr5-7960435,LOC_Os05g14194,160.6091861,137.9251393,151.3846068,156.5782232,163.9180321,198.218687,190.2736603,202.893735,208.0730578,161.6084314,150.972978,144.4076186,143.6547631,145.5571737,148.7298365,481.0360944,416.5047137,437.5665857,509.3887696,470.0498614,203.3021474,192.0927765,273.3087152,222.3861025,224.5160623,315.8115903,310.0700571,293.40737,295.5418269,288.4250627,335.1014509,200.5284858,155.9065502,342.4686665,185.59373,95.02868967,87.36292932,87.6425267,87.6675848,91.0522211,57.61817945,61.27885745,52.4937449,45.20810725,59.53758311,99.46068701,172.4122487,162.8836317,150.5193738,157.5174553,216.3809007,233.2268198,242.2955424,239.4990789,285.3554101,224.8254043,134.703481,174.8797357,212.2673277,221.6911515,141.1731753,125.093602,134.178667,129.090187,140.7152698,157.3169879,151.0797214,158.0697002,163.8802311,161.3119158
Chr5-7960039,LOC_Os05g14194,52.95591968,56.12693556,51.37466706,47.67028826,41.4757154,8.337871631,65.36592854,43.57821179,25.01834952,14.31989935,84.70378492,83.44348475,65.03257902,56.02663817,94.90047905,29.68097835,35.56708963,34.60889208,20.62844211,31.10072775,57.91824759,54.60337114,65.51729057,59.36906428,42.01494192,44.75490028,40.60349578,50.7458137,46.16965164,48.78040725,32.52341918,24.50649529,43.67418859,15.33355603,39.10863311,10.23950612,13.657434,13.74403267,9.756483892,10.7453312,17.78960014,12.48591064,13.95128756,12.76704777,15.24967679,30.34541018,32.0001895,13.79968223,29.57343564,36.38945939,25.91790186,37.09021954,32.9221039,32.87336967,26.52082263,6.616621643,36.66813425,22.99417487,4.810476,3.54702368,11.28071306,11.6986919,7.781750102,11.01337579,13.70017049,43.12944832,45.28497405,35.50560747,41.6010863,42.4905694
Chr5-8616359,LOC_Os05g15180,0.696781185,4.531877645,0.064121996,0.776905018,1.921101384,0,0,0,0,0,2.165882971,3.460416774,3.406948028,1.512630221,3.021818895,0,0,0,0,0,4.57814938,2.912155775,6.587991706,1.856183849,4.169656608,3.782664887,0.933368222,4.454720059,1.589896322,2.407401554,0.719139119,0.535846147,0.707439057,0.005584296,0.564163449,2.313703115,1.607263984,1.123583193,1.988121863,2.075779141,1.36601684,0.97656118,1.509570479,2.116055655,1.682066115,1.443386762,1.284225443,1.315590981,0.066672261,1.856821543,1.502884873,1.027838253,0.340948369,2.157114834,2.182535417,0,0,0,0,0,2.266541028,0.515196267,0.357868847,0.663619191,1.086338947,0.496015324,1.428065567,0.686371192,0.045282184,0.38934771
Chr5-8616531,LOC_Os05g15180,2.373581803,2.267777116,2.728303865,0.647067107,5.440528629,12.46843313,13.0232977,20.22281165,2.641275114,6.027836432,17.7279966,18.55887549,29.95432807,18.4558988,30.61496166,12.02548859,11.88117829,3.107328734,12.31676214,6.558388669,10.06235696,8.38133075,4.966518331,7.181363605,8.166883919,10.2610852,9.384329929,10.35337689,7.380913457,3.724788026,4.520810031,7.543598948,7.209236979,7.289348054,3.929542248,20.60433757,11.61275101,17.85740191,17.92567862,20.53702131,10.44149062,10.47968692,11.36270998,11.25995424,10.24576674,10.73439004,0.819892731,9.000475994,18.81308563,0.905201699,16.57390931,18.55688753,7.801421641,18.0183859,22.57785637,5.292757403,1.619491507,4.433410821,1.836509145,3.378318943,19.75133413,19.71132327,20.5641678,20.69369559,20.05177732,21.25952321,21.11758905,36.34002078,23.05405851,37.08514038
Chr5-8617796,LOC_Os05g15180,5.738356287,3.352561473,6.547220563,3.987729668,1.35732484,0,0,0,0,0,1.426081019,0.935535204,1.258927328,2.097943565,3.58229289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403203115,2.169003667,1.363611188,0.770660801,2.188805573,0,0,0,0,0,1.243647635,1.434773799,0.58759382,2.115450421,1.820093461,2.488247869,1.273149634,2.451138729,0.387240928,1.709419065,0,0,0,0,0,0.511377778,0.612569715,0.504727456,0.190775338,0.339125803,0,0,0,0,0
Chr5+9452419,LOC_Os05g16660,7.509739001,7.832286901,8.395135523,7.033221579,8.03275766,2.981018275,7.819871213,1.847060279,1.182314106,1.093038764,0.739134185,0.708832264,0.058239524,1.363887671,0.789665887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959267827,0.714209624,0.518486734,0.362777024,1.70593483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72322361,18.24051163,22.27618695,13.63578908,22.81300409
Chr5+9453206,LOC_Os05g16660,1.000900814,10.79550618,3.470875175,4.453302592,1.969331884,16.2773206,9.192689389,11.18530452,4.204055846,18.10981729,4.159593486,0.560316066,1.480267028,2.714931317,4.825266148,0,0,0,0,0,0,0,0,0,0,0.477925715,0.43471173,1.135381196,0.474920384,0.665644984,0,0,0,0,0,1.380624069,1.404816124,0.847832704,0.869046627,1.388354497,0,0,0,0,0,2.009598141,2.935325396,1.04001117,1.668655688,0.264082117,0,0,0,0,0,0,0,0,0,0,0.678307618,2.259093086,4.19202294,4.52521776,3.326691349,4.80973987,2.699503258,1.296304468,3.897869158,4.296037557
Chr5+9454456,LOC_Os05g16660,126.1242103,128.7117033,93.84711653,142.6906311,125.5645441,88.00496342,85.93346987,84.00184981,113.8102727,113.6129301,95.40570592,78.06343831,82.82572144,92.53031427,97.45131575,69.4693278,68.07202357,89.55545425,88.91944508,83.74056556,30.91086475,36.39209783,44.23230882,33.59545035,44.92505259,53.02048442,55.66154786,50.14579663,63.63171915,62.7049066,52.67161736,55.89478336,55.17462465,61.60520874,67.4751858,147.7985049,120.6442361,60.76532435,104.196837,130.4278184,95.43051914,87.36209061,87.38410241,94.02215895,92.43624419,83.39543111,66.65251047,80.15536073,45.00227187,89.74891725,61.66991006,56.60849354,73.12744806,83.37685948,75.04657714,83.73532855,50.11557775,95.83089704,18.1281898,13.46860085,112.9449593,112.7323272,115.9697322,113.488481,114.7524425,165.2673433,142.7499661,160.2875626,89.93737269,129.3129267
Chr5+9453106,LOC_Os05g16660,6.385447031,6.580702609,4.947252816,6.940590725,10.85887311,4.70879383,3.388816247,4.206190698,12.25194935,2.970880833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176679184,1.468176056,0.240633815,0.507751475,0.601132007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98968173,14.5478573,0.893131905,18.87979528,18.90212047
Chr5+9452057,LOC_Os05g16660,5.629687565,2.504723036,6.133596901,1.028917978,8.109079762,0.230172954,0.929667992,1.612926538,0.666176602,0.212532695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489810218,0.437114757,1.577760724,0.240159528,1.15599079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83220058,3.006755781,7.649092796,8.980807845,9.865683877
Chr5+10865391,LOC_Os05g18750,1.1110492,0.44474748,4.955484765,2.30066378,5.054102054,11.00824934,5.11364262,6.132899123,13.28213589,6.720639946,1.466913686,4.602033082,3.94335318,2.641054059,4.05055159,2.641274866,0.075873292,2.412345977,6.081817647,4.532378665,9.387926681,6.894913029,4.499202756,5.291960885,9.180746291,2.729816439,0.837496403,2.91292414,2.18486842,0.957354493,3.492773222,0.24450947,3.638118614,2.692209474,4.823797407,8.394111308,8.496666694,3.329659909,4.068703522,6.296282923,0.474464285,1.384927991,2.013850755,2.529042061,1.766440697,2.031228416,2.257082903,2.540853061,0.058787756,1.07548647,0.101898846,0.687356204,0.185413676,0.117700179,0.335082833,0.100740675,17.11699475,6.730888619,5.603463569,4.989843517,0.111871352,0.014399626,0.372951009,0.027655114,1.027742562,1.016875266,0.811067432,0.381012314,0.181425838,0.795012357
Chr5+10869234,LOC_Os05g18750,0.958899913,3.583120572,1.463358975,2.474214332,0.728981316,6.213460823,5.226363419,6.922285346,3.09628419,4.817302368,10.57005682,3.28457058,2.082970016,7.491154156,0.765613562,0.746101812,0.106149373,0.152702393,0.604573174,2.031064515,0.779572551,2.301300905,0.491655758,3.061525918,1.768947088,0,0,0,0,0,0.045507909,0.562575025,0.062299779,0.407620506,0.32167351,11.0682559,12.25687322,11.51870703,11.93788854,12.54531587,7.679542525,8.422806333,3.639234177,9.761576951,4.503538037,8.196853341,4.229006226,1.613709985,4.644472683,0.957353947,26.99341917,17.98428473,24.23182361,27.60431316,15.48512359,0,0,0,0,0,9.390017513,9.930675879,10.89394486,7.419016314,7.166513172,11.19626687,3.122834093,10.06536728,3.648987399,4.479863747
Chr5+10869123,LOC_Os05g18750,12.78248125,11.47796566,14.3178638,14.58137029,8.532634171,4.676999218,7.259624466,3.309393927,3.796692435,8.009381341,9.547300909,9.4858952,10.31038053,11.68277769,12.18557131,0.151818227,0.369790796,0.110206707,0.827779839,0.381631009,0,0,0,0,0,0.582519694,0.11509697,0.668521486,0.16911287,0.409557542,0.947917416,0.201218986,0.051773458,0.237520489,1.743004718,9.596509288,8.333096134,10.26342527,10.94087037,9.051684637,5.618469183,9.119845179,1.199773536,5.745749663,5.508648634,5.741885419,4.662240053,5.847810573,3.630930779,4.455817364,14.56704173,8.674792372,11.09726454,11.85255446,11.59337478,0,0,0,0,0,6.326041245,8.278048906,6.224573329,5.722565451,2.972398177,5.375427911,19.68762522,15.1999351,17.65358088,8.934670384
Chr5+11090385,LOC_Os05g19110,0.285581283,0.135960692,2.163984272,0.615559011,0.521992041,4.317398988,5.847830126,3.544042035,5.061824684,3.138096135,6.181123971,7.022490147,5.105697958,5.823475046,5.06278233,60.61926894,54.45676529,35.67058293,35.19798631,32.17802881,56.78020465,27.26355801,38.99143636,42.38375414,43.92383697,14.64692215,10.13731913,18.25956075,15.88517187,20.33228975,85.61402509,114.2724669,80.1550931,86.2251763,83.03687164,77.82563109,83.37752771,73.16529315,89.11471353,78.00016598,30.69440217,55.30030947,29.73121312,15.9982665,19.32587578,103.2009398,103.1924956,103.4435949,102.580897,103.5786456,60.21890525,60.14313602,64.96504777,54.44952753,61.83104801,168.5090501,23.51657198,5.143544392,79.46154003,21.89835453,24.11688958,14.0270717,23.79669672,37.25535868,33.74474999,0.303584241,2.182515669,1.590806046,1.237266484,0.563853855
Chr5+11090295,LOC_Os05g19110,0.445690017,0.287061084,2.521289223,1.760201487,2.093152784,0.101668283,0.29621782,2.073228715,0.274301385,1.871766104,0.2536631,0.853775413,1.995784116,0.34973104,1.765933121,0,0,0,0,0,0,0,0,0,0,1.412436766,1.50000591,0.644747147,0.260368722,1.590438762,0.515108632,0.055160194,0.254140024,0.128759668,0.115206562,2.22351196,1.15385016,1.94503101,0.624763032,1.155199451,0,0,0,0,0,3.363129369,1.909197751,2.507895466,1.616477538,2.846056718,2.433109269,2.113386251,1.52306648,1.729501654,1.616466602,0,0,0,0,0,0.518388969,1.162753166,0.741513565,0.310186663,0.813338174,0,0,0,0,0
Chr5-13106794,LOC_Os05g22990,1.097000548,11.16468041,3.628816839,10.44846111,6.956606522,1.407375857,17.09085252,7.066944335,10.19723946,10.10565096,6.265893799,14.04531218,8.574040729,14.35868788,16.10239414,1.705373367,1.385633231,0.192767051,1.051229772,1.995091447,0,0,0,0,0,1.004228607,3.009734436,2.414842904,5.037803857,2.131840507,4.82750481,4.407235005,6.260983446,3.911871826,4.469303765,2.523084329,12.08016278,0.189449985,7.965098068,17.27688968,8.013221999,8.919338913,10.10209951,9.545536946,9.012992036,4.721337777,4.68534666,5.62678078,0.588897999,5.085006152,4.703280919,9.323292684,6.284193053,7.374729288,14.59692179,0,0,0,0,0,23.36268857,9.305878544,19.07167124,11.90310839,19.93249886,15.74445421,22.99920383,18.09998521,29.35150503,13.68304117
Chr5-13106737,LOC_Os05g22990,10.23241661,7.527095314,6.661968676,5.298525616,6.738358892,1.297121014,5.258961753,8.417963013,0.552848555,11.19118389,9.035469013,18.7500448,10.95898624,18.13471586,15.3039241,1.155766329,1.907546837,0.961312075,3.664122678,2.378287425,0,0,0,0,0,0.840408755,0.772453741,0.439679767,0.467407052,0.726337043,4.503493737,0.601641384,5.025564626,4.720754148,3.236440959,5.4901156,5.504365968,0.923305443,3.530920018,1.394519457,6.15433394,13.24147346,6.492666454,7.403597049,2.563841281,8.29482664,7.365888596,8.237216183,10.02057963,8.187483754,2.461658799,3.415838686,5.899241545,5.841108264,5.803009978,14.80529488,0.074506268,1.917833524,16.8496168,4.600882214,13.34378008,12.72611958,18.85351438,16.54148375,13.21121402,48.98868097,44.78136536,30.87107889,26.43598186,31.73131606
Chr5-13106615,LOC_Os05g22990,1.343789864,0.735386393,0.244893185,0.32211002,3.109393464,3.357153404,2.841602823,2.434069894,9.250130512,1.492050036,11.24544685,2.77725567,7.174791532,3.383810829,6.196405754,1.52736557,0.348585404,0.372732373,0.360186609,0.5638391,0.359536526,0.624784713,0.159400758,1.913504101,0.778122345,1.307183734,0.638270987,1.168550771,0.381371541,0.057066788,1.913705096,1.015263549,1.795315813,1.824116119,1.024897181,5.38152068,4.59670601,3.640197927,5.325643322,2.105990453,2.918926087,1.436296072,3.654195271,6.268552489,1.022909925,2.038134869,3.563165845,3.001713407,0.832592121,0.336405898,1,1,1,1,1,0,0,0,0,0,1.88547876,3.970044104,5.782678809,6.57685224,1.39455259,1,1,1,1,1
Chr5+13705355,LOC_Os05g23840,7.922904758,10.931234,23.86487742,5.690464135,12.77293435,22.60045284,12.6681626,2.637013707,13.77518979,6.002310642,0.224829393,0.342845137,0.338642806,1.163945531,0.542205863,0.497829365,0.36700916,0.96031754,0.923317356,0.01744616,0,0,0,0,0,0.472439723,0.803569717,0.820390285,1.905027828,1.912402868,0,0,0,0,0,0,0,0,0,0,0.869979761,0.615396404,0.108455416,0.170086468,0.446308589,0,0,0,0,0,0.310135906,0.304135871,0.265918787,0.286619398,0.294766442,0.665638407,0.060547418,0.563268747,0.596367133,0.213036415,0,0,0,0,0,3.159552397,3.600133683,2.691877632,2.060417003,2.976497324
Chr5+13705445,LOC_Os05g23840,5.23013083,2.498216807,4.028482373,2.446518308,3.802349247,4.050370625,1.602501345,0.272273063,0.177570346,4.580711366,4.762003322,5.537112112,2.777951774,4.280102963,2.95908799,0.120252107,0.048919892,0.597213079,0.852017979,0.028785306,2.668110645,0.597132311,0.6245312,5.55821848,0.402365832,1.781154397,0.928039555,0.475467114,1.411467286,1.919040765,1.306351063,1.196544308,1.838133099,1.898322239,0.303039459,0.055241844,0.14963769,0.841968048,0.558799734,0.329669337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192746991,2.395731705,1.065074035,0.597313893,1.156101579,3.016645456,0.677877771,1.458550726,5.535822794,1.873972504
Chr5+13706262,LOC_Os05g23840,18.27551079,15.28376257,23.0381296,24.29952166,19.38560578,16.07914716,18.7688576,9.882654043,9.674194481,21.4089138,38.3700152,32.32056248,25.65649641,31.10042529,38.12578185,12.77205904,11.31297481,18.60989438,21.35937388,15.95833059,37.75788694,40.72333888,47.31959384,34.05103871,44.65659566,38.17946274,43.84915756,43.83279588,39.70126865,50.91670804,21.04607269,14.53842441,57.30381855,21.2182802,37.41958561,25.46080311,24.89212481,30.26871337,30.16443636,18.94143877,20.11844962,20.70555263,19.48696802,20.33260065,19.04431039,23.14446821,1.789403603,10.80588247,17.37332979,10.57551185,17.46437826,21.47049449,23.14169739,16.0333874,22.27903634,53.808586,1.515371853,76.55453382,3.947959668,49.75136186,26.72247492,31.026049,37.85677808,25.98521521,41.93274609,13.51228569,22.80815671,12.82044874,12.8125636,17.66367501
Chr5+14165562,LOC_Os05g24550,332.4448345,291.8106046,292.8207157,297.4189866,291.3730948,368.7015542,320.0606555,306.9034912,288.8349654,364.6133293,347.7152996,331.3391682,383.3525101,329.7961308,376.5351023,397.1250011,307.1688135,323.542124,402.5353355,317.502987,113.5002909,108.343393,111.7920322,114.1166062,114.2051098,337.6508306,309.1438249,304.5340616,302.9467069,354.2575111,342.3944008,298.8531326,286.0474619,280.0747822,306.6171967,737.584406,656.0160137,529.8779833,530.373609,636.342448,296.3015854,250.3046144,270.5694662,274.7382692,271.0721958,168.2204432,182.2800029,173.9121169,231.4171805,219.7781674,113.334309,115.3836927,172.6295602,94.60741936,111.5895811,73.91963281,133.9178609,164.9787611,40.44510036,130.8883072,82.84883407,81.68379779,88.47709363,85.65693605,91.2251405,215.3467489,206.2605917,215.3227449,218.9256817,222.2668179
Chr5+14165379,LOC_Os05g24550,279.5309551,282.0274767,276.8868352,283.2481982,286.6861552,317.5576838,339.3828463,330.60456,358.9440721,331.0201101,240.3075006,291.2559413,277.5831444,205.8618261,279.6561237,151.1435862,107.291818,139.6520926,140.7477837,119.6123042,28.56455815,30.27060902,36.2731226,42.56697871,43.29150948,122.1644758,112.5276734,123.2816327,112.5395817,122.1858069,137.9553199,144.3411053,138.5376432,136.9719651,138.476902,221.2353144,274.5052167,293.6072164,275.2898932,266.3731164,107.6553903,145.2423127,142.4659732,92.88050744,142.0981276,66.24880102,77.75617226,60.74752091,84.23248876,71.59485769,67.59651558,66.04110378,64.8227825,72.92072578,65.49659307,87.98773839,105.5075008,85.0737091,68.06533347,77.50392751,69.24153823,69.73920092,78.4475193,78.41360395,77.08606286,226.1596717,214.1100034,231.3143475,234.6611157,218.4301783
Chr5-14493315,LOC_Os05g25040,1.681875454,0.862635003,4.576807853,0.044463016,0.784646244,2.496311371,3.71783302,5.725228644,4.760508549,4.432931881,0.078341296,0.548665933,0.642530362,1.104163811,1.34233851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311732351,0.764560301,0.310465982,0.928994577,0.215818823,0,0,0,0,0,0,0,0,0,0,7.247316228,5.808883785,12.3187881,6.887042728,0.73698208,0,0,0,0,0,4,4,4,4,4
Chr5-14490238,LOC_Os05g25040,342.5481764,320.7319542,366.4426389,314.0594444,271.276719,335.6842351,348.3995741,335.4130497,330.8756381,347.5875926,125.1707611,120.5251594,101.3869181,102.1781453,114.3373099,0.005323616,0.705229245,1.249169315,0.182016472,0.57007069,0,0,0,0,0,1.018151629,2.005487169,0.7959454,1.480172596,0.176649514,0,0,0,0,0,1.994410011,1.777139781,1.4658331,1.277967207,1.324285087,14.61054361,10.7731819,10.56231345,12.89579638,14.21409306,0.454205262,0.459654124,0.469396991,0.855478656,0.35792971,0.171692254,0.01927895,0.607423115,0.531314993,0.228652842,0,0,0,0,0,0,0,0,0,0,374.6455816,452.5182249,449.0339187,410.3085175,392.0308888
Chr5-14489553,LOC_Os05g25040,121.0745751,122.7660542,88.49417313,122.4463934,117.8293335,101.6391656,80.04511772,82.92172166,90.80462457,111.6520678,72.31810885,81.0349934,47.63205686,57.75603755,38.14540848,0.41105032,0.502137795,0.227575305,0.885727939,0.247330735,0.055089316,0.796436274,1.323104176,0.349029432,0.959033195,0.969230689,0.719753262,0.668553205,1.638748599,1.111097712,2.183758055,1.589756017,1.586619123,1.731802029,2.345325978,0.662760169,1.300177329,0.651592878,1.720619137,1.13770445,12.60451542,13.99882283,14.0851554,14.47468173,10.13173773,0,0,0,0,0,0.485664377,0.446620877,0.438848167,0.696629733,1.165344186,0,0,0,0,0,0,0,0,0,0,105.082445,91.5339187,82.1057205,113.4516267,103.0525913
Chr5-14588414,LOC_Os05g25180,95.68610206,73.95951249,84.42970281,80.18157699,84.26674973,56.26925855,62.72314813,99.76739483,95.10437859,53.2761878,14.91874881,17.33908136,15.36002434,16.33989815,18.82599877,14.16362296,14.14307516,14.9679062,14.90024506,15.38315474,19.25411708,24.27534818,16.92200203,16.06696775,15.29089914,25.80608291,27.03604235,27.25114962,37.91620309,25.36849455,26.4893356,20.93567095,24.40565578,20.08651711,31.11922874,15.02238179,10.39619968,24.25647364,13.92342443,12.97278826,19.55415112,14.46485408,20.7053181,21.6508402,15.88526361,19.97445028,18.34542922,8.043824731,15.96868075,12.18963729,43.6594162,42.44222338,33.95424721,45.21347495,36.43066465,45.75060181,47.18522472,14.09675692,16.3948953,34.22708847,15.37202817,22.19261959,26.94927133,29.12030133,16.55608447,60.10625747,24.40961685,70.35634579,36.31696461,62.97362759
